match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_totalOffside,stat_goals
11540885,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,3.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,,2.0,,,13.0,5.0,6.6,1.0,0.00016805,0,,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11540885,home,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Dilmen,,,,,,
11540885,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540885,home,Başakşehir FK,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,987,M,1142612,EUR,1086048000,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540885,home,Başakşehir FK,Souza,souza,Souza,M,5,188,541,M,119035,EUR,603158400,M,89,89,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540885,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540885,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,37.0,18.0,31.0,12.0,0.0,11.0,14.0,7.0,23.0,,,8.0,2.0,2.0,90.0,43.0,7.2,19.0,0.00624704,0,0.0961,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,1.0,,,
11540885,away,Trabzonspor,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2758,M,128587,EUR,684633600,D,12,12,False,36.0,30.0,4.0,1.0,1.0,19.0,21.0,11.0,16.0,3.0,3.0,3.0,,,90.0,60.0,7.5,14.0,0.568805,0,,1.0,1.0,,3.0,,1.0,1.0,,,2.0,1.0,4.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
11540885,away,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,D,6,6,False,33.0,28.0,6.0,3.0,0.0,21.0,22.0,7.0,11.0,5.0,1.0,2.0,,,90.0,39.0,6.8,6.0,0.00265129,0,,,1.0,1.0,2.0,,,,,,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
11540885,away,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,34.0,33.0,3.0,3.0,0.0,26.0,26.0,7.0,8.0,3.0,3.0,4.0,,,90.0,46.0,7.6,4.0,0.00632253,0,,,5.0,1.0,7.0,,,,,,2.0,,1.0,,,,3.0,,,,2.0,,,,,,,,,,,1.0,,
11540885,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,30.0,21.0,4.0,1.0,0.0,12.0,13.0,9.0,17.0,4.0,1.0,3.0,,,90.0,49.0,7.0,11.0,0.015324,0,,,1.0,2.0,3.0,,1.0,,,2.0,2.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,
11540885,away,Trabzonspor,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,False,39.0,34.0,8.0,6.0,0.0,20.0,21.0,14.0,18.0,4.0,3.0,4.0,,,90.0,50.0,7.0,7.0,0.00898444,0,,,,,3.0,2.0,,,,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
11540885,away,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,False,27.0,23.0,1.0,,0.0,12.0,15.0,11.0,12.0,3.0,1.0,5.0,,,90.0,44.0,6.7,11.0,0.0138182,1,,,1.0,,4.0,,1.0,,,2.0,3.0,1.0,5.0,,1.0,0.05,1.0,,1.0,,1.0,,,,,,,,,,,,,
11540885,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,33.0,27.0,5.0,4.0,0.0,8.0,10.0,20.0,28.0,1.0,,2.0,,,89.0,48.0,7.0,12.0,0.0670501,4,,5.0,,,4.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,0.183,,,3.0,1.0,,2.0,,,,,,,,,,,1.0,
11540885,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,29.0,21.0,3.0,,0.0,8.0,12.0,13.0,20.0,6.0,,7.0,,,90.0,46.0,7.1,15.0,0.363501,2,,3.0,,,3.0,,3.0,2.0,1.0,,1.0,1.0,2.0,3.0,1.0,0.0514,,,1.0,,1.0,,,,,,,,,,,,,
11540885,away,Trabzonspor,Taxiarchis Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,M,14,14,False,16.0,9.0,2.0,1.0,0.0,1.0,2.0,8.0,15.0,2.0,,2.0,,,82.0,27.0,6.5,11.0,0.0181195,1,,1.0,1.0,,5.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,,0.0347,,,,,,,,,,,,Taxiarchis,Fountas,,,,,
11540885,away,Trabzonspor,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6791,M,295123,EUR,770083200,F,30,30,False,8.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,3.0,9.0,1.0,1.0,,,72.0,25.0,7.3,6.0,0.00098504,2,,,5.0,5.0,12.0,,2.0,,,,,,1.0,5.0,5.0,0.2711,,,,,1.0,,,2.0,,,1.1221,,,,,,1.0,1.0
11540885,away,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,3.0,3.0,,,0.0,,,3.0,3.0,2.0,,1.0,,,18.0,9.0,6.6,4.0,0.00951994,0,,,1.0,,4.0,,2.0,,,,1.0,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,
11540885,away,Trabzonspor,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,12,190,91,M,822923,EUR,833500800,D,3,3,True,3.0,2.0,1.0,,0.0,1.0,2.0,1.0,1.0,,1.0,,,,8.0,5.0,6.6,1.0,0.00039904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540885,away,Trabzonspor,Mislav Oršić,mislav-orsic,M. Oršić,M,17,178,6128,M,88645,EUR,725587200,F,99,99,True,1.0,1.0,,,0.0,1.0,1.0,,,,,1.0,,,1.0,2.0,,,1.385e-05,1,,,,,1.0,1.0,,,,,,,,,,0.028,,,1.0,,,,,,orsic99,,,,,,,,,
11540885,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540885,away,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540885,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arif Bosluk,,,,,,
11540885,away,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540885,away,Trabzonspor,Göktan Gürpüz,goktan-gurpuz,G. Gürpüz,M,11,178,348,M,997007,EUR,1043193600,M,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540885,away,Trabzonspor,Kerem Şen,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerem Sen,,,,,,
11540885,away,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
