match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_totalOffside,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,captain,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_hitWoodwork
10407165,home,KVC Westerlo,Lyle Foster,,,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,9,9,False,34.0,27.0,1.0,1.0,10.0,12.0,17.0,22.0,,1.0,,,,,89.0,54.0,7.1,14.0,4,4.0,8.0,,,,4.0,,1.0,,3.0,2.0,2.0,,,,,2.0,4.0,3.0,,,,1.0,,,1.0,3.0,,
10407165,home,KVC Westerlo,Lucas Mineiro,,,lucas-mineiro,L. Mineiro,M,8,188,115,M,840077,EUR,825120000,M,6,6,True,7.0,7.0,1.0,1.0,3.0,3.0,4.0,4.0,,2.0,,,,,30.0,11.0,7.1,,0,1.0,2.0,,1.0,,,,1.0,,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,
10407165,home,KVC Westerlo,Dorgeles Nene,Nene Dorgeles,,nene-dorgeles,D. Nene,F,45,174,10332,M,1102788,EUR,1040601600,M,45,45,True,12.0,9.0,4.0,1.0,6.0,6.0,3.0,6.0,,2.0,,,,,30.0,17.0,6.1,5.0,1,4.0,2.0,,1.0,,2.0,,3.0,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,d.nene10,1.0
10407165,home,KVC Westerlo,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,143,M,217782,EUR,752803200,M,35,35,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,,14.0,9.0,7.4,,1,1.0,2.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,
10407165,home,KVC Westerlo,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190,138,M,997827,EUR,987120000,F,14,14,True,8.0,4.0,1.0,1.0,2.0,5.0,2.0,3.0,,2.0,,,,,14.0,15.0,7.0,7.0,2,,2.0,,1.0,1.0,3.0,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,
10407165,home,KVC Westerlo,Pietro Perdichizzi,,,pietro-perdichizzi,P. Perdichizzi,D,2,182,25,M,105720,EUR,724464000,D,2,2,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407165,home,KVC Westerlo,Nick Gillekens,,,nick-gillekens,N. Gillekens,G,1,185,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407165,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190,123,M,38471,EUR,572140800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407165,away,RSC Anderlecht,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,194,M,110777,EUR,736128000,G,30,30,False,25.0,22.0,3.0,2.0,21.0,22.0,1.0,3.0,1.0,9.0,1.0,3.0,4.0,,90.0,38.0,7.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
10407165,away,RSC Anderlecht,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,56,56,False,70.0,53.0,11.0,4.0,28.0,34.0,25.0,36.0,1.0,6.0,,,,,90.0,82.0,6.4,19.0,0,5.0,4.0,,2.0,1.0,2.0,1.0,3.0,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
10407165,away,RSC Anderlecht,Wesley Hoedt,,,wesley-hoedt,W. Hoedt,D,4,188,353,M,336813,EUR,762912000,D,4,4,False,59.0,50.0,8.0,6.0,26.0,31.0,25.0,29.0,5.0,4.0,,,,,90.0,73.0,7.0,10.0,1,5.0,4.0,,,,1.0,2.0,,2.0,,1.0,3.0,1.0,,,1.0,4.0,,,,,1.0,1.0,,,,,,
10407165,away,RSC Anderlecht,Hannes Delcroix,,,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,3,3,False,59.0,53.0,7.0,5.0,27.0,29.0,26.0,32.0,2.0,6.0,,,,,90.0,79.0,7.1,11.0,1,3.0,6.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,,,1.0,,
10407165,away,RSC Anderlecht,Noah Sadiki,,,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,M,27,27,False,18.0,14.0,1.0,,4.0,7.0,10.0,11.0,2.0,2.0,,,,,45.0,24.0,6.6,4.0,0,3.0,2.0,,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10407165,away,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182,1296,M,901149,EUR,876441600,M,18,18,False,49.0,47.0,1.0,1.0,15.0,15.0,32.0,34.0,1.0,7.0,,,,,90.0,59.0,7.0,3.0,0,3.0,2.0,,2.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,
10407165,away,RSC Anderlecht,Amadou Diawara,,,amadou-diawara,A. Diawara,M,24,183,1885,M,788895,EUR,869097600,M,21,21,False,29.0,24.0,2.0,1.0,13.0,13.0,11.0,16.0,1.0,4.0,,,,,55.0,36.0,6.2,7.0,1,4.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,
10407165,away,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1141,M,901898,EUR,994896000,M,10,10,False,39.0,34.0,1.0,,11.0,12.0,24.0,33.0,,8.0,,,,,90.0,61.0,6.8,14.0,3,7.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,,2.0,3.0,,,,,6.0,,4.0,2.0,,1.0,1.0,,,,,2.0,,
10407165,away,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1935,M,901889,EUR,935366400,M,7,7,False,32.0,26.0,2.0,,4.0,5.0,23.0,29.0,,6.0,,,,,75.0,39.0,6.6,9.0,1,,1.0,,,,1.0,,,,1.0,1.0,,,,,2.0,,,,,1.0,1.0,,,,,,,
10407165,away,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3671,M,1101702,EUR,1096416000,F,29,29,False,15.0,10.0,,,1.0,3.0,9.0,13.0,,3.0,,,,,67.0,26.0,6.5,11.0,1,5.0,1.0,2.0,,,2.0,2.0,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,
10407165,away,RSC Anderlecht,Fábio Silva,,,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,99,99,False,23.0,15.0,,,5.0,6.0,10.0,18.0,,1.0,,,,,90.0,42.0,6.5,20.0,1,9.0,4.0,5.0,,,5.0,2.0,,,2.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,fabio.silva,
10407165,away,RSC Anderlecht,Julien Duranville,,,julien-duranville,J. Duranville,F,18,170,4596,M,1171540,EUR,1146787200,F,59,59,True,19.0,17.0,1.0,,6.0,7.0,11.0,14.0,,3.0,,,,,45.0,32.0,6.7,8.0,1,2.0,3.0,1.0,,,2.0,,,,,,,,,,2.0,,4.0,3.0,,,,,,,,1.0,julien.drnl,
10407165,away,RSC Anderlecht,Sebastiano Esposito,,,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,70,70,True,11.0,8.0,1.0,,1.0,1.0,7.0,11.0,,1.0,,,,,35.0,19.0,7.0,8.0,1,3.0,1.0,2.0,,,2.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,
10407165,away,RSC Anderlecht,Lior Refaelov,,,lior-refaelov,L. Refaelov,M,,176,243,M,18911,EUR,514857600,M,11,11,True,14.0,13.0,1.0,1.0,4.0,4.0,9.0,13.0,,1.0,,,,,23.0,23.0,6.9,5.0,1,1.0,1.0,,,,,,,,,1.0,,,,1.0,3.0,,2.0,1.0,,1.0,,,,,,,,
10407165,away,RSC Anderlecht,Amir Murillo,,,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,D,62,62,True,6.0,5.0,1.0,,2.0,2.0,3.0,4.0,,2.0,,,,,15.0,13.0,6.4,5.0,0,3.0,2.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,3.0,2.0,,,,,,,,,,
10407165,away,RSC Anderlecht,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407165,away,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177,485,M,909964,EUR,1020297600,D,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407165,away,RSC Anderlecht,Kristian Arnstad,,,kristian-arnstad,K. Arnstad,M,10,171,572,M,984989,EUR,1062892800,M,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
