match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_goals
10570033,home,Walsall,Owen Evans,,,owen-evans,O. Evans,G,13,184.0,23,M,373554,EUR,849139200,G,1,1,False,39.0,19.0,32.0,12.0,11.0,13.0,8.0,26.0,10.0,1.0,2.0,2.0,90.0,47.0,6.9,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570033,home,Walsall,Liam Bennett,Liam Bennett,,liam-bennett,L. Bennett,M,2,175.0,34,M,1132091,EUR,1007078400,D,30,30,False,18.0,10.0,6.0,2.0,4.0,6.0,7.0,23.0,5.0,,,,90.0,54.0,6.8,25.0,0,11.0,1.0,3.0,1.0,8.0,9.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
10570033,home,Walsall,Donervon Daniels,,,donervon-daniels,D. Daniels,D,5,186.0,22,M,293249,EUR,754099200,D,5,5,False,44.0,24.0,13.0,7.0,16.0,24.0,8.0,20.0,10.0,,,,90.0,61.0,7.4,22.0,1,,,2.0,5.0,3.0,10.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,True,1.0,5.0,1.0,,,,,,,
10570033,home,Walsall,Emmanuel Monthe,,,emmanuel-monthe,E. Monthe,D,6,194.0,27,M,547270,EUR,791078400,D,6,6,False,39.0,24.0,7.0,2.0,15.0,19.0,9.0,20.0,3.0,,,,90.0,47.0,6.4,16.0,2,,,3.0,3.0,5.0,5.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,
10570033,home,Walsall,Taylor Allen,,,taylor-allen,T. Allen,D,6,178.0,42,M,990382,EUR,961113600,D,21,21,False,21.0,13.0,3.0,,2.0,4.0,14.0,24.0,5.0,,,,90.0,46.0,6.8,17.0,2,7.0,3.0,,1.0,2.0,5.0,,2.0,,,,4.0,2.0,1.0,,,1.0,,2.0,1.0,,,1.0,,,,,
10570033,home,Walsall,Jack Earing,,,jack-earing,J. Earing,M,21,182.0,17,M,860449,EUR,916876800,M,17,17,False,32.0,29.0,2.0,2.0,14.0,14.0,15.0,19.0,3.0,,,,85.0,44.0,7.4,4.0,0,1.0,,,1.0,,8.0,,,,,,5.0,4.0,,2.0,,1.0,,,1.0,,,,,,,,
10570033,home,Walsall,Ronan Maher,,,ronan-maher,R. Maher,M,31,171.0,73,M,1392870,EUR,1104364800,M,25,25,False,17.0,13.0,,,2.0,3.0,12.0,18.0,3.0,,,,65.0,27.0,6.6,9.0,0,4.0,1.0,1.0,,5.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,1.0,2.0,,,,,,,,,,,
10570033,home,Walsall,Isaac Hutchinson,,,isaac-hutchinson,I. Hutchinson,M,23,178.0,51,M,950340,EUR,955324800,M,23,23,False,22.0,18.0,1.0,1.0,7.0,7.0,11.0,16.0,4.0,,,,73.0,35.0,7.1,7.0,2,1.0,,1.0,,3.0,4.0,,2.0,1.0,1.0,,3.0,2.0,,,,,,1.0,,,,,1.0,,,,
10570033,home,Walsall,Tom Knowles,,,tom-knowles,T. Knowles,M,11,183.0,22,M,876060,EUR,906854400,M,10,10,False,15.0,10.0,,,,,11.0,22.0,3.0,,,,90.0,44.0,6.6,18.0,3,7.0,1.0,2.0,,6.0,5.0,1.0,,3.0,1.0,,1.0,1.0,3.0,3.0,1.0,2.0,,2.0,,,1.0,,,1.0,,,
10570033,home,Walsall,Timmy Abraham,Timmy,Abraham,timmy-abraham,T. Abraham,F,,185.0,68,M,991554,EUR,977961600,F,27,27,False,15.0,11.0,1.0,,7.0,9.0,4.0,7.0,5.0,,,,73.0,23.0,6.5,7.0,0,1.0,,4.0,1.0,7.0,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,
10570033,home,Walsall,Andy Williams,,,andy-williams,A. Williams,F,,178.0,18,M,19838,EUR,524361600,F,11,11,False,11.0,4.0,1.0,1.0,,3.0,4.0,9.0,,,,,65.0,16.0,6.7,8.0,2,1.0,,4.0,4.0,4.0,4.0,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,
10570033,home,Walsall,Liam Kinsella,,,liam-kinsella,L. Kinsella,M,4,175.0,16,M,582214,EUR,825033600,M,8,8,True,8.0,6.0,,,3.0,3.0,3.0,5.0,2.0,,,,25.0,10.0,6.7,2.0,0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,
10570033,home,Walsall,Danny Johnson,,,danny-johnson,D. Johnson,F,9,178.0,25,M,758434,EUR,730857600,F,39,39,True,2.0,2.0,,,,,2.0,2.0,2.0,,,,25.0,5.0,6.4,1.0,1,,,3.0,1.0,4.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,
10570033,home,Walsall,Hayden White,,,hayden-white,H. White,D,33,185.0,5,M,370938,EUR,797904000,D,2,2,True,10.0,3.0,4.0,1.0,,,3.0,11.0,1.0,,,,17.0,19.0,6.6,10.0,0,1.0,,3.0,3.0,5.0,4.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,
10570033,home,Walsall,Flynn Clarke,Flynn,Clarke,flynn-clarke,F. Clarke,F,,,17,M,994528,EUR,1040256000,M,20,20,True,8.0,4.0,,,2.0,2.0,2.0,6.0,,,,,17.0,10.0,6.7,5.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
