match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_penaltyConceded,stat_expectedGoals,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_errorLeadToAGoal,stat_penaltyWon
12451008,home,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,13.0,9.0,1.0,,0.0,5.0,5.0,4.0,9.0,,,,79.0,25.0,6.4,12.0,0.0057888,2,,1.0,,,8.0,,,1.0,,,,,,,3.0,,,1.0,,0.1793,,2.0,,,,1.0,4.0,,,,,,1.0,,,,,,,
12451008,home,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,11.0,8.0,6.3,3.0,0.00272393,2,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,,,2.0,,0.2151,,1.0,,,1.0,,1.0,,,,,,,mostafamohamed11,,,,,,
12451008,home,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,7,7,True,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,1.0,,,11.0,14.0,7.2,4.0,0.00215945,2,,,,2.0,,4.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,0.0561,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,
12451008,home,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,True,1.0,1.0,,,0.0,1.0,1.0,1.0,2.0,,,,11.0,5.0,6.8,1.0,0.0118175,1,,2.0,1.0,,1.0,,,,,,,,,,,,,,,0.0891,1.0,,1.0,,,,,,1.0,,0.2076,,,,,,,,,
12451008,home,Nantes,Dehmaine Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181,341,M,1405912,EUR,1113696000,M,59,59,True,3.0,2.0,,,0.0,,,4.0,5.0,,,,11.0,8.0,7.4,1.0,0.407104,0,,2.0,,,,3.0,,1.0,1.0,,,1.0,,1.0,,Dehmaine,Tabibou,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,
12451008,home,Nantes,Patrik Carlgren,patrik-carlgren,P. Carlgren,G,30,188,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451008,home,Nantes,Mathieu Acapandié,mathieu-acapandie,M. Acapandié,D,22,182,128,M,1405926,EUR,1102982400,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mathieu Acapandié,,,,,,,,,,,,,,,,,,,,,,,,
12451008,home,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451008,home,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451008,home,Nantes,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1191,M,326343,EUR,811987200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Gautier Larsonneur,gautier-larsonneur,G. Larsonneur,G,30,181,266,M,810526,EUR,856656000,G,30,30,False,35.0,21.0,22.0,8.0,0.0,14.0,17.0,7.0,18.0,8.0,,1.0,90.0,43.0,6.6,14.0,0.00205392,0,-0.1043,,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,True,,,,,,,,,,,1.0,1.0,1.0,,,
12451008,away,Saint-Étienne,Dennis Appiah,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,8,8,False,32.0,26.0,3.0,1.0,0.0,12.0,14.0,14.0,20.0,4.0,,,90.0,57.0,7.2,9.0,0.0164768,0,,2.0,1.0,1.0,6.0,5.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,
12451008,away,Saint-Étienne,Dylan Batubinsika,dylan-batubinsika,D. Batubinsika,D,28,184,4399,M,352912,EUR,824342400,D,21,21,False,45.0,39.0,4.0,,0.0,28.0,30.0,11.0,15.0,1.0,,,90.0,66.0,7.2,7.0,0.0033244,1,,,,2.0,,9.0,,,,8.0,2.0,5.0,2.0,2.0,,,,1.0,,0.0273,,,,,,,,,,,,,,,,,,1.0,,
12451008,away,Saint-Étienne,Mickael Nade,mickael-nade,M. Nade,D,3,186,169,M,865847,EUR,920505600,D,3,3,False,51.0,46.0,2.0,,0.0,30.0,33.0,16.0,18.0,5.0,,,90.0,62.0,6.5,8.0,0.00985672,0,,,1.0,1.0,1.0,3.0,,,,3.0,,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0
12451008,away,Saint-Étienne,Léo Pétrot,leo-petrot,L. Pétrot,D,21,188,232,M,827504,EUR,861062400,D,19,19,False,28.0,18.0,6.0,1.0,0.0,9.0,14.0,9.0,14.0,7.0,,,90.0,45.0,6.7,12.0,0.0105874,0,,,1.0,3.0,2.0,5.0,,1.0,1.0,6.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12451008,away,Saint-Étienne,Aimen Moueffek,aimen-moueffek,A. Moueffek,M,29,179,760,M,990227,EUR,986774400,M,29,29,False,38.0,32.0,1.0,,0.0,15.0,16.0,17.0,22.0,3.0,,,90.0,52.0,6.2,14.0,0.0117209,0,,,2.0,3.0,7.0,4.0,1.0,1.0,,4.0,,1.0,,,3.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Pierre Ekwah,pierre-ekwah,P. Ekwah,M,4,187,490,M,996908,EUR,1011052800,M,4,4,False,47.0,42.0,8.0,5.0,0.0,24.0,25.0,18.0,22.0,4.0,,,90.0,64.0,6.8,8.0,0.0593656,0,,,1.0,1.0,4.0,2.0,,1.0,,7.0,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,
12451008,away,Saint-Étienne,Mathis Amougou,mathis-amougou,M. Amougou,M,17,177,3772,M,1426224,EUR,1137542400,M,37,37,False,17.0,16.0,,,0.0,10.0,10.0,6.0,7.0,3.0,,,83.0,26.0,6.3,4.0,0.00539593,1,,,,,5.0,2.0,2.0,,,,,2.0,1.0,,2.0,,,,,0.0398,,2.0,,,,,1.0,,1.0,,0.0124,,,,,,,,,
12451008,away,Saint-Étienne,Benjamin Old,benjamin-old,B. Old,M,11,172,236,M,1122425,EUR,1029196800,F,11,11,False,25.0,21.0,3.0,1.0,0.0,6.0,7.0,17.0,23.0,2.0,,,78.0,39.0,6.7,11.0,0.13427,0,,5.0,1.0,,6.0,2.0,3.0,3.0,1.0,,,,,1.0,,Benjamin Old,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,
12451008,away,Saint-Étienne,Ibrahim Sissoko,ibrahim-sissoko,I. Sissoko,F,9,190,964,M,914738,EUR,817430400,F,9,9,False,11.0,6.0,,,0.0,4.0,6.0,2.0,5.0,3.0,,,78.0,28.0,8.3,9.0,0.00152203,3,,,6.0,3.0,10.0,6.0,,1.0,,,,1.0,1.0,3.0,2.0,,,1.0,,0.9499,,1.0,,,,,2.0,,2.0,2.0,1.0529,,,,,,,,,
12451008,away,Saint-Étienne,Zuriko Davitashvili,zuriko-davitashvili,Z. Davitashvili,F,22,175,4336,M,921369,EUR,982195200,F,22,22,False,22.0,16.0,1.0,,1.0,8.0,11.0,9.0,14.0,2.0,,,89.0,34.0,6.6,11.0,0.37455,0,,3.0,1.0,,6.0,3.0,2.0,3.0,,,1.0,2.0,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Mathieu Cafaro,mathieu-cafaro,M. Cafaro,M,13,175,264,M,816810,EUR,859248000,M,18,18,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,12.0,4.0,6.4,1.0,0.00169627,0,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Lucas Stassin,lucas-stassin,L. Stassin,F,9,184,2196,M,1126521,EUR,1101686400,F,32,32,True,1.0,,,,0.0,,,,2.0,,,,12.0,7.0,6.5,3.0,,0,,1.0,1.0,,2.0,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Benjamin Bouchouari,benjamin-bouchouari,B. Bouchouari,M,8,165,2363,M,1046446,EUR,1005609600,M,6,6,True,,,,,0.0,,,,,,,,16.0,2.0,6.3,1.0,,0,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Augustine Boakye,augustine-boakye,A. Boakye,F,20,178,540,M,1138352,EUR,973209600,F,20,20,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,,,10.0,3.0,6.5,1.0,0.00320655,0,,,,1.0,1.0,1.0,,,,,,,,,1.0,Augustine Boakye,,,,,,,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Brice Maubleu,brice-maubleu,B. Maubleu,G,1,192,76,M,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Yunis Abdelhamid,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Igor Miladinović,igor-miladinovic,I. Miladinović,M,28,166,343,M,1124025,EUR,1055030400,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Igor Miladinovic,,,,,,,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Florian Tardieu,florian-tardieu,F. Tardieu,M,10,184,201,M,234142,EUR,703900800,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451008,away,Saint-Étienne,Lamine Fomba,lamine-fomba,L. Fomba,M,11,188,111,M,822878,EUR,885772800,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
