match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_expectedGoals,captain,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_fouls,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyFaced,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist
12184790,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,41.0,24.0,25.0,9.0,17.0,19.0,7.0,22.0,6.0,1.0,1.0,2.0,1.0,90.0,46.0,6.3,17.0,0.001568,0,-0.9449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184790,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,56.0,47.0,13.0,6.0,29.0,34.0,18.0,22.0,7.0,,,,,90.0,81.0,7.8,14.0,0.00811238,1,,leobalerdi5,1.0,1.0,9.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,3.0,1.0,0.0918,,,,,,,,,,,,,,,,,,,,,,,,
12184790,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,41.0,32.0,,,21.0,25.0,11.0,16.0,4.0,,,,,90.0,46.0,6.7,9.0,0.0436535,0,,,1.0,1.0,2.0,,,2.0,,,,,1.0,,,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12184790,home,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185,742,M,558320,EUR,821318400,D,6,6,False,43.0,38.0,6.0,3.0,20.0,22.0,19.0,24.0,4.0,,,,,90.0,62.0,6.5,10.0,0.105788,0,,,,5.0,3.0,,,1.0,,3.0,3.0,,,,,,,,1.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
12184790,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,25.0,20.0,2.0,,8.0,10.0,12.0,16.0,4.0,,,,,65.0,41.0,7.5,6.0,0.0899577,1,,,,1.0,3.0,,,1.0,2.0,2.0,,,1.0,,0.0364,,,,1.0,1.0,,1.0,,,,,1.0,1.0,0.2899,,,,,,,,,,
12184790,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,827522,EUR,866592000,M,11,11,False,28.0,26.0,4.0,3.0,8.0,9.0,18.0,19.0,1.0,,,,,65.0,40.0,6.9,5.0,0.122142,0,,amineharit,,3.0,5.0,3.0,,,,,,2.0,2.0,,,,,,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,,,,
12184790,home,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,19,19,False,49.0,42.0,3.0,3.0,24.0,28.0,18.0,21.0,6.0,,,,,89.0,60.0,7.2,9.0,0.0286166,0,,,,4.0,8.0,1.0,,,1.0,3.0,3.0,2.0,4.0,,,,2.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,
12184790,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,48.0,38.0,5.0,2.0,12.0,15.0,26.0,37.0,3.0,,,,,89.0,62.0,7.0,17.0,0.079484,2,,,,3.0,2.0,1.0,2.0,,2.0,1.0,,1.0,1.0,,0.1471,,1.0,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,
12184790,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,977679,EUR,1008288000,M,44,44,False,36.0,28.0,4.0,1.0,10.0,12.0,18.0,26.0,3.0,,,,,80.0,52.0,6.6,14.0,0.0268172,2,,,,2.0,1.0,,,,1.0,1.0,1.0,2.0,,,0.0786,,,,1.0,2.0,,,2.0,,,,,,,,2.0,1.0,,,,,,,
12184790,home,Olympique de Marseille,Faris Moumbagna,faris-pemi-moumbagna,F. P. Moumbagna,F,14,185,1813,M,1029456,EUR,962409600,F,14,14,False,12.0,9.0,,,3.0,4.0,6.0,8.0,4.0,,,,,47.0,25.0,5.5,8.0,0.00205033,0,,,1.0,10.0,3.0,1.0,,,,2.0,1.0,2.0,,,,,4.0,,,,,,2.0,3.0,,,,,,,,,,,,,,,
