match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_wonContest,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_totalOffside,player_sofascoreId,captain,stat_bigChanceCreated,stat_goals,stat_hitWoodwork
14773722,home,Al-Shabab,Unai Hernández,unai-hernandez,U. Hernández,M,7,171.0,2275,M,1170547,EUR,1102982400,M,7,7,True,13.0,12.0,,,0.0,2.0,2.0,10.0,11.0,,2.0,,,1.0,,,,,26.0,19.0,6.9,2.0,0.0838013,77.883828481857,8.0,45.702950179564,,2,,0.13,0.23,0.16,,,1.0,,1.0,,,,,,,0.0817,12.522425083799,32.006013463542,2.0,-0.34,Unai Hernandez,,,,1.0,1.0,,0.0879,1.0,2.0,1.0,,,,,1.0,,
14773722,home,Al-Shabab,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,5,5,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,20.0,4.0,6.6,,8.994e-05,7.9073234409628,1.0,-7.728315062182,,0,,0.01,0.04,0.15,,,2.0,,,,,,,,,,,,,,Ali Makki,,,,,,2.0,,,,,,,,,,,
14773722,home,Al-Shabab,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,20,20,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,,,,,,,,20.0,9.0,6.5,1.0,0.0181892,25.030294460474,4.0,6.6009087377219,,0,,0.07,0.03,-0.03,,,1.0,,,,,,,,1.0,,,,,,Basil Yousef Al-Sayyali,,,,,,1.0,,,,,,,,,,,
14773722,home,Al-Shabab,Ali Al Azaizah,ali-al-azaizah,A. Al-Azaizah,F,99,177.0,361,M,1457997,EUR,1081814400,F,99,99,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,2.0,,,,,,,,13.0,12.0,6.7,3.0,0.00679526,32.534122981327,2.0,28.726950915841,,0,,-0.05,0.1,0.16,,,,,,,,1.0,1.0,1.0,1.0,,24.013568698958,27.579647731615,1.0,,Ali Al-Azaizah,,1.0,,,,,,,,,,,,,,,
14773722,home,Al-Shabab,Abdulaziz Rahma,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Abdulaziz Rahma,,,,,,,,,,,,,,,,,
14773722,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Hussain Alsebyani,,,,,,,,,,,,,,,,,
14773722,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Nawaf Alsadi,,,,,,,,,,,,,,,,,
14773722,home,Al-Shabab,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,1217924,EUR,1057536000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773722,home,Al-Shabab,Majed Abdullah,majed-abdullah,M. Abdullah,F,19,186.0,45,M,1847479,EUR,1139788800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773722,away,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,28.0,23.0,11.0,6.0,0.0,21.0,22.0,2.0,6.0,,,3.0,3.0,,,4.0,6.0,1.0,90.0,41.0,8.5,6.0,0.00092966,41.814001775922,5.0,0.25481425690099,1.0572,0,0.7303,0.07,-0.01,-0.03,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773722,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,32.0,29.0,,,0.0,21.0,22.0,8.0,10.0,2.0,3.0,2.0,2.0,,,,,,79.0,42.0,6.5,4.0,0.0273721,165.52041918317,14.0,97.812844370324,,0,,0.08,0.14,-0.25,,,3.0,2.0,,,,,1.0,1.0,,,22.539900654046,70.874670775625,3.0,,,,1.0,,,,,,,,1.0,1.0,,,True,,,
14773722,away,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,46.0,40.0,8.0,4.0,0.0,33.0,35.0,7.0,11.0,2.0,3.0,6.0,2.0,,,,,,90.0,58.0,6.3,8.0,0.00494291,106.45191534943,18.0,2.5997209479629,,1,,-0.2,0.03,-0.17,,1.0,4.0,2.0,,1.0,,,1.0,1.0,2.0,0.0529,,,,-0.15,,,,,,,2.0,,,,,,,,,,,
14773722,away,Al-Fayha,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192.0,345,M,836279,EUR,734745600,D,17,17,False,49.0,45.0,5.0,4.0,0.0,25.0,27.0,20.0,22.0,1.0,4.0,5.0,,,,,,,90.0,61.0,6.8,4.0,0.0051567,156.07036280615,19.0,81.788181520122,,0,,0.16,0.05,-0.15,,,3.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,2.0,,1.0,2.0,,,,,,,,
14773722,away,Al-Fayha,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,18,18,False,35.0,30.0,6.0,5.0,0.0,18.0,20.0,12.0,15.0,1.0,7.0,2.0,4.0,2.0,,,,,90.0,63.0,6.9,11.0,0.00903459,59.958355491485,9.0,6.8365749912724,,0,,0.03,0.09,-0.12,,2.0,5.0,,1.0,,,3.0,4.0,4.0,1.0,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,
14773722,away,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,6,6,False,17.0,14.0,2.0,1.0,0.0,8.0,11.0,6.0,6.0,,3.0,1.0,5.0,,,,,,64.0,25.0,6.7,4.0,0.00220639,63.498489797978,6.0,26.001006189834,,0,,0.01,0.07,0.23,,1.0,3.0,1.0,,,2.0,1.0,3.0,1.0,1.0,,,,,,Rakan Kaabi,,,,,,1.0,,,1.0,,,,,,,,
14773722,away,Al-Fayha,Sabri Abdu Dahal,sabri-abdu-dahal,S. A. Dahal,F,72,172.0,88,M,1935210,EUR,1204243200,M,72,72,False,14.0,8.0,,,0.0,3.0,4.0,5.0,10.0,,6.0,2.0,3.0,1.0,,,,,89.0,37.0,6.5,15.0,0.0406793,95.620721386568,11.0,13.194670213881,,1,,-0.13,-0.06,-0.05,,,7.0,2.0,8.0,,,1.0,,,1.0,0.203,21.475603767349,26.30414606103,1.0,-0.09,Sabri Abdu Dahal,,4.0,,1.0,,1.0,,5.0,,1.0,1.0,,,,,,1.0
14773722,away,Al-Fayha,Yassine Benzia,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,155718,EUR,778982400,M,8,8,False,36.0,34.0,,,0.0,17.0,17.0,17.0,19.0,,3.0,,1.0,1.0,,,,,90.0,47.0,6.9,6.0,0.0671578,135.55752291892,14.0,52.73681416698,,1,,0.17,0.08,0.25,,,1.0,,,1.0,1.0,,2.0,,2.0,0.0461,19.308547695136,34.96909246978,2.0,-0.15,,,3.0,,,,1.0,,,2.0,,1.0,,benzia9,,,,
14773722,away,Al-Fayha,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,33.0,28.0,4.0,3.0,0.0,13.0,14.0,15.0,19.0,3.0,6.0,2.0,5.0,,,,,,90.0,54.0,7.0,13.0,0.20775,121.18746943982,13.0,26.007280502466,,0,,0.26,0.08,0.2,,1.0,7.0,1.0,4.0,,1.0,2.0,1.0,,2.0,,26.146379336902,29.167108204277,1.0,,,,,,,,,,2.0,1.0,3.0,,,,,1.0,,
14773722,away,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,M,10,10,False,16.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,13.0,,4.0,2.0,3.0,,,,,,90.0,45.0,6.6,17.0,0.0524913,221.73933054531,21.0,116.10714657025,,5,,-0.09,0.4,0.0,,,4.0,,6.0,2.0,,,1.0,,3.0,0.2172,20.384151595798,102.26446872795,5.0,-0.56,,,7.0,1.0,2.0,1.0,,0.2088,3.0,2.0,1.0,1.0,,fashionjr10,,,,
14773722,away,Al-Fayha,Jason,jason,Jason,M,23,179.0,257,M,330677,EUR,773452800,F,23,23,False,23.0,19.0,2.0,2.0,0.0,7.0,7.0,12.0,16.0,2.0,7.0,1.0,2.0,4.0,,,,,90.0,42.0,7.3,11.0,0.0992687,81.401800137318,7.0,36.28128767545,,4,,0.34,0.11,0.13,,2.0,5.0,1.0,2.0,1.0,,,,,1.0,0.2759,34.246982837368,36.974071996468,1.0,-0.4,,,5.0,,2.0,1.0,,0.5916,1.0,3.0,1.0,1.0,,,,,,
14773722,away,Al-Fayha,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191.0,746,M,787448,EUR,836006400,F,35,35,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,26.0,5.0,6.7,,0.00230525,49.313397892735,4.0,16.19833409539,,1,,0.02,0.08,0.16,,1.0,1.0,,,,,,,,,0.0823,14.235292110432,17.927005773413,1.0,-0.27,,,,,,1.0,1.0,0.1665,,,,,,,,,,
14773722,away,Al-Fayha,Rayan Enad,rayan-enad,R. Enad,M,77,170.0,21,M,1549104,EUR,977702400,F,77,77,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,4.0,1.0,,,,,,,11.0,16.0,6.7,5.0,0.00059613,28.887043877052,4.0,24.025162715928,,0,,-0.03,0.02,-0.03,,,4.0,2.0,3.0,,,,2.0,2.0,1.0,,,,,,Rayan Enad,,1.0,,,,,,2.0,,1.0,,,,,,,
14773722,away,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,7,7,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,8.0,4.0,6.6,,0.00109202,3.9640887981982,1.0,-0.85763142028653,,0,,-0.03,0.0,-0.03,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14773722,away,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773722,away,Al-Fayha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773722,away,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773722,away,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Khalid Al Rammah,,,,,,,,,,,,,,,,,
14773722,away,Al-Fayha,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773722,away,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
