match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_outfielderBlock,captain,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalKeeperSweeper,stat_totalOffside
12530733,home,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,False,35.0,24.0,20.0,9.0,0.0,17.0,21.0,7.0,14.0,6.0,1.0,2.0,1.0,3.0,90.0,42.0,7.0,11.0,0.00120195,0,-0.0847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530733,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,36.0,31.0,8.0,5.0,1.0,14.0,16.0,17.0,21.0,5.0,,,,,90.0,57.0,7.5,9.0,0.176201,1,,Taha Sahin,,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0143,0.0362,2.0,,,,,,,,,,,,,,,
12530733,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,37.0,30.0,5.0,1.0,0.0,24.0,28.0,6.0,9.0,4.0,,,,,90.0,42.0,6.6,7.0,0.00317122,0,,,,,1.0,3.0,5.0,,,,2.0,1.0,,,1.0,2.0,,,,4.0,,,,,,,,,,,,,,
12530733,home,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,55.0,41.0,8.0,1.0,0.0,23.0,26.0,18.0,29.0,4.0,,,,,90.0,65.0,6.6,14.0,0.0094663,0,,,,,3.0,4.0,1.0,,,,4.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
12530733,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,28.0,24.0,1.0,,0.0,11.0,12.0,14.0,23.0,1.0,,,,,90.0,60.0,7.1,12.0,0.586691,1,,,,7.0,1.0,1.0,1.0,,,,5.0,,1.0,2.0,,1.0,0.0391,,2.0,,,True,1.0,1.0,1.0,,,,,,,,,
12530733,home,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,M,2,2,False,33.0,26.0,4.0,3.0,0.0,14.0,15.0,12.0,18.0,3.0,,,,,72.0,42.0,7.1,7.0,0.0127224,0,,,,,2.0,5.0,7.0,,,,3.0,2.0,1.0,,1.0,3.0,,,,5.0,1.0,,,,,1.0,,,,,,,,
12530733,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,23.0,16.0,4.0,2.0,0.0,3.0,5.0,13.0,22.0,1.0,,,,,89.0,42.0,7.2,19.0,0.170143,1,,,,4.0,,8.0,3.0,1.0,,1.0,1.0,1.0,,4.0,2.0,3.0,0.5016,0.8518,2.0,1.0,1.0,,,1.0,,,2.0,3.0,1.0,,,,,
12530733,home,Çaykur Rizespor,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,19,19,False,39.0,36.0,7.0,7.0,1.0,10.0,11.0,27.0,33.0,3.0,,,,,89.0,55.0,8.0,10.0,0.225474,1,,,,5.0,1.0,8.0,,2.0,,1.0,1.0,2.0,,,,2.0,0.0295,0.6581,1.0,,,,1.0,1.0,,,2.0,1.0,1.0,,,,,
12530733,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,23.0,17.0,3.0,2.0,0.0,9.0,12.0,8.0,11.0,4.0,,,,,81.0,40.0,6.5,8.0,0.00657028,2,,,,,1.0,4.0,8.0,,,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.2778,0.1265,,1.0,,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,
12530733,home,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,15.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,8.0,1.0,,,,,73.0,25.0,6.6,8.0,0.0258746,1,,,,1.0,,1.0,2.0,2.0,1.0,,,,1.0,2.0,,1.0,0.0321,,,,,,,,,1.0,,,,,1.0,,,
