match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_aerialWon,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,captain,stat_shotOffTarget,stat_wonTackle,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,stat_errorLeadToAGoal,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
10388290,home,Hertha BSC,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,1,1,False,35.0,21.0,19.0,5.0,17.0,20.0,4.0,15.0,1.0,1.0,2.0,11.0,1.0,1.0,3.0,3.0,90.0,47.0,5.5,15.0,0.0,0.0,0.00121058,0,-1.7342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388290,home,Hertha BSC,Peter Pekarík,peter-pekarik,P. Pekarík,D,22,176,250,M,36949,EUR,531014400,D,2,2,False,51.0,42.0,7.0,3.0,31.0,31.0,12.0,21.0,3.0,1.0,2.0,7.0,1.0,,,,90.0,70.0,6.1,11.0,0.0,0.0,0.0513197,0,,Peter,Pekarík,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388290,home,Hertha BSC,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,882,M,226974,EUR,791251200,D,20,20,False,60.0,49.0,10.0,5.0,37.0,40.0,12.0,20.0,5.0,1.0,2.0,6.0,,,,,90.0,64.0,6.1,11.0,0.0,0.0,0.0137313,0,,,,,,2.0,4.0,,2.0,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,
10388290,home,Hertha BSC,Márton Dárdai,marton-dardai,M. Dárdai,D,31,186,1095,M,980618,EUR,1013472000,D,31,31,False,23.0,16.0,9.0,3.0,12.0,13.0,4.0,10.0,1.0,,4.0,2.0,,,,,45.0,32.0,6.5,7.0,0.0,0.0,0.00177699,0,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388290,home,Hertha BSC,Marvin Plattenhardt,marvin-plattenhardt,M. Plattenhardt,D,,181,84,,108584,EUR,696384000,D,21,21,False,47.0,38.0,7.0,2.0,19.0,23.0,19.0,26.0,3.0,,1.0,4.0,,,,,90.0,73.0,6.4,18.0,0.0418,0.0,0.029048,1,,,,2.0,,1.0,3.0,,1.0,3.0,1.0,,2.0,,,,True,1.0,3.0,,,,,,,,,,,,,,
10388290,home,Hertha BSC,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,120298,EUR,701308800,M,6,6,False,34.0,30.0,,,18.0,21.0,12.0,14.0,2.0,,,6.0,1.0,,,,45.0,40.0,6.6,6.0,0.0178,0.0,0.00447171,1,,,,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
10388290,home,Hertha BSC,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4899,M,823631,EUR,875059200,M,14,14,False,22.0,22.0,,,7.0,7.0,18.0,20.0,6.0,,1.0,3.0,4.0,,,,90.0,65.0,7.7,13.0,0.8436,1.0828,0.147066,3,,,,5.0,3.0,,16.0,1.0,1.0,,2.0,1.0,,16.0,11.0,,,,,DLukebakio,2.0,1.0,1.0,4.0,1.0,,,,,,,,
10388290,home,Hertha BSC,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,False,36.0,23.0,3.0,,10.0,12.0,13.0,24.0,2.0,1.0,1.0,7.0,,,,,90.0,52.0,6.5,14.0,0.0705,0.0253,0.0127521,2,,,,,,,6.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,4.0,,,,,,,,,
10388290,home,Hertha BSC,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,M,23,23,False,23.0,14.0,,,8.0,8.0,6.0,20.0,8.0,2.0,,4.0,2.0,,,,72.0,41.0,5.9,21.0,0.0,0.0,0.226858,0,,,,5.0,,,4.0,2.0,2.0,,1.0,,1.0,5.0,2.0,,,,,,,,,2.0,,,,,,,,,
10388290,home,Hertha BSC,Derry Scherhant,derry-scherhant,D. Scherhant,F,7,184,373,M,1131002,EUR,1036886400,M,39,39,False,9.0,7.0,,,3.0,3.0,4.0,7.0,5.0,1.0,1.0,3.0,1.0,,,,45.0,20.0,6.1,7.0,0.0,0.0,0.0012312,0,,,,1.0,,1.0,2.0,1.0,,2.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,
10388290,home,Hertha BSC,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,24,24,False,13.0,8.0,,,3.0,3.0,5.0,10.0,8.0,1.0,2.0,4.0,6.0,,,,80.0,29.0,7.2,13.0,0.472,1.1374,0.0128666,2,,,,,,4.0,5.0,,,,1.0,3.0,1.0,3.0,1.0,,,,,,2.0,,1.0,1.0,,1.0,1.0,,,,,,
10388290,home,Hertha BSC,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,3,3,True,26.0,22.0,5.0,3.0,19.0,22.0,3.0,4.0,,,1.0,6.0,1.0,,,,45.0,28.0,5.8,5.0,0.0,0.0,0.00155008,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
