match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches
12117011,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,6.0,5.0,,,,,7.0,,,,1.0,,,,,12.0,13.0,6.4,3.0,0.0209611,3,,,5.0,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,0.4,,,,,,2.0,,,,,,1.0,,,
12117011,home,Fortaleza,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,home,Fortaleza,Jhonathan,jhonathan,Jhonathan,D,3,186,72,M,1467761,EUR,931824000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,home,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,home,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,home,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,43.0,29.0,27.0,14.0,23.0,26.0,17.0,,,2.0,8.0,2.0,4.0,1.0,1.0,90.0,54.0,7.5,14.0,0.00152317,0,0.6963,True,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12117011,away,Red Bull Bragantino,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182,358,M,1116955,EUR,1029715200,D,45,45,False,37.0,28.0,2.0,,13.0,16.0,21.0,1.0,2.0,2.0,5.0,,,,,90.0,60.0,7.4,13.0,0.0379641,1,,,15.0,,,1.0,,,,2.0,1.0,,,1.0,,1.0,,,0.0418,1.0,Nathan,,,1.0,,,1.0,,,1.0,,,,
12117011,away,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188,417,M,551774,EUR,812592000,D,14,14,False,57.0,47.0,14.0,7.0,29.0,31.0,26.0,1.0,3.0,2.0,3.0,,,,,90.0,66.0,6.9,11.0,0.00458595,0,,,18.0,,3.0,4.0,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,False,51.0,38.0,8.0,3.0,30.0,36.0,15.0,4.0,10.0,4.0,3.0,,,,,90.0,77.0,7.3,19.0,0.00250739,0,,,8.0,,2.0,4.0,2.0,,,1.0,,,,,,3.0,5.0,3.0,,,,,,,,,1.0,,,,,,,
12117011,away,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,29.0,21.0,4.0,,11.0,13.0,17.0,1.0,6.0,1.0,5.0,,,,,45.0,48.0,6.2,13.0,0.0112933,0,,,10.0,1.0,,5.0,1.0,1.0,1.0,,,2.0,,,,,3.0,1.0,,1.0,,,,,,,2.0,,,,,,,
12117011,away,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,M,22,22,False,31.0,25.0,4.0,2.0,7.0,7.0,29.0,,1.0,1.0,,,,,,90.0,51.0,6.8,14.0,0.0986259,1,,,20.0,5.0,8.0,14.0,3.0,2.0,1.0,2.0,3.0,,,,,,1.0,1.0,0.0232,1.0,,,2.0,,,1.0,,0.3509,,,,,,
12117011,away,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,False,39.0,29.0,3.0,1.0,19.0,21.0,18.0,,6.0,,3.0,,,,,64.0,51.0,6.8,11.0,0.00673841,0,,,10.0,,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,5.0,2.0,,,,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,False,21.0,18.0,1.0,,7.0,9.0,12.0,,3.0,1.0,2.0,,,,,77.0,35.0,6.5,7.0,0.00908578,2,,,11.0,,1.0,6.0,,1.0,,1.0,,4.0,2.0,1.0,,,,,0.1481,2.0,,,,,,1.0,1.0,,,,,,,
12117011,away,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,F,30,30,False,15.0,12.0,,,3.0,3.0,16.0,1.0,3.0,,1.0,,,,,90.0,38.0,6.4,17.0,0.0892691,2,,,11.0,4.0,1.0,8.0,,3.0,,3.0,2.0,5.0,1.0,1.0,,,1.0,1.0,0.0742,,Henry Mosquera,,2.0,,1.0,,,,,,,1.0,,
12117011,away,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,24.0,15.0,,,5.0,7.0,17.0,6.0,7.0,1.0,3.0,,,,,76.0,40.0,7.3,18.0,0.0162663,3,,,10.0,,5.0,11.0,,3.0,,4.0,,3.0,1.0,1.0,,,,,0.1627,1.0,,,,,,2.0,,0.7746,1.0,,,,,
12117011,away,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,False,25.0,22.0,2.0,2.0,4.0,4.0,22.0,,1.0,1.0,2.0,,,,,76.0,32.0,6.7,6.0,0.0167748,0,,,18.0,1.0,4.0,5.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
12117011,away,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,3,3,True,30.0,20.0,1.0,,14.0,18.0,12.0,4.0,6.0,3.0,4.0,,,,,45.0,36.0,6.9,10.0,0.00265013,0,,,6.0,,1.0,2.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Lincoln,lincoln,Lincoln,M,18,177,846,M,794928,EUR,910396800,M,10,10,True,15.0,11.0,1.0,,2.0,3.0,16.0,,2.0,2.0,4.0,,,,,26.0,28.0,6.6,10.0,0.00561566,0,,,9.0,4.0,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
12117011,away,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177,612,M,948004,EUR,917827200,M,33,33,True,4.0,4.0,,,2.0,2.0,3.0,,1.0,,1.0,,,,,14.0,6.0,6.6,1.0,0.0134119,0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
12117011,away,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,4.0,3.0,,,,,4.0,1.0,1.0,,2.0,,,,,14.0,7.0,6.7,2.0,0.0381112,1,,,3.0,,4.0,5.0,1.0,,,1.0,,,,,,,,,0.0269,,,,,,1.0,,,,,,,,,
12117011,away,Red Bull Bragantino,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,794139,EUR,853977600,D,4,4,True,4.0,2.0,1.0,,,,4.0,,,4.0,,,,,,13.0,10.0,7.0,2.0,0.00185715,0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Douglas Mendes,douglas-mendes,D. Mendes,D,39,189,257,M,1134472,EUR,1087084800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Douglas Mendes,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188,167,M,1463902,EUR,1021939200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Talisson,,,,,,,,,,,,,
12117011,away,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
