match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_interceptionWon,player_firstName,player_lastName,stat_outfielderBlock,stat_totalCross,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork
14083213,home,Girona FC,Vladyslav Vanat,vladyslav-vanat,V. Vanat,F,19,181,2792,M,976374,EUR,1010102400,F,19,19,False,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,1.0,2.0,2.0,1.0,,88.0,14.0,7.4,4.0,0.0105768,41.877319719429,5.0,32.55,9.66,1,0.09,0.04,0.19,4.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,0.2835,0.48,,1.0,,0.746,1.0,3.0,,,,,,,,,,
14083213,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,True,5.0,2.0,2.0,,0.0,,1.0,2.0,4.0,,,,,,11.0,5.0,6.5,3.0,0.00218324,25.322593531195,2.0,-15.12,3.15,0,-0.03,0.01,-0.01,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,home,Girona FC,Joel Roca,joel-roca,J. Roca,F,3,176,596,M,1391616,EUR,1118102400,M,3,3,True,4.0,2.0,2.0,,0.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,11.0,9.0,6.4,4.0,0.00028955,23.780148136535,2.0,14.7,16.59,1,-0.05,0.02,-0.05,2.0,,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,,0.0362,-0.08,,1.0,,0.1475,,,,,,,,,,,,
14083213,home,Girona FC,Lass Kourouma,lancinet-kourouma,L. Kourouma,M,29,180,721,M,1860172,EUR,1080604800,M,29,29,True,7.0,6.0,1.0,,0.0,1.0,1.0,5.0,6.0,,1.0,,,,15.0,10.0,6.1,3.0,0.00242166,27.439872591479,3.0,15.96,11.34,0,-0.03,0.02,0.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,Lass Kourouma,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,10.0,2.0,6.6,,0.0049051,3.5794552658191,1.0,3.15,3.15,0,0.05,-0.03,0.13,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14083213,home,Girona FC,Vladyslav Krapyvtsov,vladyslav-krapyvtsov,V. Krapyvtsov,G,25,188,588,M,1521733,EUR,1119657600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,home,Girona FC,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12862,M,190419,EUR,789609600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Livakovic40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,home,Girona FC,Yáser Asprilla,yaser-asprilla,Y. Asprilla,M,22,176,9605,M,1092769,EUR,1069200000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,yaser_asprilla_10,,,Yaser Asprilla,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,home,Girona FC,Juan Arango,juan-arango,J. Arango,F,32,184,681,M,1482463,EUR,1151366400,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Juan Arango,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,home,Girona FC,Papa Ba,papa-ba,P. Ba,F,44,180,189,M,2112915,EUR,1082332800,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,35.0,28.0,14.0,7.0,0.0,26.0,28.0,2.0,7.0,,,1.0,5.0,,90.0,43.0,7.4,7.0,0.00035372,24.430753444524,5.0,-9.03,0.315,0,0.05,-0.01,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,0.4317,0.2328,0.38,,,
14083213,away,Osasuna,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,19,19,False,42.0,38.0,3.0,1.0,0.0,18.0,18.0,20.0,24.0,,3.0,1.0,5.0,,90.0,60.0,6.4,10.0,0.153273,163.7361368257,20.0,93.135,36.015,0,0.14,0.19,-0.24,6.0,2.0,2.0,,,2.0,1.0,3.0,36.017310962924,1.0,1.0,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,
14083213,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,79.0,70.0,15.0,10.0,0.0,43.0,46.0,27.0,33.0,2.0,3.0,5.0,3.0,,90.0,86.0,7.4,9.0,0.0529955,198.71051671675,30.0,94.605,23.31,1,0.43,0.11,-0.02,,,,1.0,1.0,,,,23.63005450692,1.0,,,,,,,,,,,,1.0,0.0564,-0.17,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,False,59.0,48.0,8.0,1.0,0.0,31.0,33.0,17.0,26.0,,1.0,5.0,4.0,,90.0,65.0,6.5,11.0,0.00986798,124.60729119789,17.0,59.64,22.575,0,0.19,0.06,-0.07,2.0,,,,,,1.0,1.0,23.80342263205,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,20,20,False,47.0,42.0,2.0,1.0,0.0,20.0,21.0,22.0,26.0,,6.0,1.0,3.0,,75.0,71.0,7.2,12.0,0.318621,224.83743391398,30.0,139.965,20.79,0,0.34,0.24,-0.08,5.0,,4.0,2.0,2.0,,2.0,2.0,34.51559851827,2.0,4.0,,1.0,,,,,5.0,,2.0,,,,,,,,,,,,,,,,,,3.0,,
14083213,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,41.0,34.0,6.0,3.0,0.0,11.0,12.0,23.0,29.0,,1.0,1.0,2.0,,67.0,51.0,6.4,9.0,0.031851,66.490283196794,7.0,22.365,15.015,2,0.08,0.0,-0.1,3.0,,,1.0,,1.0,,2.0,,,,,,1.0,,,,1.0,1.0,,,1.0,0.5117,-0.14,,,1.0,,,,,,,,,,,,1.0,
14083213,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,49.0,40.0,4.0,,0.0,18.0,19.0,22.0,30.0,3.0,3.0,2.0,4.0,,90.0,56.0,6.6,11.0,0.0287557,77.122880966134,9.0,7.455,5.565,1,-0.01,0.03,-0.04,2.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,0.0656,-0.2,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,35.0,31.0,2.0,2.0,0.0,12.0,12.0,19.0,23.0,3.0,5.0,1.0,5.0,,75.0,47.0,6.6,6.0,0.0985686,96.847108878088,11.0,25.83,26.88,3,0.14,0.05,-0.19,8.0,1.0,1.0,2.0,,,,1.0,27.538022005947,1.0,2.0,,1.0,,,,,1.0,4.0,,,3.0,0.1881,-0.17,True,,,,,,,,,,,,,1.0,,1.0
14083213,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,49.0,41.0,2.0,1.0,0.0,12.0,13.0,29.0,36.0,2.0,7.0,,6.0,,90.0,69.0,6.3,16.0,0.0448912,300.52590560891,25.0,38.22,20.685,0,-0.18,0.26,-0.1,8.0,3.0,1.0,2.0,1.0,3.0,3.0,,56.811653580415,3.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
14083213,away,Osasuna,Victor Muñoz,victor-munoz,V. Muñoz,F,21,173,8442,M,1145642,EUR,1058054400,M,21,21,False,31.0,29.0,,,0.0,6.0,6.0,23.0,25.0,,4.0,,1.0,,85.0,51.0,6.2,15.0,0.204125,249.18706917237,24.0,185.64,28.245,1,0.11,0.32,-0.15,13.0,5.0,5.0,,,,3.0,,130.01614664403,8.0,1.0,,2.0,,,,,5.0,2.0,1.0,,1.0,0.166,-0.14,,,,,,,,,,,,,,1.0,,
14083213,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,3.0,1.0,,,0.0,,,1.0,3.0,1.0,3.0,1.0,2.0,,90.0,19.0,5.6,8.0,0.00012952,,,,,4,-0.07,,-0.03,14.0,5.0,,1.0,1.0,1.0,1.0,4.0,,,,budimir_ante,5.0,,,,,,,,,4.0,0.4298,-0.64,,,,,,1.0,,,,,,,,,,
14083213,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,F,16,16,True,17.0,15.0,1.0,1.0,0.0,4.0,5.0,11.0,12.0,,2.0,,,,23.0,25.0,6.8,7.0,0.0265716,67.310806345859,9.0,11.025,16.275,0,0.06,0.04,0.13,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,True,9.0,7.0,1.0,,0.0,1.0,2.0,6.0,7.0,,1.0,,1.0,,15.0,18.0,6.6,6.0,0.0590792,26.101263372742,6.0,9.555,5.565,0,0.0,0.01,-0.02,3.0,1.0,,,,1.0,1.0,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,
14083213,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,15.0,5.0,6.4,3.0,0.00027334,,,,,0,0.0,-0.05,-0.01,1.0,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,,13.0,5.0,6.5,1.0,0.00032003,4.2906060178021,1.0,-3.57,-3.57,0,0.02,-0.04,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Iñigo Arguibide,inigo-arguibide,I. Arguibide,D,41,178,53,M,1495856,EUR,1113868800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Asier Osambela,asier-osambela,A. Osambela,M,29,186,85,M,1399702,EUR,1099094400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083213,away,Osasuna,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
