match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,captain,stat_goodHighClaim,stat_outfielderBlock
11453004,home,Al-Ahli,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,st_maximin,347010,EUR,858124800,F,97,97,False,17.0,14.0,,1.0,1.0,18.0,,1.0,,,,63.0,30.0,6.8,8.0,0,,14.0,2.0,,,2.0,3.0,,3.0,,,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,,,,
11453004,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800,M,8,8,True,11.0,8.0,3.0,2.0,3.0,10.0,,4.0,,,,45.0,23.0,7.0,7.0,1,2.0,6.0,2.0,1.0,,4.0,5.0,1.0,3.0,,,2.0,1.0,1.0,1.0,,1.0,,2.0,,,,,2.0,,,,
11453004,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,,893307,EUR,958262400,F,20,20,True,9.0,7.0,,1.0,1.0,10.0,,,,,,27.0,13.0,6.6,4.0,0,,6.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,
11453004,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,,1048372,EUR,1005436800,M,30,30,True,22.0,19.0,6.0,7.0,8.0,14.0,,3.0,,,,20.0,26.0,7.1,4.0,0,4.0,12.0,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
11453004,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,,,,,,1.0,,,,,,8.0,4.0,6.5,2.0,0,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
11453004,home,Al-Ahli,Abdullah Abdo,Abdullah Abdo,,abdullah-abdo,A. Abdo,G,62,,107,M,,1522211,EUR,1024963200,G,62,62,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,home,Al-Ahli,Ibrahim Al-Zubaidi,,,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,,793916,EUR,623462400,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,home,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,,996459,EUR,899251200,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200,M,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,away,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,,34142,EUR,537408000,G,48,48,False,33.0,25.0,20.0,21.0,24.0,9.0,,13.0,1.0,3.0,,90.0,48.0,7.8,8.0,0,12.0,4.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,2.0,
11453004,away,Al-Ettifaq,Radhi Al-Oteibi,,,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,,963642,EUR,960768000,D,61,61,False,58.0,45.0,5.0,19.0,23.0,37.0,3.0,1.0,,,,90.0,90.0,7.0,24.0,0,3.0,26.0,2.0,,,5.0,3.0,1.0,3.0,,3.0,2.0,1.0,1.0,,,,,2.0,,,,,1.0,,,,
11453004,away,Al-Ettifaq,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,,338651,EUR,726624000,D,32,32,False,49.0,47.0,12.0,38.0,38.0,11.0,6.0,,,,,90.0,63.0,7.9,2.0,0,10.0,9.0,,2.0,,2.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,3.0
11453004,away,Al-Ettifaq,Jack Hendry,,,jack-hendry,J. Hendry,D,4,195.0,333,M,,795696,EUR,799804800,D,4,4,False,55.0,54.0,11.0,44.0,45.0,10.0,5.0,2.0,,,,90.0,60.0,7.4,1.0,0,10.0,10.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11453004,away,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,,920498,EUR,794966400,D,70,70,False,56.0,45.0,3.0,28.0,36.0,20.0,1.0,7.0,,,,90.0,70.0,6.6,13.0,0,1.0,17.0,,,1.0,5.0,8.0,2.0,3.0,,,3.0,2.0,,2.0,,,,1.0,,,,1.0,2.0,,,,
11453004,away,Al-Ettifaq,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,,818699,EUR,761529600,M,11,11,False,32.0,26.0,1.0,12.0,15.0,18.0,,5.0,,,,89.0,40.0,6.8,8.0,0,1.0,14.0,1.0,,1.0,3.0,3.0,,1.0,,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,
11453004,away,Al-Ettifaq,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183.0,6336,M,jordanhenderson,42694,EUR,645580800,M,10,10,False,59.0,51.0,11.0,29.0,31.0,31.0,2.0,5.0,,,,90.0,70.0,7.6,10.0,0,9.0,23.0,3.0,1.0,1.0,5.0,4.0,2.0,2.0,,1.0,,,,1.0,2.0,,,2.0,,1.0,1.0,,2.0,,True,,1.0
11453004,away,Al-Ettifaq,Georginio Wijnaldum,,,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,gwijnaldum,22126,EUR,658281600,M,25,25,False,30.0,25.0,,11.0,14.0,16.0,,4.0,,,,90.0,39.0,6.4,8.0,1,,14.0,,,,2.0,2.0,,2.0,,,,,2.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,
11453004,away,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,,163565,EUR,750124800,F,99,99,False,20.0,10.0,1.0,3.0,7.0,13.0,,3.0,,,,64.0,33.0,7.4,13.0,0,1.0,7.0,,3.0,,6.0,7.0,,4.0,,,1.0,1.0,2.0,2.0,1.0,,,3.0,,,1.0,1.0,4.0,,,,
11453004,away,Al-Ettifaq,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,,318653,EUR,837129600,F,9,9,False,18.0,16.0,,7.0,8.0,10.0,1.0,2.0,,,,90.0,33.0,6.0,10.0,2,,9.0,,1.0,3.0,7.0,4.0,,2.0,2.0,,,,4.0,,,,,2.0,,,,3.0,1.0,2.0,,,
11453004,away,Al-Ettifaq,Demarai Gray,,,demarai-gray,D. Gray,M,10,184.0,1784,M,,355152,EUR,835920000,F,19,19,False,25.0,22.0,2.0,9.0,11.0,17.0,,1.0,,,,89.0,55.0,7.2,12.0,1,2.0,15.0,3.0,1.0,,6.0,10.0,,8.0,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,2.0,,3.0,6.0,,,,
11453004,away,Al-Ettifaq,Mohammed Al-Kuwaykibi,,,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,,847233,EUR,786326400,F,7,7,True,12.0,7.0,,3.0,5.0,7.0,1.0,4.0,,,,26.0,23.0,6.9,10.0,0,,4.0,,,,5.0,4.0,2.0,3.0,,,1.0,1.0,2.0,1.0,1.0,,,1.0,,,1.0,2.0,2.0,,,,
11453004,away,Al-Ettifaq,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,,1092809,EUR,1021766400,M,18,18,True,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,away,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,,985140,EUR,923011200,M,8,8,True,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,away,Al-Ettifaq,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,away,Al-Ettifaq,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,away,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,,1133141,EUR,1042502400,D,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,away,Al-Ettifaq,Muhannad Al Saad,,,muhannad-al-saad,M. A. Saad,M,77,172.0,737,M,,868611,EUR,1056844800,M,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,away,Al-Ettifaq,Abdullah Khalifa,Abdullah Khalifa,,abdullah-khalifa,A. Khalifa,M,16,,2,M,,1542929,EUR,1081728000,M,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453004,away,Al-Ettifaq,Faris Al Ghamdi,Faris Al Ghamdi,,faris-al-ghamdi,F. A. Ghamdi,M,6,,47,M,,1547371,EUR,1057363200,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
