match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceCreated,stat_keyPass,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,captain,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_clearanceOffLine,stat_hitWoodwork
12625024,home,Al Wehda,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,False,28.0,21.0,10.0,3.0,0.0,19.0,19.0,2.0,9.0,1.0,1.0,5.0,7.0,2.0,1.0,4.0,5.0,90.0,39.0,7.4,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625024,home,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,16.0,12.0,2.0,,0.0,7.0,8.0,5.0,8.0,,3.0,2.0,2.0,,,,,90.0,38.0,6.4,11.0,0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12625024,home,Al Wehda,Alexandru Crețu,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600,D,6,6,False,41.0,34.0,7.0,5.0,1.0,26.0,29.0,8.0,12.0,,3.0,5.0,2.0,,,,,90.0,53.0,7.2,8.0,0,1.0,3.0,1.0,1.0,,,1.0,3.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12625024,home,Al Wehda,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,False,33.0,28.0,7.0,2.0,0.0,26.0,26.0,2.0,7.0,,3.0,1.0,6.0,,,,,90.0,42.0,6.2,6.0,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
12625024,home,Al Wehda,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,False,22.0,17.0,3.0,1.0,0.0,9.0,10.0,9.0,14.0,1.0,7.0,3.0,6.0,,,,,90.0,46.0,7.0,10.0,1,,7.0,1.0,1.0,3.0,,4.0,4.0,1.0,,2.0,,Meshal Alaeli,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,
12625024,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,8,8,False,37.0,32.0,5.0,3.0,0.0,18.0,18.0,14.0,19.0,,1.0,2.0,5.0,,,,,71.0,41.0,7.0,5.0,0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,True,,,,,,
12625024,home,Al Wehda,Mohamed Al Makahasi,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,970835,EUR,791942400,M,35,35,False,44.0,41.0,3.0,1.0,0.0,21.0,22.0,20.0,22.0,,2.0,1.0,2.0,,,,,90.0,56.0,7.0,4.0,0,,1.0,1.0,,,,2.0,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
12625024,home,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600,M,23,23,False,18.0,15.0,2.0,,0.0,9.0,9.0,6.0,9.0,,2.0,,,,,,,69.0,22.0,6.8,3.0,1,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,
12625024,home,Al Wehda,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000,M,10,10,False,36.0,27.0,7.0,3.0,0.0,12.0,13.0,15.0,23.0,2.0,3.0,1.0,4.0,,,,,90.0,48.0,6.3,17.0,1,1.0,4.0,,1.0,1.0,,,,,5.0,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,
12625024,home,Al Wehda,Youssef Amyn,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000,M,11,11,False,24.0,20.0,,,0.0,9.0,9.0,11.0,16.0,,7.0,,4.0,,,,,90.0,38.0,6.6,10.0,0,1.0,5.0,1.0,,2.0,,,3.0,2.0,3.0,4.0,,,,,,,,1.0,1.0,,,,,,,yaminio10,,,
