match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,captain,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
12117227,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,False,13.0,8.0,,,0.0,2.0,3.0,1.0,3.0,,,,,63.0,23.0,6.3,7.0,0.0283073,2,,,,6.0,10.0,,,,,4.0,3.0,2.0,,,,1.0,,,3.0,1.0,,,1.0,,2.0,0.1587,1.0,,1.0,,1.0,,,,,
12117227,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,True,47.0,42.0,5.0,3.0,1.0,7.0,7.0,,3.0,,,,,65.0,66.0,7.4,17.0,0.112707,0,,,,36.0,46.0,6.0,1.0,1.0,,7.0,4.0,,1.0,3.0,3.0,1.0,2.0,,1.0,2.0,,4.0,,,,,,,,,,,,1.0,,
12117227,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,True,17.0,15.0,2.0,1.0,0.0,8.0,8.0,1.0,5.0,,,,,27.0,27.0,6.8,3.0,0.0513425,0,,,,7.0,9.0,,,1.0,,4.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
12117227,home,Flamengo,Carlinhos,carlinhos,Carlinhos,F,99,195,1670,M,,852534,EUR,855705600,F,22,22,True,3.0,2.0,,,0.0,1.0,1.0,,1.0,,,,,27.0,8.0,6.7,3.0,0.00308351,2,,,,1.0,2.0,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,2.0,,,0.3286,,,,,,,,,,
12117227,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,True,6.0,5.0,,,0.0,3.0,3.0,,1.0,,,,,12.0,7.0,6.5,1.0,0.00198819,0,,,,2.0,3.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12117227,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,99,99,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,12.0,1.0,6.4,,5.096e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12117227,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,home,Flamengo,Iago Silva,iago,Iago,D,57,188,3785,M,,1647585,EUR,1113782400,D,57,57,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,home,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194,3448,M,,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,Matheus Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,home,Flamengo,Lorran,lorran,Lorran,M,99,180,6061,M,lorranlucas10,1459764,EUR,1151971200,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,31.0,21.0,14.0,4.0,0.0,18.0,19.0,,13.0,2.0,,1.0,1.0,90.0,42.0,7.0,10.0,0.00080023,0,0.4847,,,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
12117227,away,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,26.0,23.0,4.0,2.0,0.0,16.0,16.0,3.0,8.0,,,,,85.0,57.0,7.6,10.0,0.00516377,2,,,,7.0,12.0,2.0,,,,5.0,13.0,1.0,,7.0,5.0,,,2.0,1.0,5.0,5.0,3.0,,,1.0,0.0785,,,2.0,,,,,,,
12117227,away,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,False,30.0,19.0,9.0,2.0,0.0,17.0,24.0,6.0,3.0,,,,,90.0,42.0,6.9,11.0,0.00047183,0,,,,2.0,6.0,,,1.0,1.0,3.0,4.0,,,3.0,2.0,,,2.0,,,,,,1.0,2.0,,,,,,,,,,,
12117227,away,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,26.0,21.0,7.0,4.0,0.0,17.0,19.0,3.0,3.0,,,,,90.0,31.0,6.7,5.0,0.00138162,0,,,,4.0,7.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12117227,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,36.0,34.0,2.0,2.0,0.0,20.0,21.0,3.0,4.0,,,,,90.0,60.0,7.1,8.0,0.0909716,0,,,,14.0,18.0,3.0,,3.0,,5.0,5.0,,,4.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,
12117227,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,25,25,False,31.0,20.0,7.0,,0.0,8.0,10.0,,6.0,,,,,85.0,49.0,7.0,13.0,0.0329742,2,,,,12.0,22.0,1.0,,3.0,2.0,6.0,9.0,2.0,,4.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,0.0402,,1.0,1.0,0.0164,,,,,,
12117227,away,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,,1003013,EUR,1013644800,M,20,20,False,51.0,43.0,5.0,2.0,0.0,25.0,27.0,1.0,3.0,,,,,90.0,62.0,6.6,9.0,0.0125715,0,,,,18.0,24.0,,,1.0,2.0,6.0,2.0,2.0,,,,,,,,,,1.0,,4.0,2.0,,,,,,,,,,,
12117227,away,Vasco da Gama,Jean Meneses,jean-meneses,J. Meneses,M,16,163,1064,M,,818816,EUR,732240000,M,21,21,False,18.0,16.0,1.0,,0.0,10.0,10.0,,3.0,,,,,63.0,25.0,6.6,6.0,0.00706227,0,,,,6.0,9.0,1.0,,,,3.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,
12117227,away,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,payet27,14216,EUR,543974400,M,10,10,False,38.0,33.0,1.0,1.0,0.0,20.0,22.0,1.0,4.0,,,,,74.0,54.0,7.0,12.0,0.0299889,1,,,,14.0,22.0,6.0,1.0,,,1.0,3.0,1.0,,1.0,,2.0,1.0,,2.0,,,,1.0,1.0,,0.033,,,,,,,,,,
12117227,away,Vasco da Gama,David,david,David,M,7,179,2160,M,,840291,EUR,813888000,M,7,7,False,18.0,15.0,2.0,2.0,0.0,3.0,6.0,1.0,4.0,,,,,74.0,31.0,6.7,11.0,0.0222391,0,,,,12.0,13.0,1.0,,,3.0,3.0,6.0,,,1.0,1.0,4.0,1.0,,,4.0,2.0,,,,1.0,,,,,,,,,1.0,,
12117227,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,15.0,9.0,1.0,,0.0,5.0,7.0,,,,,,,90.0,24.0,6.6,9.0,0.00186517,1,,,,4.0,8.0,,,2.0,1.0,4.0,3.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,0.049,,,,,,True,,,,
12117227,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,True,2.0,2.0,,,0.0,,,,,,,,,27.0,4.0,6.6,,0.0182758,1,,Rayan,,2.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,0.1163,,,1.0,,,,,,,
12117227,away,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,Coutinho,119159,EUR,708307200,M,11,11,True,12.0,9.0,1.0,,0.0,5.0,6.0,,2.0,,,,,16.0,17.0,7.1,7.0,0.00373869,1,,,,4.0,8.0,2.0,,,1.0,3.0,1.0,,,,,1.0,,,,1.0,,,,,2.0,0.7017,,1.0,,0.9661,,,1.0,,,
12117227,away,Vasco da Gama,Emerson Rodríguez,emerson-rodriguez,E. Rodríguez,M,10,174,618,M,,1082956,EUR,967161600,M,17,17,True,5.0,3.0,,,0.0,,,,,,,,,16.0,10.0,6.5,4.0,0.0356864,0,,Emerson Rodríguez,,3.0,6.0,1.0,,1.0,,5.0,2.0,3.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,
12117227,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,10.0,4.0,7.3,,0.576752,1,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,0.0156,,,,,,,,,,
12117227,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,10.0,2.0,6.5,,2.397e-05,0,,Matheus Carvalho,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12117227,away,Vasco da Gama,Keiller,keiller,Keiller,G,18,193,462,M,,840082,EUR,846547200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,away,Vasco da Gama,Robert Rojas,robert-rojas,R. Rojas,D,3,176,537,M,,874964,EUR,830822400,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,away,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,away,Vasco da Gama,Leandrinho,leandrinho,Leandrinho,M,12,170,995,M,,1589416,EUR,1111017600,M,66,66,True,,,,,,,,,,,,,,,,,,,0,,Leandro Viana,da Silva Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,away,Vasco da Gama,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,672,M,,282233,EUR,823132800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,away,Vasco da Gama,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,,386230,EUR,851904000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117227,away,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
