match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_lastManTackle,player_sofascoreId,stat_goals,stat_keyPass,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_blockedScoringAttempt
12451020,away,Stade de Reims,Aurélio Buta,,,aurelio-buta,A. Buta,D,17,169.0,489,M,357752,EUR,855532800,D,23,23,False,36.0,27.0,1.0,,0.0,13.0,17.0,14.0,21.0,,3.0,2.0,1.0,1.0,4.0,,,,,90.0,61.0,6.0,18.0,0.0145254,1,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,0.0184,,,,,,,,,,3.0,,1.0,
12451020,away,Stade de Reims,Mory Gbane,,,gbane-mory,M. Gbane,M,24,188.0,509,M,1003400,EUR,977702400,D,24,24,False,29.0,24.0,2.0,,0.0,16.0,19.0,8.0,10.0,1.0,,1.0,,7.0,3.0,,,,,90.0,41.0,6.2,5.0,0.00532978,1,,,,,,,,3.0,,,,,0.0137,,,,,,,,,,,,1.0,
12451020,away,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196.0,670,M,886802,EUR,850089600,D,21,21,False,24.0,21.0,,,0.0,17.0,18.0,4.0,6.0,,2.0,5.0,,7.0,3.0,,,,,90.0,43.0,6.7,6.0,0.00113591,1,,,1.0,2.0,2.0,,,1.0,2.0,2.0,1.0,1.0,0.1333,,1.0,,,,,,,,3.0,,1.0,
12451020,away,Stade de Reims,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,18,18,False,37.0,37.0,1.0,1.0,0.0,16.0,16.0,21.0,24.0,,2.0,3.0,,1.0,8.0,,,,,75.0,52.0,6.7,4.0,0.180262,1,,3.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,,0.0257,,,,,,1.0,1.0,,,,,,1.0
12451020,away,Stade de Reims,John Patrick,,,john-joe-patrick-finn,J. Patrick,M,30,192.0,315,M,1100831,EUR,1064361600,M,30,30,False,20.0,14.0,1.0,,0.0,7.0,8.0,7.0,13.0,2.0,5.0,4.0,,,4.0,,,,,66.0,32.0,6.8,8.0,0.133007,1,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,0.0286,0.0972,,,,,,1.0,,,,,,
12451020,away,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,22.0,20.0,1.0,1.0,0.0,12.0,12.0,8.0,10.0,,5.0,2.0,,1.0,2.0,,,,,90.0,33.0,6.5,6.0,0.0772328,0,,,,3.0,,,,2.0,2.0,2.0,,1.0,,,1.0,,,,2.0,1.0,,,1.0,,,
12451020,away,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,M,55,55,False,36.0,30.0,4.0,2.0,0.0,15.0,15.0,15.0,21.0,,3.0,1.0,1.0,,3.0,,,,,90.0,40.0,6.3,7.0,0.0164429,0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12451020,away,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,F,7,7,False,32.0,27.0,1.0,1.0,0.0,8.0,11.0,21.0,31.0,,12.0,3.0,1.0,,9.0,,,,,88.0,61.0,6.3,23.0,0.0980924,0,,10.0,,8.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,ItouJky,,1.0,3.0,2.0,,2.0,,,
12451020,away,Stade de Reims,Oumar Diakité,,,oumar-diakite,O. Diakité,F,10,181.0,8439,M,1188191,EUR,1071878400,F,22,22,False,13.0,9.0,,,0.0,3.0,5.0,6.0,8.0,,11.0,5.0,3.0,2.0,1.0,,,,,75.0,32.0,6.6,11.0,0.0104406,1,,,6.0,1.0,,,,,2.0,1.0,3.0,1.0,0.0254,,,,cheick_diakite,,,,,,3.0,,1.0,
12451020,away,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180.0,1701,M,1495876,EUR,1127347200,F,67,67,False,17.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,14.0,,6.0,5.0,,,4.0,,,,,88.0,33.0,6.9,11.0,0.021241,3,,2.0,,4.0,1.0,,1.0,,2.0,1.0,2.0,1.0,0.1084,0.0573,,,,,,2.0,,,3.0,,1.0,1.0
12451020,away,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,True,11.0,9.0,,,0.0,3.0,4.0,6.0,7.0,,3.0,4.0,1.0,,2.0,,,,,24.0,19.0,6.4,4.0,0.0133609,0,,,1.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12451020,away,Stade de Reims,Zabi,Zabi,,zabi,Zabi,M,86,191.0,1094,M,2041113,EUR,1159056000,M,86,86,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,12.0,3.0,5.5,1.0,1.816e-05,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12451020,away,Stade de Reims,Niama Pape Sissoko,Niama,Pape Sissoko,niama-pape-sissoko,N. P. Sissoko,F,9,,133,M,1901842,EUR,1134691200,F,74,74,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,2.0,,,,,,,,,15.0,8.0,6.3,3.0,0.0064575,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,
12451020,away,Stade de Reims,Hiroki Sekine,Hiroki Sekine,,hiroki-sekine,H. Sekine,D,3,187.0,678,M,1500627,EUR,1029024000,D,3,3,True,4.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,,,,,,1.0,,,,,2.0,5.0,,,0.00010251,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12451020,away,Stade de Reims,Ikechukwu Orazi,,,ikechukwu-orazi,I. Orazi,F,73,176.0,157,M,1405845,EUR,1181520000,F,73,73,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,,,,2.0,2.0,,1.0,0.00194759,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12451020,away,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193.0,64,M,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12451020,away,Stade de Reims,Mohamed Ali Diadié,,,mohamed-ali-diadie,M. A. Diadié,D,93,181.0,43,M,1893086,EUR,1098403200,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12451020,away,Stade de Reims,Malcolm Jeng,,,jeng-malcolm,M. Jeng,D,31,190.0,306,M,1484975,EUR,1110326400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12451020,away,Stade de Reims,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176.0,885,M,829643,EUR,749347200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
