match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_aerialLost,stat_outfielderBlock,stat_blockedScoringAttempt,captain,stat_totalCross,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed
12504420,home,Como,Jean Butez,jean-butez,J. Butez,G,1,188.0,1319,M,599114,EUR,802569600,G,30,30,False,45.0,31.0,21.0,7.0,0.0,27.0,29.0,4.0,16.0,1.0,11.0,3.0,1.0,1.0,1.0,1.0,90.0,57.0,6.6,14.0,0.00498832,0,-0.0682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,home,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184.0,363,M,990209,EUR,981504000,D,26,26,False,50.0,42.0,5.0,3.0,0.0,24.0,27.0,18.0,23.0,1.0,6.0,,,,,,90.0,74.0,6.9,10.0,0.0168334,1,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0182,0.0327,1.0,,,,,,,,,,,,,,,,,,,
12504420,home,Como,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195.0,511,M,870211,EUR,908236800,D,13,13,False,38.0,29.0,5.0,,0.0,24.0,27.0,5.0,11.0,2.0,5.0,,,,,,90.0,53.0,6.8,9.0,0.00229703,0,,,,2.0,5.0,,2.0,2.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12504420,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186.0,853,M,226974,EUR,791251200,D,2,2,False,28.0,24.0,4.0,1.0,0.0,19.0,21.0,5.0,7.0,5.0,1.0,,,,,,74.0,39.0,6.6,5.0,0.00212257,0,,,,2.0,5.0,,,3.0,1.0,1.0,,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,
12504420,home,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171.0,850,M,229740,EUR,710294400,D,18,18,False,18.0,16.0,1.0,,0.0,9.0,9.0,7.0,9.0,,1.0,,,,,,26.0,21.0,6.6,3.0,0.0026501,1,,,,,,,,,,,,,0.0484,,,,,,,,,,1.0,,,,,,,,,,,
12504420,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174.0,1933,M,911848,EUR,992044800,M,33,33,False,55.0,52.0,2.0,2.0,0.0,25.0,26.0,27.0,30.0,,3.0,,,,,,90.0,64.0,7.2,4.0,0.0482341,1,,,,1.0,4.0,1.0,,4.0,3.0,,,,0.0363,0.1021,1.0,,1.0,,,,,,,True,1.0,,,,,,,,,
12504420,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178.0,8372,M,1086286,EUR,1041897600,M,23,23,False,50.0,45.0,3.0,2.0,0.0,26.0,27.0,19.0,23.0,,6.0,,,,,,68.0,59.0,7.0,7.0,0.0241914,1,,Maximo Perrone,,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0596,,1.0,,1.0,1.0,1.0,,2.0,,,,,maxiperrone16,1.0,1.0,,,,,,
12504420,home,Como,Assane Diao,assane-diao,A. Diao,F,38,185.0,18044,M,1493689,EUR,1126051200,M,38,38,False,19.0,12.0,1.0,1.0,0.0,8.0,11.0,4.0,9.0,,2.0,,,,,,90.0,43.0,5.3,22.0,0.00826005,0,,,,20.0,3.0,,,,,2.0,2.0,,,,,,1.0,7.0,1.0,,8.0,,,,1.0,,5.0,,,,,,,
12504420,home,Como,Nico Paz,nico-paz,N. Paz,M,10,185.0,88676,M,1171451,EUR,1094601600,M,79,79,False,50.0,42.0,2.0,,0.0,19.0,21.0,23.0,31.0,,2.0,,,,,,90.0,79.0,8.4,16.0,0.0687573,8,,,,5.0,10.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5078,0.7968,1.0,3.0,2.0,5.0,4.0,,,,2.0,,2.0,nicopaz1o,2.0,3.0,1.0,,,,,
12504420,home,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181.0,1183,M,1031548,EUR,1004745600,M,16,16,False,24.0,20.0,5.0,4.0,1.0,7.0,7.0,14.0,24.0,,3.0,,,,,,90.0,53.0,7.2,15.0,0.198767,1,,,,6.0,8.0,,1.0,4.0,1.0,2.0,1.0,2.0,0.0174,,2.0,1.0,1.0,4.0,2.0,,,,1.0,,7.0,,1.0,,,1.0,,,,
12504420,home,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168.0,2181,M,877201,EUR,861321600,F,7,7,False,37.0,33.0,2.0,2.0,0.0,15.0,16.0,18.0,22.0,,3.0,,,,,,68.0,47.0,7.0,8.0,0.014998,1,,,,6.0,2.0,,,1.0,1.0,2.0,,4.0,0.0547,,2.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,
12504420,home,Como,Fellipe Jack,jack-fellipe,F. Jack,D,6,190.0,438,M,1804801,EUR,1137024000,D,15,15,True,29.0,21.0,7.0,4.0,0.0,14.0,18.0,7.0,11.0,1.0,2.0,,,,,,64.0,42.0,6.3,12.0,0.0408022,0,,,,4.0,4.0,,1.0,3.0,,3.0,,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
12504420,home,Como,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174.0,2464,M,859027,EUR,950572800,M,80,80,True,24.0,22.0,1.0,1.0,0.0,8.0,8.0,14.0,18.0,,4.0,,,,,,22.0,31.0,6.7,6.0,0.0141524,0,,,,2.0,3.0,,,2.0,2.0,,,,,,,,,3.0,1.0,,,,,,2.0,,,,,,,,,
12504420,home,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,10,183.0,2328,M,795044,EUR,883785600,F,10,10,True,7.0,6.0,1.0,,0.0,1.0,1.0,5.0,6.0,,2.0,,,,,,22.0,11.0,6.3,3.0,0.0204498,0,,,,3.0,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,
12504420,home,Como,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181.0,3521,M,220223,EUR,756345600,F,11,11,True,6.0,3.0,1.0,,0.0,1.0,1.0,2.0,5.0,,2.0,,,,,,16.0,12.0,6.5,4.0,0.00289377,1,,,,3.0,1.0,,,,,,1.0,1.0,0.025,,1.0,,,,,,1.0,,1.0,,,gallobelotti,1.0,,,,,,,
12504420,home,Como,Pepe Reina,pepe-reina,P. Reina,G,,188.0,1240,M,26937,EUR,399600000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,home,Como,Emil Audero,emil-audero,E. Audero,G,1,190.0,10668,M,318603,EUR,853545600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,home,Como,Sven Lesjak,sven-lesjak,S. Lesjak,D,2,190.0,76,M,1540194,EUR,1156291200,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,0,,Sven Lesjak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,home,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,,174.0,111,M,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,home,Como,Simone Verdi,simone-verdi,S. Verdi,M,99,174.0,614,M,98058,EUR,710899200,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,home,Como,Ben Lhassine Kone,ben-lhassine-kone,B. L. Kone,M,92,172.0,180,M,915280,EUR,952992000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,home,Como,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,27,173.0,418,M,962282,EUR,1017187200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,home,Como,Federico Chinetti,federico-chinetti,F. Chinetti,F,71,,35,M,1620519,EUR,1131062400,F,60,60,True,,,,,,,,,,,,,,,,,,,,,,0,,Federico,Chinetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,29,29,False,29.0,13.0,21.0,5.0,0.0,11.0,14.0,2.0,15.0,1.0,19.0,2.0,3.0,4.0,2.0,2.0,90.0,48.0,7.2,17.0,0.00078437,0,-0.0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504420,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194.0,3375,M,1012176,EUR,1071100800,D,42,42,False,37.0,33.0,6.0,4.0,0.0,20.0,22.0,13.0,15.0,,3.0,,,,,,55.0,44.0,6.8,5.0,0.01812,1,,,,3.0,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.011,0.3344,,1.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,
12504420,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190.0,2156,M,151003,EUR,730080000,D,19,19,False,48.0,44.0,2.0,,0.0,36.0,38.0,8.0,10.0,1.0,3.0,,,,,,90.0,57.0,7.0,4.0,0.00332362,0,,,,2.0,4.0,,1.0,4.0,2.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
12504420,away,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183.0,3276,M,142148,EUR,740534400,D,23,23,False,51.0,45.0,4.0,1.0,0.0,30.0,34.0,15.0,17.0,2.0,6.0,,,,,,90.0,62.0,6.9,8.0,0.0130482,0,,,,4.0,5.0,,1.0,3.0,2.0,1.0,,3.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,
12504420,away,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179.0,11319,M,47743,EUR,580608000,M,7,7,False,33.0,25.0,6.0,2.0,0.0,15.0,18.0,11.0,18.0,,3.0,,,,,,56.0,56.0,6.5,16.0,0.0847949,0,,,,4.0,4.0,,,,,1.0,3.0,,,,1.0,1.0,2.0,1.0,,,,1.0,,,3.0,cuadrado,1.0,,,1.0,,,,
12504420,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185.0,1856,M,100389,EUR,670204800,M,15,15,False,23.0,23.0,1.0,1.0,0.0,15.0,15.0,8.0,8.0,1.0,2.0,,,,,,45.0,29.0,6.8,1.0,0.00322011,0,,,,2.0,2.0,,,,,,2.0,,,,,1.0,,,,,2.0,1.0,,True,,,,,,,,,,
12504420,away,Atalanta,Éderson,ederson,Éderson,M,13,183.0,7659,M,946888,EUR,931305600,M,13,13,False,48.0,40.0,2.0,1.0,0.0,30.0,30.0,10.0,18.0,1.0,5.0,,,,,,90.0,64.0,7.6,10.0,0.268158,0,,,,3.0,6.0,,4.0,3.0,3.0,,1.0,1.0,,,1.0,2.0,,1.0,,,1.0,,,,,ederson99,,,,,,1.0,,
12504420,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182.0,2125,M,132318,EUR,708220800,M,77,77,False,19.0,17.0,,,0.0,11.0,11.0,6.0,8.0,,3.0,,,,,,45.0,38.0,6.1,8.0,0.00394107,1,,,,4.0,4.0,,1.0,2.0,1.0,,1.0,,0.0198,,,,,2.0,1.0,,,,,,,,3.0,1.0,,,,,1.0,
12504420,away,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,F,24,24,False,26.0,20.0,2.0,,0.0,8.0,8.0,12.0,19.0,,3.0,,,,,,90.0,43.0,6.5,13.0,0.257505,0,,,,10.0,7.0,,,4.0,2.0,2.0,1.0,1.0,,,,,5.0,4.0,2.0,,,,,,1.0,lakisamar10,2.0,,,,,,,
12504420,away,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186.0,15837,M,914501,EUR,925344000,F,32,32,False,14.0,11.0,1.0,,0.0,5.0,5.0,6.0,11.0,1.0,3.0,,,,,,90.0,27.0,8.5,9.0,0.00600095,2,,,,1.0,3.0,2.0,,,,4.0,1.0,,0.3839,1.3238,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,mateoretegui,,,2.0,,,,,
12504420,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174.0,80703,M,824200,EUR,877305600,F,11,11,False,19.0,15.0,,,0.0,5.0,7.0,10.0,14.0,,1.0,,,,,,78.0,35.0,6.1,15.0,0.0184962,0,,,,8.0,2.0,,,2.0,1.0,3.0,,1.0,,,,,1.0,4.0,,,,,,,2.0,molalookman,2.0,,,,3.0,,,
