match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId,stat_hitWoodwork
13451098,home,Al Orobah,Omar Al-Somah,omar-al-somah,O. Al-Somah,F,9,192.0,6658,M,791575,EUR,606614400,F,99,99,False,11.0,7.0,3.0,2.0,0.0,4.0,4.0,3.0,7.0,1.0,1.0,,,,,,90.0,28.0,6.6,10.0,3,,,,4.0,7.0,6.0,1.0,,,,1.0,,4.0,2.0,1.0,,,3.0,,,,2.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,
13451098,home,Al Orobah,Kurt Zouma,kurt-zouma,K. Zouma,D,,190.0,2246,M,139227,EUR,783216000,D,5,5,True,22.0,21.0,2.0,1.0,0.0,17.0,17.0,4.0,5.0,4.0,1.0,,,,,,45.0,28.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13451098,home,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800,M,6,6,True,18.0,14.0,2.0,1.0,0.0,10.0,11.0,4.0,7.0,1.0,1.0,,,,,,45.0,24.0,6.6,4.0,1,,,,,2.0,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
13451098,home,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,12,12,True,2.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,,,13.0,6.0,6.1,2.0,0,,1.0,,,1.0,,,,,,,,,,,Nawaf Al Qamiri,,,,,,1.0,,,,,,,,,,,,,,,,
13451098,home,Al Orobah,Mohammed Al-Shanqiti,mohammed-al-shanqiti,M. Al-Shanqiti,D,50,168.0,20,M,976206,EUR,926726400,D,40,40,True,11.0,8.0,1.0,1.0,0.0,5.0,6.0,3.0,6.0,1.0,3.0,,,,,,13.0,22.0,7.1,4.0,0,,1.0,,,,6.0,,,,,3.0,,,2.0,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,
13451098,home,Al Orobah,Mutni Fareed  Altimawi,fareed-altimawi-mutni,M. F. Altimawi,G,,,3,M,2058330,EUR,1147824000,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451098,home,Al Orobah,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,D,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451098,home,Al Orobah,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,1475444,EUR,1123372800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451098,home,Al Orobah,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170.0,15,M,1523635,EUR,897782400,D,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abdulrahman Al Anzi,,,,,,,,,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,25.0,19.0,13.0,7.0,0.0,15.0,16.0,4.0,9.0,2.0,6.0,1.0,1.0,1.0,,,90.0,34.0,7.5,8.0,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,
13451098,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,46.0,44.0,1.0,1.0,0.0,26.0,27.0,18.0,19.0,1.0,5.0,,,,,,90.0,58.0,6.2,7.0,0,,,,,4.0,4.0,1.0,,,,2.0,,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,
13451098,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,48.0,42.0,8.0,3.0,0.0,35.0,37.0,7.0,12.0,13.0,3.0,,,,,,90.0,64.0,6.7,7.0,0,,1.0,,,1.0,4.0,,,,1.0,,,,1.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,1.0,,
13451098,away,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600,D,25,25,False,52.0,46.0,8.0,4.0,0.0,30.0,30.0,16.0,22.0,7.0,3.0,,,,,,90.0,75.0,7.6,7.0,1,,,,1.0,2.0,8.0,,,,2.0,2.0,,1.0,,,,,4.0,5.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,M,61,61,False,21.0,18.0,,,0.0,9.0,11.0,10.0,11.0,,3.0,,,,,,60.0,28.0,6.9,5.0,0,,1.0,1.0,1.0,4.0,2.0,,1.0,,,2.0,,1.0,,1.0,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,63.0,52.0,6.0,1.0,0.0,25.0,27.0,27.0,37.0,,10.0,,,,,,90.0,79.0,7.7,17.0,2,,1.0,,,1.0,6.0,,,,,1.0,,4.0,3.0,1.0,,,,1.0,,,3.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,
13451098,away,Al-Ettifaq,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,6,6,False,24.0,22.0,1.0,1.0,0.0,15.0,16.0,7.0,8.0,,1.0,,,,,,44.0,29.0,7.2,2.0,0,,,,,,5.0,,1.0,,,2.0,,,1.0,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,8,8,False,41.0,36.0,,,0.0,18.0,19.0,18.0,22.0,,9.0,,,,,,90.0,60.0,7.0,12.0,4,True,,,,6.0,4.0,,2.0,,,,,1.0,1.0,3.0,,,1.0,,1.0,1.0,6.0,2.0,,1.0,2.0,2.0,,,1.0,,,,,,,gwijnaldum,
13451098,away,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000,M,18,18,False,31.0,26.0,3.0,,0.0,11.0,13.0,15.0,20.0,4.0,4.0,,,,,,90.0,55.0,6.6,11.0,3,,2.0,,1.0,4.0,3.0,,1.0,,,3.0,,1.0,,2.0,,,,2.0,2.0,,1.0,,2.0,,2.0,3.0,,1.0,,,,,,,,,
13451098,away,Al-Ettifaq,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,7,7,False,17.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,12.0,,1.0,,,,,,75.0,25.0,6.5,8.0,3,,,,1.0,2.0,5.0,,1.0,,,,,3.0,,1.0,,,4.0,,,1.0,1.0,1.0,,,2.0,3.0,,2.0,,,,,,,,karltokoekambi,1.0
13451098,away,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,11,11,False,8.0,6.0,2.0,,0.0,3.0,3.0,5.0,9.0,1.0,2.0,,,,,,75.0,27.0,6.8,12.0,0,,4.0,2.0,3.0,6.0,4.0,,1.0,,,,,5.0,3.0,2.0,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600,M,88,88,True,26.0,25.0,1.0,1.0,0.0,10.0,11.0,16.0,16.0,1.0,2.0,,,,,,46.0,33.0,6.9,3.0,0,,1.0,1.0,,2.0,2.0,,1.0,,,,,2.0,,1.0,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,True,16.0,14.0,3.0,2.0,0.0,5.0,6.0,9.0,10.0,1.0,1.0,,,,,,30.0,23.0,6.7,3.0,0,,,,1.0,3.0,3.0,1.0,,,,1.0,,,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,21,21,True,6.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,,2.0,,,,,,15.0,10.0,6.5,,2,,,,,1.0,1.0,,,,,,,,,,Abdullah Radif,,1.0,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,
13451098,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,F,14,14,True,18.0,17.0,1.0,,1.0,6.0,6.0,12.0,13.0,,,,,,,,15.0,24.0,7.2,2.0,2,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,
13451098,away,Al-Ettifaq,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Majed Dawran,,,,,,,,,,,,,,,,,,,,,,
13451098,away,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
