match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,captain,stat_dispossessed,stat_interceptionWon,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goals
10382239,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,33.0,24.0,21.0,12.0,14.0,14.0,10.0,19.0,6.0,1.0,1.0,2.0,3.0,3.0,90.0,39.0,6.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382239,home,Sparta Rotterdam,Shurandy Sambo,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,2,2,False,38.0,34.0,4.0,3.0,15.0,15.0,19.0,25.0,5.0,,,,,,89.0,59.0,7.0,7.0,0,2.0,2.0,9.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10382239,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,48.0,36.0,9.0,1.0,27.0,29.0,9.0,19.0,3.0,,,,,,90.0,55.0,6.3,12.0,0,,2.0,6.0,,,6.0,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,
10382239,home,Sparta Rotterdam,Adil Auassar,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,D,4,4,False,44.0,43.0,7.0,7.0,31.0,32.0,12.0,12.0,2.0,,,,,,49.0,51.0,6.0,3.0,0,,2.0,,,,2.0,,,,1.0,,,1.0,,True,1.0,1.0,,,,,,,,,,,,,
10382239,home,Sparta Rotterdam,Mica Pinto,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,40.0,30.0,4.0,1.0,19.0,22.0,14.0,25.0,10.0,,,,,,83.0,64.0,7.0,16.0,0,7.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,3.0,2.0,,,,,,,,,,,
10382239,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,18.0,16.0,,,6.0,7.0,10.0,11.0,6.0,,,,,,90.0,36.0,6.3,7.0,4,,6.0,5.0,6.0,2.0,,,2.0,2.0,,1.0,1.0,,,,1.0,,,,,,2.0,2.0,,,,,,,
10382239,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,43.0,34.0,1.0,1.0,14.0,16.0,21.0,28.0,6.0,,,,,,83.0,52.0,6.7,12.0,0,1.0,5.0,4.0,,,1.0,,,,2.0,2.0,3.0,,2.0,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,
10382239,home,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,M,7,7,False,27.0,22.0,1.0,1.0,10.0,10.0,12.0,23.0,3.0,,,,,,89.0,51.0,6.5,15.0,3,6.0,6.0,3.0,,,,,,,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,
10382239,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,25.0,17.0,2.0,2.0,7.0,8.0,13.0,21.0,3.0,,,,,,90.0,55.0,7.3,16.0,3,4.0,8.0,9.0,3.0,1.0,4.0,1.0,5.0,1.0,4.0,,3.0,2.0,3.0,,,1.0,3.0,1.0,,,2.0,1.0,2.0,,,,,,
10382239,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,11,11,False,19.0,13.0,1.0,,9.0,10.0,4.0,9.0,3.0,,,,,,51.0,25.0,6.4,7.0,1,,3.0,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,
