match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_totalContest,stat_wonContest,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_keyPass,stat_goalAssist,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox
11369972,home,KV Kortrijk,Isaak Davies,,,isaak-davies,I. Davies,F,39,175,111,M,1005908,EUR,1001376000,F,39,39,False,10.0,3.0,2.0,,,1.0,3.0,9.0,2.0,4.0,1.0,,,,,71.0,26.0,7.3,14.0,0.00423166,3,,4.0,9.0,,1.0,,,2.0,,2.0,,2.0,,4.0,,,,,,1.0,,,0.0784,,,3.0,0.3478,,1.0,
11369972,home,KV Kortrijk,Kristiyan Malinov,,,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,15,15,True,7.0,4.0,,,2.0,5.0,2.0,2.0,1.0,1.0,1.0,,,,,19.0,14.0,6.6,4.0,0.00059593,0,,1.0,3.0,1.0,3.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
11369972,home,KV Kortrijk,Jonathan Afolabi,,,jonathan-afolabi,J. Afolabi,F,9,176,196,M,921184,EUR,947808000,F,9,9,True,7.0,7.0,,,2.0,2.0,5.0,5.0,,2.0,1.0,,,,,19.0,14.0,6.5,3.0,0.00611623,0,,1.0,4.0,,,,,2.0,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,
11369972,home,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,True,2.0,,,,,,,2.0,1.0,1.0,,,,,,13.0,3.0,6.5,3.0,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369972,home,KV Kortrijk,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,189,M,960007,EUR,918604800,F,7,7,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,2.47e-06,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369972,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369972,home,KV Kortrijk,Ebbe De Vlaeminck,Ebbe De Vlaeminck,,ebbe-de-vlaeminck,E. D. Vlaeminck,G,13,184,51,M,1187184,EUR,1131062400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369972,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369972,home,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369972,home,KV Kortrijk,Djiby Seck,Djibi Seck,,djiby-seck,D. Seck,F,,175,36,M,1526108,EUR,1078617600,F,76,76,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Pierre Patron,,,pierre-patron,P. Patron,G,1,191,33,M,942837,EUR,872035200,G,1,1,False,21.0,15.0,15.0,9.0,7.0,8.0,8.0,13.0,,1.0,7.0,,3.0,1.0,1.0,90.0,31.0,7.0,6.0,0.00377601,0,-0.6006,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0
11369972,away,RC Sporting Charleroi,Jeremy Petris,,,jeremy-petris,J. Petris,D,29,183,120,M,910937,EUR,885945600,D,98,98,False,47.0,36.0,7.0,2.0,14.0,17.0,24.0,36.0,1.0,5.0,4.0,,,,,90.0,93.0,6.8,31.0,0.151664,0,,,3.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,,,1.0,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Jules Van Cleemput,,,jules-van-cleemput,J. Van Cleemput,D,2,182,37,M,799163,EUR,878601600,D,4,4,False,48.0,36.0,15.0,10.0,23.0,27.0,13.0,22.0,3.0,5.0,3.0,,,,,90.0,61.0,6.7,15.0,0.0242594,0,,4.0,7.0,3.0,2.0,,,2.0,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Stelios Andreou,,,andreou-stelios,S. Andreou,D,5,187,339,M,994282,EUR,1027468800,D,21,21,False,48.0,35.0,15.0,10.0,23.0,27.0,12.0,21.0,5.0,9.0,3.0,,,,,90.0,61.0,7.1,13.0,0.00858674,0,,,4.0,2.0,1.0,4.0,2.0,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187,53,M,548640,EUR,760492800,D,15,15,False,41.0,30.0,8.0,2.0,12.0,16.0,19.0,29.0,1.0,4.0,5.0,,,,,88.0,72.0,6.6,21.0,0.0263031,2,,1.0,3.0,2.0,,2.0,1.0,,,1.0,1.0,,,2.0,4.0,1.0,,,1.0,1.0,,2.0,0.058,,,,,,,
11369972,away,RC Sporting Charleroi,Marco Ilaimaharitra,,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,358198,EUR,806716800,M,26,26,False,56.0,44.0,6.0,4.0,19.0,20.0,25.0,38.0,1.0,6.0,9.0,,,,,90.0,69.0,6.9,14.0,0.100811,1,,1.0,8.0,,1.0,3.0,2.0,1.0,True,1.0,1.0,4.0,1.0,,2.0,,,,3.0,,,,0.0426,1.0,,,,,,
11369972,away,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188,141,M,789000,EUR,826243200,M,7,7,False,23.0,18.0,,,6.0,6.0,13.0,21.0,,2.0,3.0,,,,,61.0,32.0,6.9,10.0,0.0276875,0,,,2.0,1.0,,2.0,2.0,,,,,1.0,,2.0,4.0,1.0,,,1.0,,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186,544,M,845344,EUR,929404800,M,18,18,False,51.0,36.0,5.0,3.0,11.0,15.0,26.0,42.0,7.0,8.0,6.0,,,,,90.0,69.0,6.9,24.0,0.0703198,1,,6.0,9.0,1.0,,,,,,1.0,1.0,1.0,,1.0,6.0,1.0,2.0,,2.0,,,1.0,0.0605,,,,,,,
11369972,away,RC Sporting Charleroi,Ryota Morioka,,,ryota-morioka,R. Morioka,M,,180,229,M,109376,EUR,671414400,M,44,44,False,20.0,15.0,1.0,1.0,8.0,8.0,7.0,12.0,,,2.0,,,,,45.0,25.0,6.3,8.0,0.00660485,0,,,4.0,1.0,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,M,8,8,False,21.0,19.0,1.0,1.0,3.0,4.0,16.0,17.0,,2.0,5.0,,,,,61.0,33.0,6.5,10.0,0.00901244,1,,2.0,5.0,,1.0,1.0,,1.0,,1.0,,1.0,,5.0,,,,,,1.0,,,0.0233,,,1.0,0.0337,,,
11369972,away,RC Sporting Charleroi,Youssuf Sylla,,,youssuf-sylla,Y. Sylla,F,17,191,197,M,1099220,EUR,1040256000,F,80,80,False,17.0,11.0,,,4.0,4.0,7.0,13.0,3.0,4.0,2.0,,,,,61.0,22.0,6.5,9.0,0.00231761,0,,2.0,5.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,2.0,,,,,,,,1.0,,
11369972,away,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190,290,M,1097542,EUR,1048982400,M,5,5,True,29.0,22.0,3.0,1.0,14.0,15.0,8.0,16.0,4.0,7.0,4.0,,,,,45.0,43.0,6.7,9.0,0.0118845,0,,6.0,8.0,1.0,1.0,3.0,1.0,,,,,2.0,,,2.0,,,,1.0,,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188,1224,M,1029748,EUR,999907200,F,19,19,True,12.0,9.0,,,4.0,5.0,5.0,7.0,2.0,4.0,1.0,,,,,29.0,15.0,6.9,3.0,0.563924,0,,,1.0,,,2.0,2.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,
11369972,away,RC Sporting Charleroi,Youssouph Badji,,,youssouph-badji,Y. Badji,F,25,192,351,M,982334,EUR,1008806400,F,10,10,True,15.0,13.0,1.0,1.0,3.0,3.0,10.0,13.0,3.0,3.0,2.0,,,,,29.0,17.0,6.7,3.0,0.00488037,0,,4.0,4.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Ahmed Nadhir Benbouali,Ahmed Nadhir Benbouali,,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190,776,M,1177807,EUR,955929600,F,13,13,True,10.0,3.0,,,,,3.0,10.0,2.0,4.0,3.0,,,,,29.0,21.0,6.9,10.0,0.00295644,2,,5.0,8.0,,,1.0,1.0,1.0,,1.0,,2.0,,2.0,,,,,,,,1.0,0.2958,1.0,1.0,,,2.0,,
11369972,away,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170,106,M,834261,EUR,873849600,M,17,17,True,,,,,,,,,,,,,,,,8.0,1.0,6.5,1.0,,0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Mehdi Boukamir,Mehdi Boukamir,,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Jonas Bager,,,jonas-bager,J. Bager,D,5,182,87,M,541350,EUR,837648000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369972,away,RC Sporting Charleroi,Romeo Monticelli,Roméo Monticelli,,monticelli-romeo,R. Monticelli,D,40,185,54,M,1195786,EUR,1128211200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
