match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_lastName,stat_totalCross,stat_onTargetScoringAttempt,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_aerialWon,stat_totalOffside,stat_dispossessed,stat_shotOffTarget,captain,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_accurateCross,stat_bigChanceMissed
11689328,home,OJC Rosmalen,Luuk Vogels,Luuk Vogels,luuk-vogels,L. Vogels,G,31,191.0,20,M,1593862,EUR,1057449600.0,G,1,1,False,24.0,12.0,17.0,6.0,10.0,14.0,2.0,10.0,1.0,1.0,8.0,1.0,4.0,4.0,1.0,90.0,33.0,5.5,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11689328,home,OJC Rosmalen,Dennis van Meurs,Dennis van Meurs,dennis-van-meurs,D. v. Meurs,M,5,,0,M,1592891,EUR,,D,28,28,False,20.0,12.0,6.0,1.0,9.0,12.0,3.0,8.0,1.0,8.0,4.0,1.0,,,,90.0,36.0,5.5,10.0,0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11689328,home,OJC Rosmalen,Lex van Dijk,Lex,lex-van-dijk,L. v. Dijk,D,4,,1,M,785481,EUR,833414400.0,D,14,14,False,30.0,23.0,12.0,7.0,15.0,16.0,8.0,15.0,4.0,6.0,3.0,3.0,,,,90.0,46.0,6.3,8.0,1,,1.0,1.0,1.0,,1.0,van Dijk,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
11689328,home,OJC Rosmalen,Daan van Tooren,Daan van Tooren,daan-van-tooren,D. v. Tooren,D,30,,1,M,1592888,EUR,915494400.0,D,4,4,False,13.0,9.0,3.0,1.0,8.0,11.0,1.0,2.0,4.0,3.0,4.0,4.0,,,,90.0,23.0,5.7,4.0,0,,1.0,1.0,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,
11689328,home,OJC Rosmalen,Sam Spijkers,Sam Spijkers,sam-spijkers,S. Spijkers,D,5,,1,M,1423672,EUR,1008892800.0,M,5,5,False,12.0,8.0,3.0,1.0,4.0,4.0,4.0,8.0,3.0,,5.0,2.0,,,,67.0,20.0,6.1,6.0,1,,1.0,,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,
11689328,home,OJC Rosmalen,Max Kappen,Max Kappen,max-kappen,M. Kappen,M,23,,2,M,1593861,EUR,919382400.0,M,23,23,False,15.0,12.0,,,7.0,9.0,5.0,6.0,1.0,3.0,3.0,,,,,90.0,21.0,5.9,4.0,0,,3.0,,2.0,1.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
11689328,home,OJC Rosmalen,Bob Zonnenberg,Bob,bob-zonnenberg,B. Zonnenberg,D,6,,2,M,1003346,EUR,805939200.0,M,6,6,False,12.0,11.0,,,9.0,9.0,2.0,5.0,1.0,1.0,3.0,1.0,,,,56.0,23.0,5.9,7.0,1,,6.0,,2.0,1.0,3.0,Zonnenberg,2.0,,,,,1.0,,,,3.0,1.0,,,,,,,,
11689328,home,OJC Rosmalen,Tom Wijkmans,Tom,tom-wijkmans,T. Wijkmans,M,8,,0,M,866046,EUR,794102400.0,M,8,8,False,12.0,8.0,1.0,1.0,4.0,5.0,4.0,8.0,3.0,,5.0,2.0,,,,67.0,29.0,6.5,13.0,0,,2.0,,,4.0,1.0,Wijkmans,1.0,,1.0,,1.0,,,,,,,True,1.0,2.0,1.0,1.0,,,
11689328,home,OJC Rosmalen,Shaquille Simmons,,shaquille-simmons,S. Simmons,M,,170.0,1,M,542126,EUR,842659200.0,M,2,2,False,18.0,9.0,3.0,3.0,6.0,12.0,3.0,7.0,5.0,1.0,9.0,5.0,,,,90.0,45.0,6.1,18.0,0,1.0,10.0,,2.0,1.0,2.0,,1.0,,4.0,,,3.0,,,,4.0,,,,,,,,,
11689328,home,OJC Rosmalen,Mouad Hassan,Mouad Hassan,mouad-hassan,M. Hassan,F,27,,7,M,1593874,EUR,945648000.0,F,27,27,False,10.0,6.0,,,2.0,4.0,4.0,6.0,6.0,,5.0,,,,,69.0,31.0,7.1,15.0,2,,3.0,,,6.0,,,,1.0,,3.0,,,,1.0,,1.0,1.0,,,4.0,2.0,,1.0,,
11689328,home,OJC Rosmalen,Tom Pijnenburg,Tom,tom-pijnenburg,T. Pijnenburg,M,11,,0,M,1003347,EUR,748137600.0,F,11,11,False,15.0,11.0,,,5.0,6.0,6.0,10.0,3.0,2.0,3.0,,,,,69.0,31.0,6.4,11.0,0,2.0,4.0,,,4.0,,Pijnenburg,1.0,,,3.0,,,,,1.0,2.0,,,,,,,,,
11689328,home,OJC Rosmalen,Job Viellevoye,Job Viellevoye,job-viellevoye,J. Viellevoye,F,9,,0,M,1593863,EUR,876182400.0,F,9,9,True,10.0,7.0,,,5.0,6.0,2.0,4.0,1.0,,,,,,,34.0,17.0,6.2,7.0,0,,3.0,,,2.0,,,,,,,,1.0,,,,,,,,3.0,1.0,,,,
11689328,home,OJC Rosmalen,Zija Azizov,,zija-azizov,Z. Azizov,M,18,178.0,12,M,794012,EUR,892166400.0,M,18,18,True,9.0,8.0,,,2.0,2.0,6.0,7.0,1.0,,1.0,,,,,23.0,10.0,6.3,2.0,0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
11689328,home,OJC Rosmalen,Yamani Aharchaou,Yamani Aharchaou,yamani-aharchaou,Y. Aharchaou,M,20,,0,M,1593868,EUR,786412800.0,M,20,20,True,5.0,3.0,1.0,,2.0,3.0,1.0,2.0,2.0,,1.0,1.0,,,,23.0,14.0,6.3,4.0,0,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,
11689328,home,OJC Rosmalen,Saad Laazizi,,saad-laazizi,S. Laazizi,F,7,,6,M,1047955,EUR,,F,7,7,True,5.0,4.0,,,,,4.0,5.0,2.0,,,1.0,,,,21.0,11.0,6.5,1.0,0,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,
11689328,home,OJC Rosmalen,Rick Wels,Rick Wels,rick-wels,R. Wels,F,24,,2,M,1593871,EUR,1028246400.0,F,24,24,True,7.0,6.0,,,3.0,3.0,3.0,4.0,2.0,,4.0,1.0,,,,21.0,12.0,6.6,3.0,0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
11689328,home,OJC Rosmalen,Tjeu van Lent,Tjeu van Lent,tjeu-van-lent,T. v. Lent,G,16,,4,M,1595085,EUR,,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11689328,home,OJC Rosmalen,Roel van Balsfoort,Roel van Balsfoort,roel-van-balsfoort,R. v. Balsfoort,G,48,,2,M,1595086,EUR,,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11689328,home,OJC Rosmalen,Daniel de Bijl,Daniel de Bijl,daniel-de-bijl,D. d. Bijl,D,12,,2,M,1592889,EUR,1042848000.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11689328,home,OJC Rosmalen,Nigel de Weerd,Nigel de Weerd,nigel-de-weerd,N. d. Weerd,F,15,,2,M,1593872,EUR,1050710400.0,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11689328,away,Almere City FC,Samuel Sahin-Radlinger,,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198.0,94,M,66340,EUR,721094400.0,G,18,18,False,16.0,12.0,4.0,,12.0,13.0,,3.0,,,5.0,,,1.0,,90.0,22.0,6.5,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11689328,away,Almere City FC,Joey Jacobs,,joey-jacobs,J. Jacobs,D,3,183.0,24,M,930838,EUR,955324800.0,D,3,3,False,63.0,60.0,6.0,4.0,26.0,26.0,34.0,37.0,1.0,1.0,6.0,,,,,90.0,72.0,7.0,4.0,1,1.0,3.0,,3.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,
11689328,away,Almere City FC,Danny Post,,danny-post,D. Post,M,8,189.0,9,M,70841,EUR,607910400.0,D,8,8,False,87.0,81.0,13.0,12.0,38.0,41.0,43.0,46.0,,3.0,5.0,,,,,90.0,95.0,7.5,6.0,0,,2.0,,4.0,,1.0,,,,,,2.0,1.0,,,,,,True,1.0,,,,,,
11689328,away,Almere City FC,Manel Royo,,manel-royo,Royo,D,23,184.0,35,M,867318,EUR,762393600.0,D,23,23,False,93.0,84.0,7.0,5.0,34.0,36.0,51.0,59.0,1.0,1.0,5.0,,,,,90.0,105.0,7.5,11.0,1,,5.0,,1.0,,2.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,
11689328,away,Almere City FC,Jochem Ritmeester van de Kamp,Jochem van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177.0,176,M,1157777,EUR,1067731200.0,M,39,39,False,42.0,36.0,,,7.0,8.0,30.0,35.0,4.0,,5.0,3.0,,,,45.0,63.0,6.7,10.0,0,,3.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,
11689328,away,Almere City FC,Peer Koopmeiners,,peer-koopmeiners,P. Koopmeiners,M,6,186.0,513,M,922018,EUR,957398400.0,M,15,15,False,57.0,48.0,2.0,1.0,14.0,15.0,35.0,47.0,2.0,3.0,5.0,1.0,,,,58.0,71.0,7.2,14.0,1,,1.0,1.0,1.0,1.0,,,5.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,
11689328,away,Almere City FC,Stije Resink,Stije Resink,stije-resink,S. Resink,M,6,186.0,610,M,1090328,EUR,1053993600.0,M,28,28,False,61.0,52.0,2.0,1.0,13.0,14.0,39.0,48.0,9.0,,6.0,5.0,,,,69.0,72.0,7.6,11.0,0,,3.0,,,,2.0,,1.0,,4.0,2.0,3.0,,,1.0,,1.0,,,,1.0,1.0,,,,
11689328,away,Almere City FC,Yoann Cathline,,cathline-yoann,Y. Cathline,M,10,176.0,515,M,1105700,EUR,1027296000.0,M,19,19,False,52.0,47.0,2.0,1.0,7.0,7.0,43.0,54.0,6.0,,3.0,1.0,,,,90.0,92.0,9.6,23.0,5,,9.0,,,3.0,1.0,,9.0,2.0,1.0,1.0,5.0,,1.0,,,3.0,2.0,,2.0,9.0,4.0,3.0,1.0,3.0,
11689328,away,Almere City FC,Kornelius Normann,,kornelius-hansen,K. Hansen,M,11,175.0,64,M,989864,EUR,989107200.0,F,17,17,False,34.0,25.0,1.0,1.0,2.0,2.0,23.0,32.0,2.0,,5.0,1.0,,,,75.0,51.0,9.6,17.0,6,1.0,5.0,,,3.0,,,,4.0,1.0,1.0,,,1.0,,,2.0,1.0,,,2.0,,,3.0,,
