match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_totalOffside,captain,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_bigChanceCreated,stat_blockedScoringAttempt
14083121,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,27.0,14.0,20.0,7.0,0.0,7.0,12.0,7.0,15.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,3.0,1.0,90.0,36.0,6.5,14.0,0.00308261,0.3996,0,0.3393,0.03,-0.01,-0.44,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083121,home,Deportivo Alavés,Jonny Otto,jonny-otto,J. Otto,D,17,175.0,572,M,235648,EUR,762652800,D,17,17,False,44.0,42.0,1.0,,0.0,23.0,23.0,19.0,21.0,1.0,2.0,5.0,1.0,7.0,,1.0,,,,,81.0,64.0,6.7,6.0,0.0115712,,0,,0.19,0.11,-0.15,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14083121,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,65.0,60.0,4.0,2.0,0.0,40.0,42.0,20.0,23.0,,2.0,5.0,4.0,6.0,,1.0,,,,,90.0,87.0,6.9,7.0,0.01024,,1,,0.13,0.04,0.17,,1.0,,2.0,1.0,,2.0,2.0,,2.0,1.0,1.0,4.0,0.1242,-0.21,,,,,,,,,,,,,,,,,
14083121,home,Deportivo Alavés,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184.0,537,M,934383,EUR,978912000,D,5,5,False,67.0,63.0,10.0,7.0,0.0,43.0,43.0,20.0,24.0,3.0,3.0,4.0,2.0,3.0,,2.0,,,,,90.0,75.0,6.8,5.0,0.00861765,,0,,0.18,0.03,-0.16,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14083121,home,Deportivo Alavés,Youssef Enriquez Lekhedim,youssef-lekhedim,Y. Lekhedim,M,3,170.0,10112,M,1403364,EUR,1128643200,D,3,3,False,51.0,44.0,6.0,4.0,0.0,24.0,28.0,20.0,23.0,1.0,5.0,1.0,1.0,5.0,,3.0,,,,,90.0,72.0,6.3,14.0,0.087635,,0,,0.27,-0.07,-0.28,,5.0,,3.0,,,,,1.0,,,,1.0,,,,,,yuusiii3,2.0,,,,,,,,,,,,
14083121,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,M,7,7,False,21.0,18.0,1.0,,0.0,5.0,5.0,13.0,16.0,,1.0,3.0,,2.0,,,,,,,62.0,37.0,6.5,11.0,0.00782852,,0,,-0.15,0.06,-0.05,,7.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
14083121,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,65.0,55.0,3.0,,0.0,30.0,33.0,25.0,32.0,,4.0,6.0,1.0,7.0,,1.0,,,,,90.0,86.0,6.6,16.0,0.0129328,,0,,0.02,0.15,-0.1,,2.0,1.0,3.0,3.0,,3.0,2.0,,,,,5.0,,,,,,,,2.0,,True,,,,,,,,,
14083121,home,Deportivo Alavés,Denis Suárez,denis-suarez,D. Suárez,M,4,176.0,1456,M,138383,EUR,757814400,M,4,4,False,65.0,56.0,4.0,1.0,0.0,21.0,22.0,35.0,43.0,2.0,5.0,6.0,1.0,7.0,,2.0,,,,,81.0,81.0,7.2,13.0,0.185605,,0,,0.4,0.26,0.16,,3.0,,2.0,2.0,,,,,2.0,,,,,,,,,,2.0,3.0,,,2.0,,,,,,,,
14083121,home,Deportivo Alavés,Carles Aleñá,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,10,10,False,27.0,20.0,1.0,,0.0,7.0,9.0,13.0,18.0,2.0,3.0,5.0,,3.0,,,,,,,61.0,36.0,6.6,11.0,0.0106034,,1,,0.05,-0.06,-0.11,,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,,0.3242,0.02,,,,,,2.0,,,,1.0,0.1359,,,,,,
14083121,home,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180.0,1253,M,831253,EUR,867628800,F,11,11,False,25.0,18.0,1.0,1.0,0.0,8.0,8.0,10.0,17.0,3.0,7.0,5.0,,4.0,,2.0,,,,,89.0,38.0,6.4,13.0,0.00644066,,1,,-0.2,0.07,0.13,,2.0,,,,,,,2.0,2.0,1.0,,,0.1509,-0.09,,,3.0,,,2.0,2.0,,,,,,,,,,
14083121,home,Deportivo Alavés,Lucas Boyé,lucas-boye,L. Boyé,F,15,183.0,1345,M,814385,EUR,825465600,F,15,15,False,17.0,15.0,,,0.0,5.0,5.0,10.0,12.0,3.0,11.0,7.0,,3.0,,4.0,,,,,90.0,41.0,6.2,15.0,0.00514292,,1,,-0.09,-0.12,-0.14,,,2.0,6.0,2.0,,,,9.0,2.0,1.0,,1.0,0.0598,-0.22,,,2.0,,,,1.0,,2.0,,,,,,,,
14083121,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,F,21,21,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,,,3.0,,3.0,,,,,,,29.0,17.0,6.8,5.0,0.00130307,,0,,-0.07,0.02,0.14,,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14083121,home,Deportivo Alavés,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179.0,350,M,1084381,EUR,883612800,M,19,19,True,18.0,13.0,,,0.0,5.0,7.0,8.0,11.0,,9.0,2.0,,2.0,,3.0,,,,,28.0,28.0,6.2,11.0,0.0077264,,0,,0.03,0.05,-0.17,,2.0,1.0,3.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,
14083121,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,1.0,,,,,,,,,,9.0,9.0,6.4,4.0,0.00700382,,0,,0.07,0.0,-0.13,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
14083121,home,Deportivo Alavés,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180.0,3953,M,175753,EUR,744163200,F,9,9,True,,,,,0.0,,,,0.0,,3.0,,,1.0,,1.0,,,,,9.0,4.0,6.3,3.0,,,1,,0.01,,-0.01,,1.0,,,,,,,1.0,,,,,0.0118,0.01,,,1.0,,,1.0,,,,1.0,0.0279,,,,,,
14083121,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,3.0,,,0.00254979,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083121,home,Deportivo Alavés,Grégoire Swiderski,gregoire-swiderski,G. Swiderski,G,31,187.0,54,M,1440572,EUR,1128470400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Grégoire Swiderski,,,,,,,,,,,,,,,,
14083121,home,Deportivo Alavés,Raúl Fernández,raul-fernandez,R. Fernández,G,13,196.0,94,M,31828,EUR,574214400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
