match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAShot,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_ownGoals
14573070,home,HŠK Zrinjski Mostar,Goran Karačić,goran-karacic,G. Karačić,G,18,196.0,101,M,797966,EUR,840326400,G,18,18,False,27.0,21.0,10.0,4.0,0.0,18.0,19.0,3.0,8.0,1.0,2.0,11.0,2.0,1.0,2.0,90.0,40.0,6.8,6.0,0.00027937,64.850191765205,8.0,30.45,19.74,0.1706,0,-0.0615,0.0,-0.01,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573070,home,HŠK Zrinjski Mostar,Kerim Memija,kerim-memija,K. Memija,D,50,179.0,72,M,280471,EUR,820886400,D,50,50,False,21.0,13.0,3.0,1.0,0.0,6.0,7.0,7.0,14.0,,1.0,4.0,,,,64.0,57.0,6.2,22.0,0.0175295,131.45869681291,13.0,75.915,32.55,,0,,0.0,0.18,-0.16,,8.0,1.0,6.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,46.554976952362,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14573070,home,HŠK Zrinjski Mostar,Hrvoje Barišić,hrvoje-barisic,H. Barišić,D,4,193.0,71,M,194204,EUR,665539200,D,4,4,False,48.0,38.0,7.0,4.0,0.0,20.0,26.0,18.0,22.0,2.0,4.0,8.0,,,,79.0,62.0,7.4,11.0,0.356666,194.81765761763,21.0,71.505,23.52,,0,,0.52,0.21,-0.2,,,,5.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14573070,home,HŠK Zrinjski Mostar,Ilija Mašić,ilija-masic,I. Mašić,D,4,187.0,98,M,941892,EUR,923529600,D,5,5,False,41.0,36.0,8.0,7.0,0.0,21.0,24.0,15.0,17.0,3.0,7.0,4.0,2.0,,,90.0,56.0,6.7,6.0,0.010408,74.987275562216,11.0,44.835,7.56,,1,,0.25,0.11,-0.17,,,,6.0,,1.0,5.0,1.0,1.0,1.0,1.0,,,,,3.0,2.0,1.0,,,1.0,1.0,0.0565,0.03,,,,,,,,,,,,,
14573070,home,HŠK Zrinjski Mostar,Duje Dujmović,duje-dujmovic,D. Dujmović,D,55,190.0,137,M,1122497,EUR,1071446400,D,55,55,False,69.0,59.0,12.0,8.0,0.0,39.0,42.0,20.0,27.0,1.0,2.0,9.0,1.0,,,90.0,78.0,7.4,12.0,0.248079,144.77888190771,20.0,101.22,17.64,,1,,0.32,0.09,0.17,,,,3.0,,,1.0,,,,3.0,,,,,,,,,2.0,,2.0,0.3936,-0.55,1.0,1.0,1.0,2.0,0.468,,,,,,,,
14573070,home,HŠK Zrinjski Mostar,Petar Mamić,petar-mamic,P. Mamić,D,12,182.0,115,M,283831,EUR,826070400,D,12,12,False,49.0,33.0,5.0,1.0,0.0,13.0,14.0,20.0,35.0,,2.0,5.0,1.0,,,90.0,83.0,6.3,29.0,0.0287386,191.75258582791,18.0,150.085,33.285,,3,,0.16,0.21,-0.2,,8.0,,2.0,,3.0,,3.0,,,,93.281258370865,4.0,,,,,1.0,,,,2.0,0.066,-0.28,,,,,,3.0,,,,,,,
14573070,home,HŠK Zrinjski Mostar,Leo Mikić,leo-mikic,L. Mikić,F,9,180.0,87,M,987620,EUR,862876800,M,9,9,False,15.0,10.0,,,0.0,5.0,5.0,5.0,10.0,2.0,5.0,1.0,,,,79.0,35.0,6.5,15.0,0.0221551,78.479354711752,9.0,48.55,18.165,,4,,-0.26,0.41,-0.11,,7.0,1.0,6.0,2.0,3.0,,,1.0,,2.0,35.184818255792,3.0,,,1.0,,2.0,,,3.0,1.0,0.2611,-0.57,,,,,,1.0,1.0,,,,,,
14573070,home,HŠK Zrinjski Mostar,Igor Savić,igor-savic,I. Savić,M,21,194.0,86,M,981031,EUR,970963200,M,21,21,False,38.0,29.0,3.0,2.0,0.0,11.0,14.0,18.0,24.0,1.0,11.0,6.0,3.0,,,90.0,68.0,7.5,16.0,0.239983,126.9897355462,10.0,26.92,11.76,,3,,0.45,0.07,-0.05,,2.0,,4.0,3.0,,2.0,4.0,7.0,3.0,,10.64500352278,1.0,,,,1.0,,,1.0,1.0,2.0,0.2253,-0.53,,1.0,,,0.0269,1.0,,,,,,,
14573070,home,HŠK Zrinjski Mostar,Antonio Ivančić,antonio-ivancic,A. Ivančić,M,20,182.0,63,M,886854,EUR,801360000,M,20,20,False,41.0,33.0,5.0,3.0,0.0,21.0,22.0,12.0,19.0,3.0,10.0,7.0,4.0,,,90.0,66.0,7.4,13.0,0.243652,107.38721467946,16.0,62.79,23.415,,4,,0.33,0.26,-0.21,,3.0,2.0,2.0,1.0,,,1.0,3.0,2.0,,38.045846520577,2.0,,,,1.0,,1.0,2.0,2.0,3.0,0.2867,-0.36,,1.0,,,0.1967,1.0,,1.0,,,,,
14573070,home,HŠK Zrinjski Mostar,Mario Ćuže,mario-cuze,M. Ćuže,M,25,180.0,276,M,826033,EUR,924912000,M,25,25,False,,,,,0.0,,,,,,2.0,,2.0,,,12.0,3.0,6.5,,,4.4768743560659,1.0,1.05,1.05,,0,,,-0.11,-0.04,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14573070,home,HŠK Zrinjski Mostar,Nemanja Bilbija,nemanja-bilbija,N. Bilbija,F,99,181.0,597,M,63896,EUR,657504000,F,99,99,False,14.0,10.0,2.0,2.0,0.0,4.0,4.0,6.0,10.0,,,2.0,,,,64.0,21.0,6.2,6.0,0.0872881,28.465095903992,4.0,-12.915,2.205,,1,,-0.08,0.04,0.0,,,,3.0,,,1.0,,,,1.0,,,,,2.0,,,,2.0,,1.0,0.1126,-0.51,2.0,1.0,,,0.221,,,,True,,,,
14573070,home,HŠK Zrinjski Mostar,Jakov Pranjic,jakov-pranjic,J. Pranjić,M,,178.0,99,M,1050378,EUR,979344000,M,22,22,True,25.0,22.0,1.0,1.0,0.0,5.0,5.0,17.0,20.0,1.0,5.0,3.0,2.0,,,78.0,42.0,7.3,12.0,0.773218,209.51269437098,13.0,106.68,37.275,,1,,0.51,0.32,-0.01,,1.0,,6.0,2.0,5.0,,,,,,151.79705160102,6.0,,,1.0,,2.0,1.0,3.0,,3.0,0.0132,-0.04,,1.0,,,0.0231,,1.0,,,,,,
14573070,home,HŠK Zrinjski Mostar,Karlo Abramović,karlo-abramovic,K. Abramović,M,77,175.0,89,M,997886,EUR,958521600,F,77,77,True,14.0,10.0,2.0,,0.0,5.0,7.0,5.0,7.0,,,2.0,,,,26.0,18.0,6.5,7.0,0.0154686,92.312574037926,6.0,61.74,38.535,,0,,0.1,0.17,0.13,,2.0,,2.0,1.0,,,,,,1.0,38.596388445035,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
14573070,home,HŠK Zrinjski Mostar,Vitalie Damașcan,vitalie-damascan,V. Damașcan,F,23,180.0,234,M,856749,EUR,917136000,F,31,31,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,1.0,1.0,1.0,,,,26.0,9.0,6.3,3.0,0.00011575,7.1646468161383,1.0,-6.51,-6.51,,1,,-0.05,-0.12,-0.01,,,,3.0,1.0,,,,,,1.0,,,,,1.0,,,,,1.0,,0.047,-0.1,,,,,,,,,,,,,
