match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_punches,player_sofascoreId
11388400,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,34.0,30.0,13.0,9.0,0.0,25.0,27.0,5.0,7.0,1.0,9.0,1.0,1.0,1.0,3.0,4.0,90.0,45.0,7.8,4.0,0.00307147,0,-0.5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,31.0,26.0,2.0,2.0,0.0,14.0,16.0,12.0,17.0,3.0,3.0,,1.0,,,,89.0,49.0,7.3,9.0,0.016978,2,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0692,1.0,,,,,,,,,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,53.0,48.0,5.0,3.0,0.0,35.0,36.0,13.0,17.0,5.0,4.0,,2.0,,,,90.0,69.0,7.1,5.0,0.00839592,1,,,,,1.0,,8.0,,1.0,,0.0531,,True,4.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Tijs Velthuis,tijs-velthuis,T. Velthuis,D,5,190,110,M,961674,EUR,1010793600,D,4,4,False,71.0,65.0,8.0,6.0,0.0,55.0,57.0,10.0,14.0,2.0,2.0,,,,,,90.0,76.0,6.9,6.0,0.00620422,0,,,,,,,5.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,5,5,False,27.0,22.0,1.0,,1.0,9.0,11.0,13.0,20.0,2.0,6.0,,,,,,90.0,52.0,7.6,15.0,0.199276,0,,4.0,2.0,1.0,,,2.0,2.0,,2.0,,1.0,,1.0,,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,
11388400,home,Sparta Rotterdam,Metinho,metinho,Metinho,M,5,178,957,M,1106148,EUR,1051056000,M,8,8,False,32.0,32.0,4.0,4.0,0.0,12.0,12.0,20.0,20.0,8.0,3.0,,1.0,,,,90.0,54.0,6.8,6.0,0.0368721,1,,,3.0,3.0,,1.0,2.0,1.0,1.0,2.0,0.0686,1.0,,,,8.0,,1.0,Metinho,,3.0,,4.0,,4.0,,,,,,,
11388400,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,40.0,34.0,2.0,1.0,0.0,22.0,23.0,12.0,18.0,1.0,3.0,,,,,,75.0,55.0,6.9,8.0,0.0390211,0,,1.0,1.0,1.0,,,3.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,10,10,False,36.0,33.0,,,0.0,19.0,21.0,15.0,19.0,6.0,3.0,,2.0,,,,90.0,54.0,6.8,7.0,0.0759266,0,,4.0,,,,,5.0,1.0,,1.0,,1.0,,1.0,2.0,4.0,,1.0,,,3.0,,2.0,,,1.0,,,,,,
11388400,home,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,F,7,7,False,27.0,24.0,3.0,3.0,0.0,9.0,10.0,15.0,20.0,1.0,2.0,,,,,,89.0,46.0,7.4,12.0,0.0377666,1,,3.0,3.0,1.0,,,1.0,1.0,,1.0,0.469,2.0,,,,5.0,,1.0,Camiel Neghli,,,,,,2.0,,1.0,1.0,0.9649,,,
11388400,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,16.0,8.0,1.0,,0.0,1.0,4.0,8.0,14.0,8.0,2.0,,3.0,,,,90.0,26.0,7.3,11.0,0.0110432,2,,2.0,,,,,,,,1.0,0.2247,1.0,,3.0,5.0,5.0,,1.0,,,,,,,1.0,1.0,2.0,1.0,0.7534,1.0,,
11388400,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,F,11,11,False,22.0,16.0,1.0,1.0,0.0,5.0,7.0,11.0,15.0,4.0,2.0,,,,,,82.0,46.0,6.8,16.0,0.0407047,2,,,4.0,2.0,,1.0,3.0,,,1.0,0.0882,,,2.0,,10.0,1.0,1.0,,,1.0,,2.0,,4.0,,1.0,,0.0633,,,
11388400,home,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,F,17,17,True,9.0,8.0,2.0,1.0,0.0,3.0,4.0,5.0,5.0,2.0,3.0,,1.0,,,,15.0,16.0,6.7,4.0,0.0290303,0,,,2.0,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,
11388400,home,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,19,19,True,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,8.0,9.0,6.7,3.0,0.0069701,1,,,1.0,1.0,1.0,,,1.0,,,0.0574,,,1.0,,1.0,,,Charles-Andreas,Brym,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Sergi Rosanas,sergi-rosanas,S. Rosanas,D,,172,57,M,908715,EUR,980726400,D,12,12,True,,,,,0.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,0,,,,,,,,,1.0,,,,,,,,,,Sergi,Rosanas,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Rayvien Rosario,rosario-rayvien,R. Rosario,F,,181,51,M,1442072,EUR,1081641600,F,18,18,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,0.00028446,0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
11388400,home,Sparta Rotterdam,Kaylen Reitmaier,kaylen-reitmaier,K. Reitmaier,G,,197,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Kaylen Reitmaier,,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Rick Meijssen,,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Django Warmerdam,django-warmerdam,D. Warmerdam,D,3,180,44,M,356018,EUR,810000000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388400,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388400,away,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,23.0,19.0,9.0,5.0,0.0,17.0,18.0,2.0,5.0,1.0,6.0,,,,2.0,2.0,90.0,30.0,6.8,4.0,0.00050099,0,-0.2184,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,
11388400,away,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,D,45,45,False,43.0,39.0,1.0,,0.0,21.0,23.0,19.0,23.0,9.0,8.0,,6.0,,,,90.0,67.0,6.8,9.0,0.0422436,0,,3.0,2.0,1.0,,,2.0,1.0,4.0,2.0,,1.0,,1.0,1.0,6.0,,3.0,Oliver Braude,,1.0,,1.0,,,1.0,,,,,,
11388400,away,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,22,188,75,M,309302,EUR,775353600,D,4,4,False,63.0,60.0,3.0,1.0,0.0,29.0,31.0,31.0,33.0,3.0,2.0,,1.0,,,,90.0,75.0,7.0,5.0,0.0528191,2,,1.0,,,2.0,,3.0,,1.0,1.0,0.1201,,True,3.0,2.0,3.0,,,,,,,,,,,,,,,,
11388400,away,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,56.0,51.0,6.0,5.0,0.0,29.0,31.0,22.0,25.0,5.0,6.0,,2.0,,,,90.0,68.0,7.9,5.0,0.0823794,2,,,,,1.0,,3.0,2.0,1.0,,0.1051,1.0,,,3.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,0.0791,,,
11388400,away,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,54.0,47.0,5.0,3.0,0.0,16.0,18.0,32.0,39.0,2.0,7.0,,1.0,,,,90.0,69.0,6.8,10.0,0.048401,1,,3.0,,,1.0,,1.0,,1.0,1.0,0.0132,1.0,,,1.0,2.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,
11388400,away,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,M,6,6,False,52.0,46.0,4.0,2.0,0.0,19.0,19.0,27.0,34.0,2.0,4.0,,2.0,,,,74.0,64.0,7.3,7.0,0.124096,2,,1.0,,,1.0,1.0,3.0,2.0,2.0,,0.0381,1.0,,2.0,,5.0,2.0,,,,3.0,,,,,,,,,,,
11388400,away,SC Heerenveen,Charlie Webster,charlie-webster,C. Webster,M,8,175,333,M,1142270,EUR,1075507200,M,14,14,False,36.0,31.0,,,0.0,13.0,13.0,22.0,31.0,1.0,1.0,,1.0,,,,68.0,53.0,7.4,10.0,0.127648,3,,8.0,,,2.0,,1.0,,,,0.0758,2.0,,,,3.0,,1.0,,,1.0,,,,1.0,4.0,1.0,,0.0662,,,
11388400,away,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,M,17,17,False,25.0,23.0,,,0.0,6.0,7.0,17.0,20.0,5.0,3.0,,,,,,68.0,41.0,7.3,7.0,0.108337,1,,2.0,3.0,3.0,,1.0,,,,2.0,0.1163,2.0,,1.0,1.0,3.0,,,Ché,Nunnely,1.0,,1.0,,1.0,,,,,,,
11388400,away,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,40,40,False,33.0,29.0,,,0.0,11.0,12.0,19.0,22.0,5.0,3.0,,3.0,,,,74.0,47.0,7.0,6.0,0.0420688,2,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,0.0868,1.0,,,1.0,3.0,,3.0,,,,,,,,1.0,,,,,,
11388400,away,SC Heerenveen,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170,7357,M,965357,EUR,992217600,M,20,20,False,53.0,45.0,,,0.0,4.0,4.0,41.0,51.0,2.0,3.0,,,,,,90.0,65.0,6.6,15.0,0.274089,0,,2.0,4.0,1.0,,,,,,1.0,,3.0,,,1.0,5.0,,,,,1.0,,,,1.0,,,,,,,osamesahraoui
11388400,away,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,9,193,129,M,318585,EUR,828316800,F,11,11,False,10.0,6.0,1.0,1.0,0.0,3.0,5.0,3.0,5.0,3.0,3.0,,1.0,,,,68.0,21.0,7.2,5.0,0.0251736,4,,,,,,1.0,1.0,,,1.0,0.2368,1.0,,5.0,2.0,7.0,,2.0,,,,,1.0,,,,3.0,,0.347,,,
11388400,away,SC Heerenveen,Patrik Wålemark,patrik-walemark,P. Wålemark,M,10,184,585,M,1014588,EUR,1003017600,F,24,24,True,11.0,10.0,,,0.0,1.0,1.0,9.0,13.0,1.0,1.0,,,,,,22.0,15.0,6.6,4.0,0.188478,0,,3.0,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,
11388400,away,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,True,20.0,17.0,2.0,2.0,0.0,2.0,2.0,15.0,19.0,3.0,,,1.0,,,,22.0,29.0,6.8,7.0,0.0944278,0,,1.0,3.0,1.0,,,,,,,,,,,,3.0,,,,,,,1.0,,1.0,,,,,,,
11388400,away,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,981,M,891210,EUR,905126400,F,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,,,,22.0,6.0,6.5,3.0,3.784e-05,1,,1.0,,,1.0,,,,,1.0,0.1114,,,,1.0,1.0,,,Ion,Nicolaescu,,,,,1.0,,,,,,,
