match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalContest,captain,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_punches,player_sofascoreId,stat_hitWoodwork
12499805,home,Borussia M'gladbach,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,11,11,False,25.0,14.0,2.0,1.0,0.0,6.0,9.0,8.0,18.0,1.0,,,,90.0,32.0,7.2,14.0,0.0243509,2,,2.0,4.0,6.0,6.0,6.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,0.1109,,,,,,,1.0,0.3913,,1.0,1.0,,,,
12499805,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,11.0,7.0,1.0,,0.0,2.0,5.0,6.0,7.0,,,,,20.0,18.0,6.8,4.0,0.0352405,0,,1.0,,2.0,,4.0,,,1.0,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,
12499805,home,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,20.0,13.0,6.8,2.0,0.00249732,1,,,,,,2.0,,,2.0,,1.0,,,,,,,,,1.0,,0.0642,1.0,,,1.0,,,,,,,,1.0,,,
12499805,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,1.0,,,0.00107059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499805,home,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499805,home,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499805,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,,,,,,,,,,,,,,,
12499805,home,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499805,home,Borussia M'gladbach,Niklas Swider,niklas-swider,N. Swider,M,39,188,136,M,1568530,EUR,1167955200,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Niklas Swider,,,,,,,,,,,,,,,,,,,,,,
12499805,home,Borussia M'gladbach,Shio Fukuda ,shio-fukuda,S. Fukuda ,F,13,178,926,M,1493496,EUR,1081382400,F,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Shio Fukuda ,,,,,,,,,,,,,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,17.0,12.0,5.0,,0.0,12.0,13.0,,4.0,5.0,,2.0,2.0,90.0,27.0,6.7,7.0,4.411e-05,0,-0.562,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,1.0,,
12499805,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,55.0,49.0,5.0,2.0,0.0,25.0,27.0,25.0,30.0,6.0,,,,90.0,78.0,7.1,8.0,0.0971756,1,,2.0,2.0,1.0,3.0,6.0,,,3.0,,,1.0,,,,,,2.0,,3.0,2.0,0.0848,2.0,,1.0,1.0,,,,,,,,1.0,,,
12499805,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,71.0,65.0,6.0,3.0,0.0,38.0,39.0,27.0,32.0,4.0,,,,90.0,82.0,6.8,7.0,0.0160785,0,,,3.0,2.0,3.0,2.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,88.0,79.0,10.0,5.0,0.0,50.0,50.0,29.0,40.0,2.0,,,,90.0,105.0,7.7,12.0,0.0304867,1,,2.0,3.0,3.0,3.0,7.0,,,4.0,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,0.0562,3.0,,,3.0,,,1.0,0.0981,,,,,,,
12499805,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,D,21,21,False,25.0,20.0,,,0.0,9.0,11.0,11.0,15.0,1.0,,,,75.0,44.0,7.1,7.0,0.0333131,0,,1.0,,,3.0,5.0,,,4.0,,,,2.0,2.0,,,,,,4.0,3.0,,2.0,,,1.0,,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,20.0,16.0,,,0.0,6.0,7.0,11.0,16.0,2.0,,,,83.0,36.0,7.0,9.0,0.321093,0,,3.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,1.0,,3.0,1.0,,2.0,,1.0,,1.0,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,38.0,35.0,2.0,,0.0,20.0,20.0,15.0,18.0,5.0,,,,75.0,49.0,6.9,5.0,0.0231373,1,,,,1.0,1.0,4.0,1.0,,1.0,,2.0,3.0,,,,,1.0,1.0,,1.0,,0.0237,,,,,,,,,,,,,,ellyes_skhiri,
12499805,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,47.0,42.0,1.0,1.0,0.0,19.0,22.0,23.0,25.0,3.0,,,,90.0,52.0,7.2,5.0,0.137046,1,,,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,Hugo Larsson,,,,,,,0.0643,,,,,,,1.0,0.475,,,,,,,1.0
12499805,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,38.0,30.0,2.0,1.0,0.0,12.0,14.0,19.0,28.0,4.0,,,,83.0,54.0,6.6,14.0,0.11747,0,,4.0,3.0,,7.0,4.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,MarioGotze,
12499805,away,Eintracht Frankfurt,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,147745,EUR,749520000,F,30,30,False,9.0,7.0,,,0.0,4.0,6.0,3.0,4.0,4.0,,,,57.0,20.0,6.7,5.0,0.0628585,0,,1.0,2.0,,4.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,3.0,,,2.0,,,,,1.0,,,,,mbatshuayi,
12499805,away,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,False,19.0,14.0,,,0.0,3.0,4.0,11.0,15.0,5.0,,,,90.0,43.0,7.3,14.0,0.482132,7,,,1.0,2.0,7.0,4.0,1.0,,3.0,,4.0,,1.0,1.0,Hugo Ekitiké,,3.0,,,1.0,1.0,1.7177,5.0,,,1.0,,,2.0,1.0264,,2.0,1.0,2.0,,hekitike,1.0
12499805,away,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,20,20,True,14.0,11.0,2.0,1.0,0.0,2.0,2.0,10.0,15.0,2.0,,,,33.0,29.0,7.5,8.0,0.107248,4,,3.0,,1.0,2.0,4.0,1.0,,1.0,,2.0,1.0,1.0,1.0,Can Uzun,,1.0,,,,,0.2625,2.0,,1.0,2.0,1.0,,3.0,0.6618,,,,,,can.uzun10,
12499805,away,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,11.0,9.0,,,0.0,4.0,4.0,5.0,10.0,,,,,15.0,20.0,7.0,6.0,0.00790682,0,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,True,9.0,7.0,1.0,1.0,0.0,3.0,5.0,4.0,4.0,,,,,15.0,11.0,6.5,2.0,0.00280173,0,,,1.0,,3.0,,1.0,,1.0,,,,1.0,,Oscar Höjlund,,,,,,,,,,,,,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,2.0,,,,11.0,5.0,6.5,,0.00035972,0,,,,,,,,,,,,,,,Nnamdi Collins,,,,,,,,,,,,,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,True,1.0,1.0,,,0.0,,,2.0,2.0,1.0,,,,11.0,5.0,6.5,1.0,0.131433,0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,2.0,,,,,e.wahi7,
12499805,away,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499805,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Jean Bahoya,,,,,,,,,,,,,,,,,,,,,,
