match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_totalContest,stat_fouls,captain,stat_outfielderBlock,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_blockedScoringAttempt
12448266,home,NAC Breda,Elías Már Ómarsson,,,elias-mar-omarsson,E. Már Ómarsson,F,22,183,190,M,187031,EUR,790387200,F,10,10,False,8.0,5.0,,,0.0,3.0,5.0,2.0,3.0,,1.0,1.0,4.0,,,,83.0,23.0,6.8,10.0,0.0027638,1,,,8.0,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,0.5526,0.88,3.0,,1.0,
12448266,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,True,7.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,4.0,,1.0,4.0,2.0,,,,23.0,16.0,6.5,4.0,0.00269703,0,,,2.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,
12448266,home,NAC Breda,Matthew Garbett,,,matthew-garbett,M. Garbett,M,28,188,184,M,1002607,EUR,1018656000,M,7,7,True,3.0,3.0,,,0.0,,,4.0,4.0,,,,,,,,18.0,4.0,6.3,,0.166196,0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
12448266,home,NAC Breda,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183,161,M,891420,EUR,897696000,F,39,39,True,10.0,8.0,1.0,,0.0,6.0,7.0,2.0,3.0,,,1.0,1.0,,,,18.0,13.0,6.4,3.0,0.00215903,0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12448266,home,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188,165,M,138837,EUR,761184000,D,23,23,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,14.0,4.0,6.3,1.0,0.017273,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,home,NAC Breda,Tein Troost,,,tein-troost,T. Troost,G,1,186,83,M,961617,EUR,1011052800,G,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,home,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,home,NAC Breda,Manel Royo,,,manel-royo,Royo,D,23,184,35,M,867318,EUR,762393600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,home,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,home,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,home,NAC Breda,Adam Kaied,,,adam-kaied,A. Kaied,F,18,177,5317,M,1106666,EUR,1015027200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,home,NAC Breda,Dion Versluis,Dion Versluis,,dion-versluis,D. Versluis,F,23,192,33,M,1388442,EUR,1045440000,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,home,NAC Breda,Saná Fernandes,,,sana-fernandes,S. Fernandes,F,77,165,364,M,1513787,EUR,1141948800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,19.0,15.0,4.0,,0.0,15.0,15.0,,4.0,1.0,1.0,,3.0,1.0,,1.0,90.0,24.0,6.6,4.0,0.0001265,0,0.1108,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179,896,M,1028330,EUR,876960000,D,16,16,False,32.0,25.0,2.0,1.0,0.0,13.0,13.0,12.0,21.0,2.0,3.0,3.0,4.0,,,,77.0,52.0,6.7,9.0,0.0133392,1,,2.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,0.0943,,,,,1.0
12448266,away,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,49.0,41.0,5.0,2.0,0.0,23.0,26.0,18.0,25.0,1.0,1.0,2.0,1.0,,,,45.0,55.0,6.5,10.0,0.0131405,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Bruno Martins Indi,,,bruno-martins-indi,B. M. Indi,D,4,185,169,M,116947,EUR,697507200,D,4,4,False,53.0,47.0,5.0,1.0,0.0,24.0,24.0,23.0,29.0,1.0,1.0,3.0,1.0,,,,45.0,57.0,6.5,6.0,0.0325688,0,,,,,,,,,,,,,True,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,False,51.0,47.0,1.0,1.0,0.0,24.0,25.0,25.0,28.0,,4.0,3.0,1.0,,,,90.0,78.0,7.8,8.0,0.168576,1,,2.0,2.0,,,3.0,2.0,1.0,1.0,,,2.0,,,,2.0,,,,1.0,0.6431,0.9857,1.0,,1.0,
12448266,away,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,6,6,False,69.0,58.0,6.0,2.0,1.0,22.0,23.0,39.0,57.0,3.0,4.0,3.0,7.0,,,,90.0,88.0,7.4,21.0,0.258633,2,,11.0,7.0,1.0,,,,1.0,1.0,3.0,,2.0,,,,3.0,,,4.0,1.0,0.07,0.0465,1.0,1.0,,
12448266,away,AZ Alkmaar,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,False,47.0,40.0,4.0,4.0,0.0,16.0,17.0,24.0,31.0,1.0,7.0,,5.0,,,,90.0,62.0,7.3,12.0,0.0417679,2,,1.0,6.0,,,3.0,2.0,1.0,1.0,2.0,4.0,1.0,,,,,2.0,,1.0,1.0,0.096,0.0464,1.0,1.0,,
12448266,away,AZ Alkmaar,Kees Smit,,,kees-smit,K. Smit,M,26,182,3714,M,1405756,EUR,1137801600,M,26,26,False,13.0,12.0,,,0.0,9.0,10.0,3.0,3.0,1.0,5.0,1.0,2.0,,,,45.0,29.0,6.7,7.0,0.00681763,1,,,4.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,1.0,,,,0.0236,,2.0,,,1.0
12448266,away,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,37.0,32.0,7.0,4.0,0.0,16.0,16.0,17.0,22.0,2.0,4.0,1.0,1.0,,,,70.0,45.0,6.9,7.0,0.111794,1,,1.0,2.0,,,1.0,1.0,,1.0,,2.0,,,,,1.0,,,2.0,,0.0486,,,1.0,,
12448266,away,AZ Alkmaar,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,M,7,7,False,34.0,30.0,4.0,4.0,0.0,11.0,11.0,19.0,24.0,,4.0,,2.0,,,,90.0,50.0,7.0,11.0,0.0399488,1,,1.0,8.0,1.0,1.0,,,2.0,2.0,2.0,4.0,1.0,,,,,2.0,,1.0,1.0,0.0723,0.1114,2.0,,,
12448266,away,AZ Alkmaar,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185,10474,M,966555,EUR,1012780800,F,9,9,False,23.0,17.0,1.0,1.0,0.0,3.0,3.0,14.0,20.0,2.0,5.0,1.0,4.0,,,,90.0,37.0,7.6,10.0,0.120357,2,,,4.0,,,1.0,,3.0,2.0,3.0,1.0,,,,,,,,2.0,1.0,0.1526,0.7405,,,1.0,1.0
12448266,away,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,True,41.0,34.0,6.0,4.0,0.0,8.0,9.0,26.0,33.0,1.0,6.0,1.0,,,,,45.0,54.0,7.4,8.0,0.06969,2,,1.0,3.0,1.0,1.0,3.0,2.0,,2.0,1.0,,1.0,,,,,,,,1.0,0.0401,0.0597,,1.0,,
12448266,away,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,True,37.0,36.0,1.0,1.0,0.0,5.0,5.0,31.0,32.0,1.0,3.0,2.0,3.0,,,,45.0,47.0,7.1,2.0,0.0925225,1,,,2.0,,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,0.0325,,,,,1.0
12448266,away,AZ Alkmaar,Mayckel Lahdo,Mayckel Lahdo,,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,14.0,12.0,,,0.0,2.0,2.0,10.0,12.0,,3.0,,1.0,,,,45.0,25.0,6.7,4.0,0.0175238,0,,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Mexx Meerdink,,,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,35,35,True,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,2.0,4.0,,1.0,,,,20.0,16.0,7.1,5.0,0.00551033,1,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,0.1957,,,1.0,,
12448266,away,AZ Alkmaar,Denso Kasius,,,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,7.0,4.0,2.0,,0.0,,2.0,4.0,5.0,1.0,1.0,1.0,,,,,13.0,9.0,6.5,4.0,0.00361152,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Jeroen Zoet,,,jeroen-zoet,J. Zoet,G,41,186,197,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Dave Kwakman,,,dave-kwakman,D. Kwakman,M,23,186,255,M,1146002,EUR,1091836800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448266,away,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
