match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_lastManTackle,captain,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
10437988,home,Paços de Ferreira,Adrián Butzke,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,17,17,False,19.0,14.0,,,7.0,9.0,7.0,11.0,3.0,1.0,,90.0,32.0,7.4,5,1.0,,3.0,6.0,5.0,7.0,,,2.0,1.0,,,,,1.0,1.0,2.0,7.0,1.0,,,1.0,,,,,,,2.0,,1.0,1.0,1.0,,,,
10437988,home,Paços de Ferreira,Paulo Bernardo,paulo-bernardo,P. Bernardo,M,28,180,1002,M,983554,EUR,1011830400,M,55,55,True,20.0,20.0,3.0,3.0,10.0,10.0,10.0,10.0,,2.0,,29.0,25.0,6.9,1,,,1.0,2.0,3.0,5.0,1.0,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
10437988,home,Paços de Ferreira,Nicolás Gaitán,nicolas-gaitan,N. Gaitán,M,,173,446,,42455,EUR,572572800,M,10,10,True,17.0,13.0,1.0,,2.0,2.0,11.0,18.0,1.0,2.0,,29.0,24.0,7.2,0,3.0,,1.0,,1.0,,,1.0,,,,,,,2.0,,,10.0,3.0,,,,,,,,,,,,,,,1.0,,,
10437988,home,Paços de Ferreira,Uilton Silva,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,F,9,9,True,17.0,17.0,1.0,1.0,3.0,3.0,16.0,21.0,,2.0,,30.0,31.0,6.9,0,7.0,2.0,,,3.0,3.0,,,,,,,,,,2.0,1.0,7.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,
10437988,home,Paços de Ferreira,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,16,16,True,12.0,11.0,2.0,1.0,6.0,6.0,5.0,7.0,1.0,1.0,,17.0,15.0,6.6,0,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10437988,home,Paços de Ferreira,Alexandre Guedes,alexandre-guedes,A. Guedes,F,11,185,80,M,299914,EUR,760924800,F,30,30,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,17.0,4.0,6.8,0,,,4.0,1.0,4.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10437988,home,Paços de Ferreira,Igor Vekić,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437988,home,Paços de Ferreira,Erick Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Erick,Ferigra,,,,,,,,,,,,,,,,
10437988,home,Paços de Ferreira,Jorge Silva,jorge-silva,J. Silva,D,7,183,105,M,790787,EUR,827452800,D,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jorge,Silva,,,,,,,,,,,,,,,,
10437988,home,Paços de Ferreira,Fábio Gomes,fabio-gomes,Fábio Gomes,F,90,192,633,M,909487,EUR,864518400,F,11,11,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437988,away,Boavista,Rafael Bracali,rafael-bracali,R. Bracali,G,,182,29,,44676,EUR,357868800,G,1,1,False,26.0,11.0,21.0,6.0,6.0,8.0,5.0,18.0,1.0,6.0,2.0,90.0,36.0,7.3,0,,,,1.0,,1.0,,,,,,,,,,,,15.0,,,,,,True,,,,,,,,,,,2.0,5.0,1.0
10437988,away,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,D,79,79,False,45.0,34.0,8.0,3.0,21.0,27.0,13.0,21.0,3.0,10.0,,90.0,64.0,6.4,0,3.0,,,,4.0,4.0,2.0,,,,,3.0,,,2.0,,2.0,16.0,,,,,,,1.0,1.0,,,,,,,,,,,
10437988,away,Boavista,Reggie Cannon,reggie-cannon,R. Cannon,D,4,180,224,M,864226,EUR,897523200,D,2,2,False,34.0,29.0,6.0,1.0,23.0,25.0,6.0,9.0,3.0,5.0,,90.0,44.0,6.9,0,,,1.0,,1.0,1.0,,,,1.0,3.0,1.0,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,
10437988,away,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,38.0,30.0,9.0,3.0,21.0,21.0,9.0,17.0,6.0,2.0,,90.0,49.0,6.4,2,,,1.0,2.0,3.0,3.0,,,1.0,,1.0,1.0,1.0,,,,2.0,8.0,,,,1.0,,,,,,,,,,,,,,,
10437988,away,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,D,70,70,False,27.0,16.0,5.0,1.0,6.0,11.0,12.0,24.0,1.0,5.0,,90.0,53.0,7.4,1,8.0,2.0,,3.0,2.0,9.0,,1.0,1.0,,1.0,,,,1.0,5.0,1.0,21.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,
10437988,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,38.0,36.0,5.0,4.0,25.0,26.0,11.0,12.0,,4.0,,89.0,45.0,6.7,0,,,4.0,,8.0,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10437988,away,Boavista,Ricardo Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,M,19,19,False,12.0,11.0,,,3.0,3.0,8.0,9.0,1.0,5.0,,90.0,29.0,6.5,1,,,4.0,1.0,12.0,4.0,1.0,,,,,,,,5.0,2.0,3.0,10.0,,Ricardo,Mangas,,,,3.0,1.0,,2.0,1.0,,,1.0,1.0,,,,
10437988,away,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,31.0,28.0,1.0,,13.0,13.0,15.0,20.0,4.0,3.0,,90.0,51.0,6.9,1,2.0,,3.0,5.0,5.0,9.0,,,,1.0,,2.0,1.0,,,2.0,1.0,7.0,,,,1.0,,,,,,1.0,,,,,,,,,
10437988,away,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,False,26.0,22.0,2.0,2.0,9.0,10.0,13.0,17.0,3.0,3.0,,89.0,39.0,6.6,0,1.0,,6.0,1.0,12.0,4.0,2.0,,,,,,,,1.0,1.0,1.0,9.0,2.0,,,,,,3.0,2.0,,2.0,,,,,,1.0,,,
10437988,away,Boavista,Kenji Gorré,kenji-gorre,K. Gorré,M,11,177,223,M,796142,EUR,780796800,M,7,7,False,15.0,13.0,,,2.0,2.0,11.0,16.0,,2.0,,72.0,36.0,7.2,2,3.0,,2.0,,7.0,2.0,,,,,3.0,,,,2.0,1.0,3.0,11.0,,,,1.0,,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,,
10437988,away,Boavista,Yusupha Njie,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,11,11,False,10.0,8.0,,,1.0,1.0,7.0,9.0,1.0,3.0,,89.0,31.0,6.7,5,,,5.0,1.0,10.0,6.0,1.0,,1.0,,1.0,1.0,,,,4.0,1.0,6.0,1.0,,,2.0,,,1.0,,,2.0,2.0,1.0,2.0,1.0,,,,,
10437988,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,F,21,21,True,7.0,6.0,1.0,,1.0,1.0,5.0,8.0,,1.0,,18.0,11.0,6.6,0,2.0,,,,2.0,,,,,,,,,,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,
10437988,away,Boavista,Robson,robson,Robson,D,3,196,63,M,1067643,EUR,958867200,D,4,4,True,,,,,,,,,2.0,,,1.0,2.0,,0,,,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,Robson,,,,,,,,,,,,,,,,,
10437988,away,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,True,,,,,,,,,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,Ilija,Vukotić,,,,,,,,,,,,,,,,
10437988,away,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437988,away,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437988,away,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Filipe,Ferreira,,,,,,,,,,,,,,,,
10437988,away,Boavista,Masaki Watai,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437988,away,Boavista,Luís Santos,luis-santos,L. Santos,M,17,176,37,M,1035183,EUR,948326400,F,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437988,away,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
