match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,player_sofascoreId,captain,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
13472786,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189.0,1142,M,358524,EUR,829353600,G,22,22,False,36.0,23.0,20.0,7.0,0.0,20.0,24.0,3.0,12.0,2.0,1.0,9.0,2.0,1.0,2.0,2.0,90.0,46.0,6.7,13.0,0.0014515,4.8199511408312,1.0,4.8020920185802,0.0,0,-0.8032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472786,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181.0,1500,M,261687,EUR,731462400,D,2,2,False,35.0,29.0,2.0,1.0,0.0,13.0,15.0,16.0,20.0,3.0,3.0,7.0,,,,,90.0,61.0,7.1,14.0,0.226434,148.82186832624,16.0,58.670397768909,2.0,2,,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0579,18.235889367679,38.971240689145,2.0,,,,,,,,,,,,,,,,,
13472786,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192.0,765,M,810715,EUR,790905600,D,33,33,False,26.0,18.0,7.0,1.0,0.0,10.0,13.0,8.0,13.0,3.0,5.0,2.0,,,,,90.0,34.0,6.7,8.0,0.0049421,140.76838336556,9.0,93.257291989384,1.0,0,,,,2.0,,,,,,,,28.498937741733,30.542869871707,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
13472786,home,Bahia,Santiago Ramos Mingo,ramos-mingo-santiago,S. R. Mingo,D,21,185.0,2035,M,989843,EUR,1006300800,D,21,21,False,34.0,29.0,5.0,2.0,0.0,18.0,21.0,11.0,13.0,2.0,4.0,3.0,,,,,90.0,44.0,6.9,6.0,0.00675382,78.395735680899,11.0,36.056290882675,1.0,1,,,,2.0,,,,,1.0,,0.0428,21.410584887232,23.628240751271,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,
13472786,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176.0,3659,M,1017264,EUR,935884800,D,46,46,False,45.0,38.0,3.0,2.0,0.0,12.0,15.0,26.0,30.0,1.0,6.0,5.0,1.0,,,,90.0,73.0,7.7,14.0,0.0290405,167.74564406609,13.0,117.01553588597,3.0,3,,4.0,1.0,3.0,,,2.0,1.0,,1.0,0.0859,41.780842065762,92.690898071998,2.0,1.0,,,,2.0,,,1.0,1.0,0.1419,,,,,,,
13472786,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174.0,1777,M,1008832,EUR,919814400,M,19,19,False,34.0,28.0,3.0,1.0,0.0,14.0,16.0,14.0,18.0,4.0,1.0,3.0,1.0,,,,85.0,52.0,6.6,11.0,0.080987,44.133881792803,8.0,11.135135456154,0.0,0,,2.0,1.0,8.0,2.0,,,,3.0,1.0,,,,2.0,,,1.0,2.0,1.0,,1.0,,,,3.0,,,,,,
13472786,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181.0,3752,M,927975,EUR,898473600,M,6,6,False,41.0,32.0,3.0,1.0,0.0,14.0,15.0,18.0,26.0,10.0,1.0,8.0,1.0,,,,90.0,64.0,7.1,14.0,0.0182162,92.134164798872,11.0,13.29300086494,2.0,1,,,,9.0,3.0,1.0,,1.0,6.0,,0.0357,12.852413122988,28.082544308897,,,2.0,,3.0,2.0,1.0,6.0,,,,2.0,,,,,,
13472786,home,Bahia,Ademir,ademir,Ademir,F,7,172.0,1700,M,922546,EUR,792892800,M,7,7,False,27.0,22.0,2.0,2.0,0.0,5.0,5.0,17.0,22.0,9.0,,4.0,3.0,,,,81.0,44.0,7.5,11.0,0.0473718,119.2958880097,14.0,72.118189034355,4.0,2,,3.0,1.0,10.0,2.0,2.0,,,2.0,3.0,0.1186,15.468669858432,64.744092437899,1.0,6.0,2.0,,2.0,1.0,,1.0,2.0,,0.0625,1.0,,,,,,
13472786,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174.0,5845,M,145063,EUR,608169600,M,10,10,False,30.0,26.0,2.0,2.0,0.0,7.0,8.0,19.0,22.0,6.0,,6.0,1.0,,,,89.0,52.0,6.8,12.0,0.0335397,64.712456596686,8.0,39.940437939917,1.0,2,,2.0,,10.0,2.0,1.0,1.0,1.0,4.0,,0.0214,19.848811992287,21.251494441568,2.0,1.0,,,,5.0,1.0,1.0,,,,3.0,evertonri,True,,,,
13472786,home,Bahia,Erick Pulga,erick-pulga,E. Pulga,M,16,169.0,4844,M,1104070,EUR,970358400,M,16,16,False,23.0,19.0,1.0,1.0,0.0,5.0,5.0,14.0,18.0,9.0,1.0,3.0,2.0,,,,89.0,40.0,7.3,10.0,0.0329949,90.42798376962,11.0,45.450730667735,2.0,1,,1.0,,6.0,2.0,1.0,1.0,,5.0,3.0,0.0241,13.762695468768,35.504769155638,1.0,3.0,1.0,,1.0,,,3.0,,,,1.0,,,Erick,Pulga,,
