match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_fouls,captain,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_goals,stat_penaltyWon,stat_totalOffside,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_hitWoodwork,stat_errorLeadToAShot,stat_clearanceOffLine,stat_penaltyConceded
14065076,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,20.0,11.0,1.0,1.0,0.0,5.0,9.0,6.0,11.0,8.0,8.0,,2.0,,,,,,82.0,27.0,7.5,11.0,0.0292415,,1.0,2,,-0.08,0.03,0.15,,p_shicky,1.0,2.0,,,1.0,,,,,,0.8596,0.7499,0.29,1.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,
14065076,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,True,42.0,37.0,2.0,1.0,0.0,23.0,25.0,14.0,17.0,1.0,3.0,,1.0,,,,,,75.0,54.0,6.6,7.0,0.0822977,,2.0,1,,0.04,0.12,-0.07,,AlexGarcia97,1.0,2.0,,,1.0,,,2.0,,,0.0639,0.1697,-0.18,,1.0,,,3.0,,,,2.0,1.0,,,,,,,,,,,
14065076,home,Bayer 04 Leverkusen,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178,5873,M,1003012,EUR,1027555200,M,6,6,True,8.0,6.0,2.0,2.0,0.0,3.0,4.0,3.0,4.0,,3.0,,1.0,2.0,,,,,30.0,19.0,6.6,5.0,0.00255407,,,1,,0.07,-0.1,0.17,,equifernandez,,2.0,1.0,,,,1.0,2.0,,1.0,0.0292,,-0.13,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
14065076,home,Bayer 04 Leverkusen,Axel Tape,axel-tape,A. Tape,D,16,180,1730,M,1937795,EUR,1186704000,D,16,16,True,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,,,,,,,,8.0,9.0,6.8,3.0,0.00100099,,,2,,-0.04,0.26,0.0,,,,1.0,2.0,1.0,1.0,,,,,,0.215,0.1914,-0.28,1.0,2.0,Axel Tape,,,,1.0,,,,2.0,,,,,,,,,,
14065076,home,Bayer 04 Leverkusen,Christian Kofane,christian-kofane,C. Kofane,F,35,189,10945,M,2029648,EUR,1153872000,F,35,35,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,17.0,2.0,6.4,,0.00150129,,,0,,0.0,,0.13,,,1.0,1.0,,,,,,,,,,,,,,Christian,Kofane,,,,,,,,,,,,,,,,,
14065076,home,Bayer 04 Leverkusen,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065076,home,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065076,home,Bayer 04 Leverkusen,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181,33822,M,1407524,EUR,1132790400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,ibo_mz10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065076,home,Bayer 04 Leverkusen,Claudio Echeverri,claudio-echeverri,C. Echeverri,M,14,171,37359,M,1482424,EUR,1136160000,M,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,claudio_echeverri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065076,home,Bayer 04 Leverkusen,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21572,M,1394353,EUR,1108512000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,benseghir44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,False,38.0,31.0,15.0,8.0,0.0,28.0,32.0,3.0,6.0,,1.0,,,7.0,4.0,,1.0,1.0,90.0,45.0,6.6,7.0,0.00083658,0.6713,,0,-0.7658,0.08,0.0,-0.26,0.36,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,
14065076,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,,,,,,,10.0,8.0,6.6,,0.00158347,,,0,,-0.02,0.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,False,66.0,56.0,5.0,3.0,0.0,16.0,20.0,40.0,46.0,1.0,3.0,,3.0,,,,,,90.0,92.0,5.5,16.0,0.0418827,,,1,,0.11,0.21,-0.73,,,2.0,10.0,5.0,,,,,2.0,2.0,,0.0169,,-0.06,1.0,1.0,Nnamdi Collins,,,,1.0,,,2.0,,,,,,,,1.0,1.0,,
14065076,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,76.0,68.0,5.0,1.0,0.0,38.0,38.0,30.0,38.0,4.0,4.0,,5.0,3.0,,,,,90.0,88.0,6.1,10.0,0.0279802,,3.0,1,,0.17,0.01,-0.6,,,6.0,8.0,,,,1.0,2.0,,,,0.0339,,-0.15,1.0,1.0,,,,1.0,1.0,True,,,,,,,,,,,,1.0,1.0
14065076,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,85.0,78.0,5.0,2.0,0.0,34.0,38.0,44.0,47.0,,4.0,,6.0,5.0,,,,,90.0,104.0,5.8,10.0,0.108098,,1.0,1,,0.33,0.15,-0.74,,,6.0,10.0,1.0,,,,,1.0,1.0,3.0,0.0146,,-0.02,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,1.0,,
14065076,away,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,False,24.0,23.0,,,0.0,10.0,10.0,13.0,14.0,,4.0,,1.0,,,,,,71.0,31.0,6.6,1.0,0.0103651,,,0,,-0.07,0.01,0.18,,,2.0,4.0,,,,1.0,,4.0,2.0,,,,,,,Oscar Höjlund,,,,1.0,,,1.0,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,False,33.0,27.0,2.0,,0.0,8.0,10.0,19.0,23.0,1.0,4.0,,,4.0,,,,,90.0,51.0,6.3,15.0,0.0370714,,1.0,1,,-0.13,0.19,-0.11,,fareschaibi28,,4.0,2.0,,,,,1.0,1.0,1.0,0.0543,,-0.06,1.0,,,,6.0,2.0,1.0,,,,1.0,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,20,20,False,29.0,21.0,,,0.0,2.0,2.0,19.0,27.0,2.0,6.0,,,3.0,,,,,90.0,56.0,5.9,21.0,0.163859,,2.0,1,,-0.27,0.08,-0.28,,doanritsu,1.0,10.0,6.0,,,,,1.0,1.0,1.0,0.0194,,-0.19,1.0,3.0,,,7.0,3.0,,,4.0,2.0,2.0,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,42,42,False,41.0,39.0,1.0,1.0,0.0,8.0,8.0,31.0,33.0,,2.0,,1.0,2.0,,,,,83.0,56.0,7.5,7.0,0.0572798,,,3,,0.04,0.17,-0.14,,can.uzun10,1.0,4.0,3.0,,1.0,,,1.0,,,0.0769,0.3252,0.54,2.0,1.0,Can Uzun,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,
14065076,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,M,19,19,False,20.0,16.0,,,0.0,3.0,5.0,13.0,15.0,,3.0,1.0,1.0,6.0,,,,,83.0,44.0,7.0,13.0,0.447439,,3.0,1,,0.43,0.4,-0.07,,,,3.0,2.0,,,,1.0,1.0,,1.0,0.0262,,-0.17,,3.0,Jean Bahoya,,7.0,2.0,,,4.0,,1.0,,,,1.0,,,,,,
14065076,away,Eintracht Frankfurt,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,9,9,False,9.0,7.0,1.0,,0.0,4.0,5.0,3.0,4.0,1.0,1.0,,1.0,,,,,,83.0,17.0,6.2,4.0,0.00891284,,1.0,3,,-0.15,,0.15,,,1.0,1.0,,1.0,,,,,,,0.3907,,-0.61,2.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,
14065076,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,D,21,21,True,36.0,30.0,,,0.0,14.0,17.0,16.0,19.0,,5.0,,,3.0,,,,,80.0,53.0,5.6,12.0,0.0163127,,,0,,-0.25,0.17,-0.63,,,3.0,7.0,1.0,,,,,2.0,2.0,3.0,,,,,1.0,,,2.0,1.0,,,,2.0,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,147745,EUR,749520000,F,30,30,True,6.0,4.0,,,0.0,3.0,4.0,1.0,2.0,,,,,2.0,,,,,19.0,7.0,6.1,3.0,0.00035474,,,0,,-0.2,0.01,-0.02,,mbatshuayi,3.0,3.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,7,7,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,17.0,7.0,6.4,4.0,0.0284643,,,0,,-0.06,0.04,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,17.0,4.0,6.3,2.0,0.00098967,,,0,,0.01,0.01,-0.07,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,17.0,5.0,6.5,1.0,0.005114,,,1,,-0.01,0.11,0.0,,e.wahi7,,,,,1.0,,,,,,0.0183,0.1483,-0.01,,,,,1.0,,,,,,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Fousseny Doumbia,fousseny-doumbia,F. Doumbia,D,41,187,125,M,1403024,EUR,1109116800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065076,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,ellyes_skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
