match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_keyPass,stat_penaltyWon,player_sofascoreId,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed
12530766,home,Hatayspor,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,9,9,False,11.0,9.0,,,0.0,5.0,5.0,4.0,6.0,1.0,,,,,,90.0,20.0,7.0,4.0,0.00813541,1,,,,,6.0,2.0,8.0,2.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,,0.7884,0.6303,,1.0,1.0,,aboubakarvincent,,,,,
12530766,home,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,True,20.0,17.0,1.0,,0.0,7.0,8.0,10.0,16.0,2.0,,,,,,31.0,26.0,6.5,9.0,0.0121353,0,,,,4.0,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
12530766,home,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173,115,M,822469,EUR,915840000,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,,,14.0,7.0,6.4,2.0,0.00164713,0,,,,1.0,1.0,,3.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12530766,home,Hatayspor,Selimcan Temel,selimcan-temel,S. Temel,M,,173,17,M,1003319,EUR,959385600,M,16,16,True,7.0,3.0,2.0,,0.0,1.0,3.0,2.0,4.0,1.0,,,,,,1.0,13.0,,6.0,0.00128241,1,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,0.0283,,,,,,,1.0,,,,
12530766,home,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,True,1.0,,,,0.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,home,Hatayspor,Emir Dadük,emir-daduk,E. Dadük,G,78,191,24,M,1618350,EUR,1202860800,G,78,78,True,,,,,,,,,,,,,,,,,,,,,0,,Emir Dadük,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,home,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,home,Hatayspor,Baran Sarka,baran-sarka,B. Sarka,M,6,176,15,M,1521046,EUR,992217600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,home,Hatayspor,Ali Yıldız,ali-yildiz,A. Yıldız,M,20,173,28,M,1516749,EUR,1173657600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193,309,M,840898,EUR,773539200,G,13,13,False,36.0,15.0,27.0,6.0,0.0,9.0,9.0,6.0,27.0,5.0,,1.0,1.0,1.0,1.0,90.0,39.0,6.2,21.0,0.00106157,0,-0.9219,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,32.0,27.0,4.0,2.0,1.0,19.0,22.0,8.0,10.0,,,,,,,84.0,51.0,7.5,7.0,0.0312913,0,,,,,1.0,1.0,1.0,7.0,,,,1.0,2.0,4.0,3.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,
12530766,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,40.0,35.0,7.0,2.0,0.0,27.0,27.0,8.0,13.0,2.0,,,,,,90.0,54.0,6.8,5.0,0.00189825,2,,,,,1.0,4.0,2.0,5.0,,,,10.0,,1.0,1.0,,,1.0,True,,,,,,,,0.185,,,,,,,2.0,1.0,,,
12530766,away,Antalyaspor,Bahadır Öztürk,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,3,3,False,38.0,32.0,5.0,2.0,0.0,26.0,28.0,6.0,10.0,2.0,,,,,,90.0,56.0,7.1,6.0,0.00225419,0,,,,,,10.0,1.0,11.0,,,,13.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,36.0,27.0,4.0,2.0,0.0,23.0,28.0,4.0,9.0,10.0,,,,,,90.0,59.0,6.9,13.0,0.0108872,3,,,,1.0,,,3.0,5.0,,,1.0,3.0,,4.0,2.0,3.0,,3.0,,1.0,,,,,1.0,1.0,0.0677,0.0263,,,2.0,,,2.0,,,,
12530766,away,Antalyaspor,Andros Townsend,andros-townsend,A. Townsend,F,30,181,595,M,47992,EUR,679622400,M,25,25,False,22.0,15.0,1.0,,0.0,9.0,10.0,7.0,14.0,5.0,,,,,,58.0,36.0,6.7,12.0,0.0423796,0,,,,2.0,1.0,,6.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,
12530766,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,59.0,46.0,9.0,5.0,1.0,22.0,22.0,25.0,41.0,9.0,,,,,,90.0,68.0,7.9,17.0,0.400393,0,,,,4.0,,,1.0,2.0,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,4.0,,,,,1.0,2.0,
12530766,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,18.0,14.0,2.0,,0.0,6.0,8.0,8.0,10.0,5.0,,,,,,75.0,30.0,6.8,4.0,0.220328,0,,,,,1.0,2.0,2.0,5.0,,,,2.0,4.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,False,20.0,10.0,1.0,,0.0,2.0,4.0,8.0,16.0,8.0,,,,,,90.0,43.0,8.1,18.0,0.400879,2,,,,,3.0,,7.0,7.0,1.0,1.0,4.0,,,3.0,2.0,4.0,2.0,,,2.0,,,,,1.0,,0.1505,0.5973,1.0,1.0,2.0,1.0,,,,,1.0,
12530766,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,F,10,10,False,22.0,18.0,1.0,,0.0,5.0,6.0,13.0,16.0,2.0,,,,,,84.0,36.0,6.6,11.0,0.0199531,2,,,,,1.0,,3.0,3.0,,1.0,1.0,,,2.0,1.0,4.0,1.0,1.0,,,,,,,,,0.2478,,1.0,,,,,1.0,,,,
12530766,away,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180,162,M,892933,EUR,819676800,F,81,81,False,24.0,21.0,2.0,1.0,0.0,8.0,8.0,13.0,17.0,5.0,,,,,,75.0,36.0,7.0,7.0,0.00978564,1,,,,1.0,4.0,5.0,10.0,8.0,3.0,1.0,,1.0,,3.0,2.0,2.0,,2.0,,,,,,1.0,1.0,1.0,0.7884,0.8572,,1.0,1.0,,,,,,,
12530766,away,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,6.0,4.0,,,0.0,,,4.0,6.0,,,,,,,32.0,15.0,6.2,3.0,0.00432544,3,,,,,2.0,1.0,5.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,3.0,,0.7742,0.43,,,,,,,,,,2.0
12530766,away,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,77,77,True,8.0,4.0,2.0,1.0,0.0,3.0,4.0,1.0,4.0,,,,,,,15.0,13.0,6.6,4.0,0.00022524,0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Oleksandr Petrusenko,oleksandr-petrusenko,O. Petrusenko,M,16,181,116,M,906673,EUR,890870400,M,16,16,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,1.0,,,,,,15.0,8.0,6.4,,0.00032914,0,,Oleksandr,Petrusenko,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,,,,12.0,10.0,6.8,2.0,0.00017394,0,,,,,,2.0,,3.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,8,8,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,,,12.0,5.0,7.4,,0.187072,1,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,0.3615,0.6533,,1.0,,,,,,,,
12530766,away,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530766,away,Antalyaspor,Berkay Topdemir,berkay-topdemir,B. Topdemir,F,33,179,19,M,1961825,EUR,1167609600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,Berkay Topdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
