match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,playerName,rescinded,length,injury
14065697,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14065697,,,,,90,9.0,,1,,,inGamePenalty,Off target,118558467.0,True,missed,offTarget,39070.0,Olivier Giroud,,,,
14065697,,,,,90,7.0,,1,,,card,,123781048.0,False,yellow,Foul,1407848.0,Christian Mawissa,Christian Mawissa,False,,
14065697,,1.0,0.0,,90,1.0,,1,,,goal,,321223550.0,True,regular,,39070.0,Olivier Giroud,,,,
14065697,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,7.0,
14065697,,,,,87,,,4,,,card,,123781003.0,False,yellow,Argument,1389846.0,Lamine Camara,Lamine Camara,False,,
14065697,,,,,86,,,5,,,card,,123780995.0,True,yellow,Argument,368120.0,Nabil Bentaleb,Nabil Bentaleb,False,,
14065697,,,,,85,,,6,,,substitution,,124333882.0,False,regular,,,,,,,False
14065697,,,,,81,,,10,,,substitution,,124333841.0,True,regular,,,,,,,False
14065697,,,,,74,,,17,,,substitution,,124333789.0,False,regular,,,,,,,False
14065697,,,,,74,,,17,,,substitution,,124333783.0,False,regular,,,,,,,False
14065697,,,,,74,,,17,,,substitution,,124333782.0,False,regular,,,,,,,False
14065697,,,,,60,,,31,,,substitution,,124333671.0,True,injury,,,,,,,True
14065697,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14065697,,,,,-5,,,6,,,card,,123780956.0,True,yellow,Argument,,,Bruno Genesio,False,,
