match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_fouls,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,captain,stat_totalCross,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_interceptionWon,player_sofascoreId,stat_bigChanceCreated,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_goalsPrevented,stat_penaltyConceded
11401988,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,25.0,22.0,6.0,3.0,18.0,20.0,4.0,5.0,4.0,1.0,1.0,1.0,90.0,27.0,6.8,3.0,0.00130657,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401988,home,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,67.0,63.0,1.0,1.0,20.0,20.0,43.0,49.0,4.0,,,,82.0,76.0,8.2,6.0,0.196843,1,True,2.0,1.0,1.0,1.0,1.0,1.0,0.6931,0.911,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401988,home,Feyenoord,Thomas Beelen,,,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,False,94.0,91.0,2.0,2.0,24.0,24.0,67.0,70.0,3.0,,,,70.0,100.0,7.6,3.0,0.141888,3,,,4.0,1.0,,3.0,,0.1663,0.0704,,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11401988,home,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,99.0,93.0,6.0,5.0,33.0,36.0,60.0,64.0,3.0,,,,90.0,112.0,8.7,10.0,0.0695942,1,,1.0,2.0,1.0,1.0,1.0,,0.7884,0.9915,,1.0,,3.0,,,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11401988,home,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,5,5,False,90.0,80.0,2.0,,24.0,25.0,57.0,69.0,6.0,,,,90.0,106.0,7.6,15.0,0.316693,1,,4.0,5.0,,,,,0.0309,,1.0,1.0,3.0,2.0,1.0,,,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
11401988,home,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,False,60.0,55.0,5.0,4.0,18.0,19.0,37.0,41.0,7.0,4.0,,,90.0,80.0,8.1,8.0,0.134121,2,,,11.0,,,1.0,,0.1159,,3.0,1.0,5.0,6.0,,2.0,1.0,3.0,,1.0,,3.0,3.0,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,
11401988,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,False,94.0,80.0,5.0,4.0,16.0,18.0,64.0,77.0,6.0,,,,90.0,107.0,7.4,18.0,0.14844,1,,1.0,4.0,,,,,0.0528,,,2.0,2.0,4.0,,1.0,1.0,,,,,2.0,1.0,1.0,,1.0,,,rramizz_,,,,,,,,,,,,
11401988,home,Feyenoord,Yankuba Minteh,,,minteh-yankuba,Y. Minteh,M,11,180,7047,M,1400106,EUR,1090454400,M,19,19,False,38.0,36.0,,,3.0,3.0,34.0,41.0,4.0,1.0,,,70.0,64.0,8.1,13.0,0.637735,4,,6.0,5.0,,,,2.0,0.2111,,4.0,,,8.0,3.0,1.0,1.0,6.0,,1.0,,,,,1.0,3.0,3.0,,minteh01,1.0,1.0,1.0,,,,,,,,,
11401988,home,Feyenoord,Calvin Stengs,,,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,10,10,False,22.0,18.0,1.0,1.0,3.0,3.0,16.0,21.0,3.0,,,,62.0,36.0,7.0,10.0,0.174605,2,,2.0,2.0,,,,,0.1954,,1.0,1.0,,3.0,2.0,,,2.0,,,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,
11401988,home,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,M,14,14,False,29.0,24.0,1.0,1.0,1.0,1.0,25.0,34.0,3.0,,,,62.0,45.0,6.8,13.0,0.161678,2,,6.0,4.0,,,,,0.2865,,1.0,,1.0,6.0,1.0,1.0,3.0,4.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,
11401988,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,False,11.0,7.0,,,1.0,1.0,6.0,10.0,1.0,2.0,,,90.0,18.0,7.0,6.0,0.0152678,3,,,2.0,1.0,,,,0.3317,0.0276,1.0,,2.0,2.0,1.0,1.0,,,,,,,,2.0,,,,,bee18,,,,,,,,,,,,
11401988,home,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,True,14.0,12.0,,,6.0,7.0,6.0,7.0,1.0,,,,28.0,22.0,6.9,4.0,0.0957664,2,,,1.0,,,,,0.2886,,1.0,,,1.0,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
11401988,home,Feyenoord,Luka Ivanušec,,,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,M,17,17,True,21.0,20.0,,,5.0,5.0,16.0,18.0,2.0,,,,28.0,28.0,7.0,4.0,0.311911,0,,2.0,,,,1.0,,,,1.0,,,4.0,,,2.0,1.0,,,,,,,1.0,1.0,,1.0,LukaIvanusec,1.0,,,,1.0,,,,,,,
11401988,home,Feyenoord,Bart Nieuwkoop,,,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,D,2,2,True,11.0,10.0,1.0,,4.0,4.0,6.0,7.0,1.0,1.0,,,20.0,19.0,6.7,3.0,0.521287,0,,,3.0,,,1.0,,,,1.0,,1.0,2.0,,,,3.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,
11401988,home,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,7.0,6.0,,,1.0,1.0,5.0,7.0,2.0,,,,20.0,17.0,6.5,5.0,0.0420492,0,,1.0,2.0,,,4.0,,,,,1.0,1.0,4.0,,,,2.0,,,,1.0,,,,1.0,,,alirezajb,,,,,,,,,,,,
11401988,home,Feyenoord,Ondrej Lingr,,,lingr-ondrej,O. Lingr,M,9,175,293,M,794968,EUR,907718400,M,32,32,True,7.0,7.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,,,,8.0,8.0,6.6,,0.00246871,1,,,,,,,,0.0702,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11401988,home,Feyenoord,Mikki van Sas,,,mikki-van-sas,M. v. Sas,G,1,193,195,M,1132094,EUR,1078012800,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
