match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_wonContest,stat_accurateCross,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
14083103,home,Levante UD,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,13,13,False,36.0,23.0,22.0,10.0,0.0,15.0,17.0,8.0,19.0,1.0,7.0,4.0,5.0,1.0,1.0,90.0,48.0,7.3,14.0,0.00807708,0.7764,0,0.0155,0.12,-0.03,-0.17,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083103,home,Levante UD,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,343,M,149606,EUR,776304000,D,22,22,False,20.0,15.0,1.0,,0.0,5.0,5.0,10.0,15.0,3.0,1.0,,,,,82.0,44.0,6.6,9.0,0.0492525,,0,,0.01,0.02,-0.05,,1.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083103,home,Levante UD,Unai Elgezabal,unai-elguezabal,U. Elguezabal,D,5,185,200,M,813574,EUR,735696000,D,5,5,False,41.0,33.0,10.0,3.0,0.0,24.0,25.0,9.0,16.0,8.0,2.0,,,,,90.0,53.0,6.5,9.0,0.0258038,,0,,0.19,0.05,-0.11,,,3.0,3.0,1.0,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083103,home,Levante UD,Matias Moreno,matias-moreno,M. Moreno,D,2,195,1092,M,1496360,EUR,1064361600,D,2,2,False,43.0,38.0,8.0,4.0,0.0,23.0,24.0,15.0,19.0,7.0,4.0,,,,,90.0,58.0,6.9,5.0,0.00784554,,1,,0.12,0.26,0.19,,,1.0,3.0,,,1.0,,,,Matias Moreno,,1.0,2.0,1.0,,1.0,1.0,0.0313,1.0,-0.04,,,,,,,,,,,,,,,
14083103,home,Levante UD,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,False,27.0,22.0,3.0,,0.0,14.0,15.0,8.0,12.0,2.0,3.0,,,,,82.0,45.0,6.5,11.0,0.00231869,,0,,-0.13,0.18,-0.11,,3.0,3.0,4.0,2.0,,1.0,4.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14083103,home,Levante UD,Kervin Arriaga,kervin-arriaga,K. Arriaga,M,16,191,2306,M,1083832,EUR,883958400,M,16,16,False,38.0,30.0,2.0,,0.0,19.0,22.0,11.0,16.0,,7.0,,,,,90.0,57.0,7.8,14.0,0.00716303,,2,,0.25,0.03,0.14,,1.0,6.0,6.0,,2.0,2.0,3.0,2.0,1.0,Kervin Arriaga,,,3.0,1.0,,,,0.1168,,0.56,3.0,1.0,1.0,1.0,1.0,0.1035,,,,,,,,,
14083103,home,Levante UD,Unai Vencedor,unai-vencedor,U. Vencedor,M,12,176,264,M,966802,EUR,974246400,M,12,12,False,12.0,11.0,3.0,2.0,0.0,8.0,9.0,3.0,3.0,,3.0,,,,,29.0,16.0,5.2,3.0,0.00668866,,0,,0.05,0.01,0.2,,1.0,2.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14083103,home,Levante UD,Víctor García,victor-garcia,V. García,M,17,177,108,M,952222,EUR,852076800,M,17,17,False,15.0,11.0,2.0,1.0,0.0,7.0,8.0,4.0,7.0,,2.0,,,,,45.0,21.0,6.6,8.0,0.0499979,,0,,0.09,0.05,-0.04,,3.0,2.0,2.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,
14083103,home,Levante UD,Carlos Álvarez,carlos-alvarez,C. Álvarez,M,24,168,2186,M,1010656,EUR,1060128000,M,24,24,False,29.0,24.0,2.0,2.0,0.0,8.0,11.0,16.0,18.0,,3.0,,,,,89.0,43.0,6.7,11.0,0.156112,,0,,0.29,0.19,-0.1,,3.0,6.0,2.0,1.0,1.0,3.0,,,2.0,,,1.0,,,2.0,2.0,,,1.0,,2.0,,,,,,,2.0,,,,,,,
14083103,home,Levante UD,Roger Brugué,roger-brugue,R. Brugué,M,7,173,193,M,909554,EUR,847065600,M,7,7,False,17.0,14.0,,,0.0,7.0,9.0,7.0,8.0,1.0,2.0,,,,,58.0,24.0,6.6,7.0,0.0576911,,1,,0.1,0.13,-0.03,,,1.0,2.0,,1.0,,,,,,,,1.0,,3.0,,,0.4151,,-0.09,1.0,1.0,,,,,1.0,,True,1.0,,,,,
