match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,player_sofascoreId,stat_aerialLost,stat_challengeLost,player_firstName,player_lastName,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_errorLeadToAGoal
12437036,home,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,24.0,18.0,15.0,9.0,0.0,14.0,15.0,4.0,9.0,1.0,1.0,1.0,7.0,5.0,7.0,1.0,90.0,39.0,8.9,7.0,0.00158501,0,0.8595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437036,home,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,34,34,False,36.0,29.0,2.0,,0.0,8.0,11.0,22.0,27.0,,4.0,,3.0,,,,90.0,63.0,7.1,17.0,0.0357106,0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12437036,home,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,31,31,False,43.0,35.0,5.0,4.0,0.0,26.0,29.0,9.0,14.0,5.0,5.0,3.0,3.0,,,,90.0,53.0,7.2,9.0,0.00290443,0,,,,3.0,,2.0,,,,,,milenkovicn_4,2.0,1.0,,,,,,,,,,,,,,,,,,,
12437036,home,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,5,5,False,66.0,56.0,9.0,5.0,0.0,36.0,40.0,20.0,26.0,,4.0,7.0,4.0,,,,90.0,84.0,7.5,11.0,0.0127606,1,,,,3.0,4.0,2.0,,,,,,murillosantiago40,1.0,1.0,Murillo,,1.0,4.0,1.0,0.0107,0.2755,,,,,,,,,,,,
12437036,home,Nottingham Forest,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,294593,EUR,739497600,D,19,19,False,43.0,34.0,2.0,1.0,0.0,13.0,15.0,22.0,31.0,,4.0,1.0,1.0,,,,78.0,66.0,7.3,15.0,0.0962107,2,,3.0,1.0,5.0,2.0,,2.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,0.0472,,1.0,2.0,2.0,2.0,2.0,,,,,,,
12437036,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,False,34.0,26.0,4.0,1.0,0.0,11.0,15.0,15.0,19.0,5.0,8.0,3.0,3.0,,,,90.0,61.0,7.2,15.0,0.0392956,4,,,,6.0,,5.0,1.0,1.0,3.0,2.0,,,2.0,,,,4.0,,,0.3137,,,1.0,,,4.0,True,1.0,3.0,1.0,,,
12437036,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,False,61.0,55.0,2.0,1.0,0.0,22.0,23.0,34.0,39.0,,5.0,1.0,8.0,,,,90.0,83.0,7.4,9.0,0.0208465,2,,1.0,1.0,6.0,,2.0,2.0,1.0,1.0,3.0,,,,1.0,,,2.0,,1.0,0.123,0.1024,,1.0,2.0,3.0,,,,,,,,
12437036,home,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,M,21,21,False,22.0,17.0,1.0,1.0,0.0,5.0,6.0,14.0,23.0,,,,2.0,,,,63.0,36.0,6.5,16.0,0.256115,0,,7.0,2.0,3.0,2.0,,,,2.0,,,anthonyelanga,,,,,1.0,,,,,,,,,1.0,,,,,,,
12437036,home,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,False,38.0,36.0,1.0,1.0,0.0,11.0,11.0,28.0,32.0,3.0,11.0,,4.0,,,,78.0,67.0,8.9,10.0,0.581696,4,,5.0,3.0,7.0,6.0,,1.0,,3.0,1.0,,,1.0,1.0,,,2.0,6.0,2.0,0.2729,0.9054,2.0,1.0,1.0,3.0,5.0,,,1.0,,,,
12437036,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,14,14,False,30.0,28.0,1.0,1.0,0.0,8.0,8.0,21.0,25.0,,3.0,,4.0,,,,84.0,42.0,6.9,7.0,0.0694902,2,,3.0,1.0,3.0,2.0,,,,1.0,1.0,,Calteck10,1.0,,,,2.0,2.0,,0.0664,,,2.0,,,1.0,,,,,,,
