match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_interceptionWon,stat_duelLost,stat_challengeLost,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_fouls,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_errorLeadToAGoal
10411438,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,39.0,27.0,22.0,10.0,19.0,20.0,8.0,19.0,4.0,1.0,1.0,1.0,1.0,90.0,44.0,6.5,13.0,0.0,0.0,0.00174829,0,-0.0899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,,355486,EUR,863568000,D,3,3,False,31.0,23.0,7.0,4.0,15.0,18.0,8.0,14.0,9.0,,,,,90.0,50.0,7.7,10.0,0.048,0.0,0.156989,2,,1.0,2.0,7.0,2.0,5.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Gary Medel,gary-medel,G. Medel,D,17,171,1848,M,,22975,EUR,554947200,D,17,17,False,30.0,26.0,5.0,2.0,22.0,24.0,4.0,6.0,6.0,,,,,79.0,41.0,7.0,4.0,0.0,0.0,0.0013366,0,,,1.0,3.0,,6.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,,818481,EUR,898819200,D,26,26,False,36.0,30.0,6.0,4.0,22.0,25.0,8.0,11.0,4.0,,,,,90.0,47.0,6.7,8.0,0.0,0.0,0.00627922,0,,,1.0,3.0,,4.0,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Denso Kasius,denso-kasius,D. Kasius,D,30,186,392,M,,1008111,EUR,1033862400,M,33,33,False,17.0,12.0,4.0,3.0,7.0,8.0,7.0,13.0,4.0,,,,,79.0,47.0,7.3,13.0,0.0,0.0,0.293881,0,,4.0,,4.0,,,,3.0,2.0,,1.0,2.0,3.0,,3.0,,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,
10411438,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,False,16.0,13.0,1.0,1.0,6.0,8.0,8.0,10.0,1.0,,,,,90.0,28.0,6.6,7.0,0.0,0.0,0.0351595,0,,2.0,3.0,5.0,,1.0,1.0,,,2.0,1.0,,4.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,
10411438,home,Bologna,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1247,M,,844234,EUR,853027200,M,30,30,False,26.0,18.0,3.0,2.0,6.0,11.0,12.0,15.0,5.0,,,,,90.0,37.0,6.7,10.0,0.0,0.0,0.00906801,0,,,,4.0,,2.0,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
10411438,home,Bologna,Roberto Soriano,roberto-soriano,R. Soriano,M,,182,251,,,80406,EUR,665971200,M,21,21,False,24.0,20.0,4.0,3.0,7.0,7.0,13.0,17.0,8.0,,,,,90.0,40.0,6.9,9.0,0.0288,0.0,0.154713,1,,,,6.0,,,,3.0,,3.0,1.0,1.0,6.0,,3.0,,,,,,2.0,,,2.0,True,2.0,1.0,1.0,,,,
10411438,home,Bologna,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,50,50,False,20.0,19.0,1.0,1.0,10.0,10.0,9.0,12.0,6.0,,,,,61.0,44.0,7.1,6.0,0.0,0.0,0.00466048,0,,2.0,,9.0,,2.0,,5.0,4.0,3.0,1.0,,4.0,1.0,2.0,,,,,,2.0,1.0,,1.0,,1.0,,,,,,
10411438,home,Bologna,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,9,9,False,19.0,13.0,1.0,,5.0,6.0,8.0,13.0,3.0,,,,,72.0,23.0,7.5,8.0,0.1491,0.9878,0.0695677,2,,,1.0,1.0,,,,,,,2.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,2.0,2.0,1.0,,
10411438,home,Bologna,Musa Barrow,musa-barrow,M. Barrow,F,99,183,3265,M,,916680,EUR,911001600,F,99,99,False,22.0,17.0,4.0,2.0,7.0,8.0,12.0,19.0,6.0,,,,,90.0,44.0,7.5,13.0,0.3948,0.1017,0.0231213,6,,5.0,,2.0,2.0,,,1.0,,,1.0,,6.0,,2.0,,,,2.0,2.0,2.0,1.0,,2.0,,1.0,2.0,,2.0,1.0,,
10411438,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,5.0,2.0,,,1.0,2.0,1.0,3.0,,,,,,29.0,11.0,6.3,5.0,0.0,0.0,0.00311513,0,,,,,,1.0,,,,,1.0,,5.0,1.0,2.0,,,,,,,,,2.0,,2.0,,,,,,
10411438,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,True,6.0,3.0,2.0,1.0,,,3.0,7.0,1.0,,,,,18.0,10.0,6.6,5.0,0.0273,0.0,0.0046504,1,,1.0,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,
10411438,home,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,,365992,EUR,832464000,D,14,14,True,1.0,1.0,,,1.0,1.0,,,,,,,,11.0,2.0,6.5,,0.0,0.0,2.2e-07,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
10411438,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,True,3.0,2.0,,,2.0,3.0,,,2.0,,,,,11.0,5.0,6.5,2.0,0.0,0.0,1.005e-05,0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Francesco Bardi,francesco-bardi,F. Bardi,G,24,188,63,M,,80203,EUR,695692800,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,4,189,503,M,,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,home,Bologna,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175,267,M,,862373,EUR,967075200,M,55,55,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Emanuel,Vignato,,,,,,,,,,,,,,,
10411438,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,away,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,False,24.0,16.0,14.0,6.0,13.0,16.0,3.0,8.0,11.0,,2.0,1.0,1.0,90.0,35.0,6.5,8.0,0.0,0.0,0.00219954,0,-0.9105,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
10411438,away,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,D,2,2,False,29.0,25.0,1.0,1.0,15.0,17.0,10.0,12.0,3.0,,,,,45.0,34.0,6.6,5.0,0.0402,0.0,0.0190289,1,,,,,1.0,1.0,,,,,,,3.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,
10411438,away,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,chinomartinezquarta96,795297,EUR,831686400,D,28,28,False,38.0,30.0,9.0,4.0,18.0,22.0,12.0,16.0,4.0,,,,,90.0,57.0,7.8,9.0,0.8012,0.9101,0.0116964,3,,,2.0,7.0,1.0,5.0,1.0,3.0,1.0,1.0,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,2.0,1.0,,
10411438,away,Fiorentina,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,,842513,EUR,886809600,D,98,98,False,48.0,47.0,1.0,1.0,27.0,27.0,20.0,21.0,5.0,,,,,90.0,56.0,6.0,3.0,0.0,0.0,0.01055,0,,,1.0,3.0,,,1.0,2.0,,,,2.0,4.0,,1.0,,,,,1.0,,,,2.0,,1.0,,,,,,1.0
10411438,away,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,,122848,EUR,715305600,D,3,3,False,59.0,49.0,5.0,1.0,16.0,18.0,38.0,62.0,5.0,,,,,90.0,101.0,6.9,28.0,0.0,0.0,0.191682,0,,21.0,,1.0,,1.0,1.0,1.0,,,3.0,,5.0,2.0,1.0,,,,5.0,,,,,1.0,True,2.0,,,,,,
10411438,away,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,,36784,EUR,619747200,M,5,5,False,57.0,53.0,7.0,7.0,19.0,21.0,34.0,36.0,8.0,,,,,90.0,76.0,7.4,6.0,0.1052,0.0,0.0466529,3,,,,7.0,2.0,,,2.0,2.0,3.0,2.0,2.0,4.0,,,,,,,2.0,2.0,2.0,,2.0,,,1.0,,,,,
10411438,away,Fiorentina,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,sofyanamrabat,359272,EUR,840585600,M,34,34,False,49.0,44.0,2.0,2.0,17.0,17.0,28.0,33.0,7.0,,,,,85.0,59.0,6.9,8.0,0.0,0.0,0.102686,0,,1.0,,2.0,,,,2.0,2.0,,2.0,3.0,4.0,,1.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,
10411438,away,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,72,190,780,M,,330705,EUR,786412800,M,72,72,False,29.0,27.0,2.0,1.0,5.0,5.0,22.0,24.0,2.0,,,,,72.0,35.0,6.4,4.0,0.0,0.0,0.028601,0,,,,1.0,,2.0,,1.0,,,,,3.0,,1.0,,,,,,1.0,,,,,2.0,,,,,,
10411438,away,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,christianmichael.11,812946,EUR,881366400,F,99,99,False,14.0,12.0,,,3.0,3.0,10.0,15.0,5.0,,,,,85.0,33.0,6.5,12.0,0.1293,0.0,0.0291741,2,,4.0,1.0,4.0,1.0,,,1.0,,1.0,1.0,,11.0,1.0,1.0,,,,1.0,2.0,5.0,1.0,,3.0,,1.0,1.0,,,,,
10411438,away,Fiorentina,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,lukajovic,319129,EUR,882835200,F,7,7,False,23.0,16.0,3.0,2.0,6.0,6.0,10.0,17.0,1.0,,,,,90.0,35.0,6.7,11.0,0.0735,0.0,0.0515343,1,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,4.0,,3.0,,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,
10411438,away,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,,893640,EUR,928368000,F,33,33,False,11.0,8.0,1.0,1.0,1.0,1.0,7.0,12.0,1.0,,,,,45.0,19.0,6.2,10.0,0.0,0.0,0.0116868,0,,2.0,,,,,,,,,,,3.0,,2.0,,,,,,3.0,,,,,,,,,,,
10411438,away,Fiorentina,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,18,176,101,M,,357756,EUR,797644800,D,23,23,True,27.0,23.0,2.0,1.0,5.0,5.0,18.0,24.0,3.0,,,,,45.0,42.0,6.4,9.0,0.0,0.0,0.0156174,0,,2.0,1.0,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10411438,away,Fiorentina,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184,174,M,,126236,EUR,693273600,M,8,8,True,11.0,10.0,1.0,1.0,2.0,2.0,10.0,13.0,,,,,,45.0,21.0,6.7,5.0,0.0814,0.0,0.419971,2,,4.0,,,,,,,,,1.0,,3.0,,,,,1.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,
10411438,away,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,,802142,EUR,894067200,M,11,11,True,7.0,6.0,1.0,1.0,,,6.0,7.0,1.0,,,,,18.0,11.0,6.7,2.0,0.0,0.0,0.00592788,0,,,1.0,3.0,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
10411438,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,38,38,True,15.0,13.0,2.0,1.0,4.0,4.0,10.0,13.0,,,,,,14.0,18.0,6.8,3.0,0.0,0.0,0.0895926,0,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10411438,away,Fiorentina,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,arthurcabral9,870762,EUR,893462400,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,14.0,7.0,6.8,2.0,0.0343,0.0,0.00011815,1,,,2.0,3.0,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
10411438,away,Fiorentina,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191,126,M,,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,away,Fiorentina,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,away,Fiorentina,Aleksa Terzić,aleksa-terzic,A. Terzić,D,3,184,781,M,,876860,EUR,934848000,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,away,Fiorentina,Dimo Krastev,dimo-krastev,D. Krastev,D,5,195,234,M,,936510,EUR,1044835200,D,44,44,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,away,Fiorentina,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,,849274,EUR,903744000,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411438,away,Fiorentina,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173,528,M,,1101992,EUR,1033430400,M,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
