match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wasFouled,captain,stat_interceptionWon,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_wonContest,stat_totalOffside,stat_dispossessed,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId
14083247,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,27.0,16.0,16.0,5.0,0.0,11.0,12.0,5.0,15.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,90.0,35.0,7.2,12.0,0.00079308,17.983506557276,3.0,16.507253515096,0.1797,0,0.4425,0.05,0.0,0.29,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083247,home,Getafe,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176.0,444,M,53739,EUR,665452800,D,17,17,False,41.0,30.0,5.0,1.0,0.0,11.0,13.0,19.0,28.0,,4.0,,,,,,89.0,60.0,6.7,18.0,0.020348,81.69193293434,13.0,20.544230719077,,0,,0.11,0.01,-0.07,,,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14083247,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,22,22,False,45.0,41.0,5.0,4.0,0.0,26.0,27.0,15.0,18.0,2.0,5.0,,,,,,89.0,51.0,6.8,5.0,0.0072913,58.032064247218,9.0,42.688201801872,,0,,0.04,0.02,0.13,,,,,,3.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14083247,home,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,36.0,33.0,3.0,2.0,0.0,23.0,23.0,10.0,13.0,6.0,3.0,,,,,,90.0,48.0,7.1,4.0,0.00498509,42.28905100256,6.0,6.8348239459829,,0,,0.11,0.0,0.22,,,,,1.0,,2.0,,,,,1.0,True,1.0,,,,,,,,,,,,,,,,,,,
14083247,home,Getafe,Zaid Romero,zaid-romero,Z. Romero,D,24,192.0,756,M,1108450,EUR,945216000,D,24,24,False,38.0,29.0,9.0,2.0,0.0,13.0,13.0,16.0,25.0,5.0,2.0,,,,,,90.0,53.0,6.8,11.0,0.00401976,150.50092158613,14.0,76.030956672579,,1,,0.05,0.11,0.21,,,,1.0,1.0,3.0,2.0,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,0.0629,26.555929056226,72.384289399463,3.0,0.03,,,,,,,,,
14083247,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,False,21.0,15.0,3.0,2.0,0.0,6.0,7.0,9.0,14.0,3.0,3.0,,,,,,90.0,45.0,7.1,14.0,0.0102253,86.653079265586,10.0,59.928353337515,,0,,0.04,0.14,0.2,,,,3.0,,5.0,6.0,2.0,3.0,3.0,,2.0,,1.0,1.0,1.0,2.0,,1.0,,15.895712546376,16.573792836886,1.0,,2.0,1.0,,,,,,,
14083247,home,Getafe,Mario Martín,martin-mario,M. Martín,M,6,177.0,16546,M,1154549,EUR,1078444800,M,6,6,False,22.0,18.0,2.0,1.0,0.0,11.0,12.0,7.0,10.0,,2.0,,,,,,68.0,39.0,6.9,8.0,0.0033719,35.532443460795,4.0,6.9499301620754,,1,,-0.22,-0.51,0.21,,,,1.0,3.0,5.0,10.0,5.0,2.0,4.0,,2.0,,1.0,,,,1.0,2.0,0.1048,,,,-0.03,,,1.0,1.0,,,,,
14083247,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,47.0,39.0,5.0,3.0,0.0,13.0,14.0,26.0,33.0,,9.0,,,,,,90.0,65.0,7.5,12.0,0.217351,52.472989027027,2.0,23.414036442331,,1,,0.38,0.05,-0.11,,,,8.0,3.0,5.0,8.0,2.0,1.0,,3.0,3.0,,1.0,1.0,4.0,,,1.0,0.0531,,,,0.01,,,,,5.0,1.0,,,
14083247,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,18.0,15.0,,,0.0,5.0,6.0,10.0,12.0,,2.0,,,,,,90.0,36.0,6.7,8.0,0.00588042,20.748101020736,3.0,11.206504477509,,1,,0.01,0.02,0.18,,,,,1.0,3.0,3.0,1.0,4.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,0.0382,,,,-0.18,,,,1.0,,,,,
14083247,home,Getafe,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191.0,1624,M,974713,EUR,988070400,F,19,19,False,10.0,5.0,2.0,1.0,0.0,3.0,5.0,2.0,5.0,,1.0,,,,,,89.0,20.0,6.5,8.0,0.0022957,23.739156811588,3.0,-3.7819203071689,,3,,0.02,-0.02,0.0,,,,,4.0,3.0,4.0,,3.0,1.0,,1.0,,,2.0,,,2.0,,0.1121,,,,-0.51,,4.0,,,,,1.0,0.0135,
