match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_aerialLost,stat_shotOffTarget,player_firstName,player_lastName,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_fouls,stat_goals,stat_goodHighClaim,stat_bigChanceCreated
12437052,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,True,45.0,38.0,8.0,1.0,0.0,38.0,40.0,5.0,1.0,9.0,1.0,1.0,1.0,90.0,50.0,6.6,7.0,9.832e-05,0,-0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437052,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,,39.0,36.0,4.0,3.0,0.0,14.0,16.0,23.0,3.0,2.0,,,,73.0,59.0,7.7,4.0,0.0271998,2,,22.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0558,0.0342,,,,,,,,,,,,,,,,,,,
12437052,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,,96.0,76.0,24.0,9.0,0.0,40.0,50.0,47.0,1.0,5.0,,,,90.0,103.0,6.7,21.0,0.0277307,2,,36.0,2.0,2.0,2.0,,1.0,,,1.0,,,0.0812,0.1056,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12437052,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,,71.0,61.0,6.0,3.0,0.0,39.0,46.0,26.0,2.0,3.0,,,,90.0,82.0,7.1,12.0,0.0244776,2,,22.0,1.0,4.0,5.0,,2.0,,,,2.0,1.0,0.0473,0.0568,1.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,
12437052,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,,77.0,68.0,2.0,1.0,1.0,27.0,31.0,53.0,1.0,6.0,,,,90.0,107.0,7.9,17.0,0.331647,0,,42.0,1.0,5.0,5.0,1.0,,,,4.0,,,,,7.0,1.0,,,,3.0,,,1.0,4.0,4.0,3.0,,,,,,,
12437052,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,,35.0,31.0,3.0,3.0,0.0,10.0,11.0,32.0,,5.0,,,,65.0,60.0,7.1,19.0,0.24791,2,,22.0,1.0,6.0,3.0,4.0,,1.0,,,1.0,1.0,0.0807,,8.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,andreaspereira,,,,,,
12437052,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,,73.0,67.0,6.0,4.0,0.0,26.0,29.0,44.0,,11.0,,,,90.0,82.0,7.7,7.0,0.0435839,0,,41.0,2.0,2.0,6.0,1.0,,,1.0,2.0,4.0,3.0,,,,,,,,1.0,,,,,,3.0,,,,,,,
12437052,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,,50.0,42.0,4.0,3.0,0.0,5.0,7.0,49.0,1.0,,,,,90.0,68.0,7.7,14.0,0.450233,3,,39.0,1.0,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,,0.0881,0.0221,6.0,2.0,1.0,,,,,2.0,2.0,1.0,,3.0,alexanderiwobi,1.0,,,,,
12437052,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,False,,63.0,61.0,1.0,1.0,0.0,12.0,12.0,52.0,,2.0,,,,82.0,73.0,7.8,4.0,0.281505,2,,49.0,,3.0,4.0,,1.0,1.0,,1.0,2.0,1.0,0.1954,0.2988,1.0,2.0,,,,,,2.0,,1.0,,4.0,esr,,,,,,
12437052,home,Fulham,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,826139,EUR,944784000,M,19,19,False,,46.0,43.0,1.0,,0.0,10.0,11.0,42.0,,1.0,,,,82.0,71.0,7.5,12.0,0.120358,3,,36.0,,7.0,7.0,1.0,2.0,,,,,,0.2353,0.4445,7.0,3.0,1.0,,,,,2.0,3.0,7.0,5.0,2.0,reissnelson,1.0,1.0,1.0,,,
12437052,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,,14.0,11.0,,,0.0,6.0,7.0,8.0,,3.0,,,,73.0,27.0,6.7,10.0,0.00512049,2,,5.0,2.0,9.0,3.0,1.0,1.0,1.0,,1.0,1.0,,0.0833,0.1096,1.0,6.0,,,,1.0,5.0,,,,,,RJimenez9,,,1.0,,,
12437052,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,,5.0,5.0,,,1.0,,,11.0,,1.0,,,,25.0,19.0,7.3,6.0,0.0793578,3,,6.0,1.0,1.0,3.0,,,3.0,,,,,0.1778,,6.0,,,,,,,,1.0,3.0,2.0,2.0,adamatrd,,,,,,
12437052,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,True,,12.0,11.0,,,0.0,7.0,7.0,6.0,2.0,2.0,,,,17.0,19.0,6.9,4.0,0.00568183,2,,4.0,1.0,2.0,1.0,,1.0,1.0,,,,,0.0532,0.0097,1.0,2.0,,,,,,,,,,,,,,,,,
12437052,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,9,9,True,,1.0,1.0,,,0.0,,,1.0,,,,,,17.0,4.0,6.4,2.0,6.697e-05,0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,RodrigoMuniz019,,,1.0,,,
12437052,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,,7.0,5.0,,,0.0,1.0,2.0,6.0,,,,,,8.0,12.0,9.1,3.0,0.00872701,3,,4.0,,1.0,1.0,,2.0,1.0,,,,,0.2543,1.2675,1.0,1.0,,,,,,1.0,,,,,,,,,2.0,,
12437052,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,,9.0,9.0,,,0.0,3.0,3.0,9.0,,2.0,,,,8.0,12.0,6.8,2.0,0.0330508,0,,7.0,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,1.0,,,,,,,
12437052,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437052,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437052,home,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437052,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437052,away,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,,48.0,29.0,28.0,9.0,0.0,21.0,24.0,24.0,1.0,15.0,5.0,10.0,1.0,90.0,66.0,8.6,19.0,0.00290397,0,0.3487,8.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,
12437052,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,False,,29.0,24.0,3.0,1.0,0.0,15.0,16.0,14.0,6.0,1.0,,,,90.0,48.0,6.8,9.0,0.105568,0,,9.0,3.0,6.0,6.0,,,,1.0,,1.0,1.0,,,1.0,,,Mads,Roerslev,3.0,1.0,,,3.0,2.0,1.0,,,,2.0,,,1.0
12437052,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,,46.0,31.0,9.0,,0.0,17.0,23.0,23.0,6.0,3.0,,,,90.0,61.0,7.0,15.0,0.00472717,0,,14.0,4.0,2.0,6.0,,,,1.0,4.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,
12437052,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,False,,33.0,24.0,6.0,1.0,0.0,15.0,17.0,16.0,10.0,3.0,,,,90.0,54.0,7.1,11.0,0.00522942,0,,9.0,4.0,5.0,6.0,,,,3.0,1.0,1.0,1.0,,,,4.0,,,,,,,,2.0,1.0,,,,,,,,
12437052,away,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,924378,EUR,1008806400,D,4,4,False,,21.0,14.0,4.0,1.0,0.0,7.0,9.0,12.0,5.0,2.0,,,,90.0,34.0,6.8,7.0,0.00248382,0,,7.0,5.0,2.0,6.0,,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
12437052,away,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,True,29.0,21.0,7.0,3.0,1.0,4.0,6.0,23.0,1.0,5.0,,,,90.0,41.0,7.3,9.0,0.0266377,0,,17.0,1.0,4.0,5.0,,,,1.0,1.0,4.0,3.0,,,,1.0,,,,1.0,1.0,,,,,2.0,,,,2.0,,,
12437052,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,,26.0,21.0,6.0,4.0,0.0,12.0,12.0,14.0,2.0,6.0,,,,89.0,43.0,7.5,7.0,0.0173133,2,,9.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,0.1098,0.0791,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,3.0,1.0,,
12437052,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,False,,16.0,11.0,,,0.0,6.0,6.0,10.0,3.0,4.0,,,,87.0,28.0,6.5,12.0,0.00809156,0,,5.0,1.0,5.0,2.0,1.0,,,,1.0,,,,,,2.0,,,,1.0,6.0,,,1.0,1.0,,bryan_m19,,,1.0,,,
12437052,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,False,,28.0,18.0,2.0,,0.0,8.0,13.0,17.0,2.0,3.0,,,,72.0,42.0,6.4,17.0,0.00415119,0,,10.0,1.0,8.0,5.0,3.0,,,,,4.0,3.0,,,2.0,1.0,,,,3.0,1.0,,,1.0,,,,,,,,,
12437052,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,M,23,23,False,,8.0,6.0,,,0.0,2.0,3.0,6.0,1.0,6.0,,,,73.0,19.0,6.8,7.0,0.0269368,1,,4.0,,6.0,2.0,2.0,,,1.0,,2.0,1.0,0.0719,,1.0,3.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,
12437052,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,,18.0,12.0,1.0,,0.0,5.0,7.0,11.0,,3.0,,,,72.0,25.0,6.6,9.0,0.0108236,0,,7.0,2.0,4.0,4.0,,,,,,,,,,,,,,,2.0,3.0,1.0,,1.0,1.0,,yowissa,,,2.0,,,
12437052,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,M,7,7,True,,6.0,6.0,,,0.0,1.0,1.0,6.0,,,,,,18.0,15.0,6.2,3.0,0.00301765,0,,6.0,1.0,3.0,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,3.0,1.0,,,,,,,,
12437052,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,True,,3.0,3.0,,,0.0,2.0,2.0,2.0,1.0,,,,,18.0,9.0,6.3,2.0,0.00066572,0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
12437052,away,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,M,14,14,True,,5.0,4.0,,,0.0,2.0,2.0,3.0,,2.0,,,,17.0,10.0,5.9,4.0,0.00598983,1,,2.0,,3.0,,2.0,1.0,,,,,,0.3186,0.6889,,,,,,1.0,1.0,,,,,,_fabio.10,,1.0,,,,
12437052,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,True,,2.0,,1.0,,0.0,,2.0,,,1.0,,,,13.0,5.0,6.5,2.0,,0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437052,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,,,,,,1.0,4.0,,,0.00047991,1,,2.0,,,,,,1.0,,,,,0.1375,,,,,,,,,,,,,,,,,,,,
12437052,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437052,away,Brentford,Edmond-Paris Maghoma,maghoma-edmond-paris,E. Maghoma,M,25,178,274,M,907500,EUR,989280000,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437052,away,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yunus Konak,,,,,,,,,,,,,,,
12437052,away,Brentford,Jayden Meghoma,meghoma-jayden,J. Meghoma,M,30,176,425,M,1410201,EUR,1151452800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Jayden Meghoma,,,,,,,,,,,,,,,
