match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_totalOffside,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals
11396435,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,51.0,33.0,27.0,9.0,25.0,25.0,8.0,26.0,1.0,1.0,2.0,14.0,5.0,1.0,2.0,2.0,90.0,65.0,7.2,18.0,0.0,0.0,0.0138871,0,-0.6807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396435,home,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,930135,EUR,935107200,D,5,5,False,49.0,34.0,11.0,4.0,27.0,29.0,7.0,20.0,3.0,7.0,4.0,4.0,,,,,72.0,64.0,7.4,16.0,0.0,0.0,0.388782,0,,1.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11396435,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,55.0,46.0,12.0,6.0,36.0,39.0,10.0,16.0,1.0,2.0,7.0,6.0,,,,,90.0,71.0,7.8,9.0,0.0,0.0,0.013416,0,,,2.0,3.0,,2.0,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11396435,home,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,50.0,43.0,5.0,,31.0,32.0,12.0,18.0,,1.0,5.0,3.0,,,,,90.0,61.0,6.9,7.0,0.0,0.0,0.00568865,0,,,3.0,3.0,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,
11396435,home,FC Augsburg,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,780,M,227900,EUR,798249600,M,43,43,False,29.0,21.0,,,12.0,15.0,9.0,17.0,1.0,9.0,,15.0,,,,,90.0,63.0,6.9,24.0,0.0,0.0,0.0130195,0,,,2.0,6.0,,,4.0,3.0,3.0,1.0,,7.0,4.0,,1.0,3.0,,,,,,,,,,,,,
11396435,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,36.0,24.0,2.0,1.0,13.0,17.0,11.0,19.0,3.0,8.0,1.0,7.0,,,,,89.0,49.0,6.6,14.0,0.0339,0.0,0.00840902,2,,,1.0,6.0,,,3.0,1.0,,1.0,,2.0,,,,,2.0,1.0,1.0,2.0,,,,,,,,,
11396435,home,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,False,20.0,16.0,1.0,1.0,8.0,8.0,8.0,17.0,1.0,6.0,,2.0,,,,,62.0,35.0,6.2,11.0,0.0,0.0,0.0111733,0,,,1.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,5.0,,,,2.0,,,,,,,,,
11396435,home,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,M,22,22,False,24.0,16.0,3.0,1.0,9.0,14.0,8.0,12.0,2.0,10.0,2.0,8.0,,,,,90.0,46.0,6.9,11.0,0.0,0.0,0.0559069,0,,,,3.0,,1.0,4.0,1.0,1.0,,,2.0,1.0,,,2.0,2.0,,,3.0,,,1.0,,,,,,
11396435,home,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,F,16,16,False,14.0,9.0,1.0,1.0,3.0,3.0,6.0,14.0,2.0,7.0,,2.0,,,,,65.0,38.0,6.7,15.0,0.0,0.0,0.00757109,0,,,3.0,8.0,,,2.0,,3.0,1.0,1.0,2.0,1.0,,,3.0,1.0,,,2.0,,,,2.0,1.0,,,,
11396435,home,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,16.0,10.0,3.0,1.0,2.0,2.0,8.0,14.0,,1.0,,3.0,,,,,89.0,26.0,8.1,9.0,0.7372,1.6767,0.0172035,2,,,9.0,14.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,,e.demirovic29,True,2.0,2.0
11396435,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,16.0,10.0,1.0,,6.0,6.0,4.0,11.0,3.0,5.0,1.0,6.0,,,,,65.0,23.0,6.6,9.0,0.0,0.0,0.093509,0,,,4.0,8.0,,,,,,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,
11396435,home,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,7.0,4.0,1.0,,3.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,,,,,25.0,11.0,6.5,3.0,0.0,0.0,0.00044776,0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
11396435,home,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,20,20,True,3.0,2.0,,,,1.0,2.0,2.0,,,1.0,1.0,,,,,25.0,11.0,6.3,6.0,0.0489,0.1661,0.00440788,1,,,4.0,9.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,1.0,,,,1.0,
11396435,home,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,True,3.0,1.0,1.0,,1.0,1.0,,2.0,2.0,3.0,3.0,,,,,,18.0,7.0,6.8,2.0,0.0,0.0,4.3e-06,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11396435,home,FC Augsburg,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,True,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,9.0,2.0,6.5,,0.0,0.0,0.004013,0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
11396435,home,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,9.0,3.0,6.5,1.0,0.0,0.0,0.00236154,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396435,home,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396435,home,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396435,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396435,home,FC Augsburg,Nathanaël Mbuku,nathanael-mbuku,N. Mbuku,F,7,170,6689,M,963399,EUR,1016236800,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396435,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,23.0,17.0,10.0,4.0,14.0,15.0,3.0,8.0,1.0,1.0,2.0,14.0,2.0,,1.0,1.0,90.0,38.0,6.7,6.0,0.0,0.0,0.00240065,0,-0.1572,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
11396435,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,55.0,43.0,12.0,6.0,25.0,28.0,19.0,28.0,6.0,9.0,4.0,4.0,,,,,69.0,64.0,6.9,12.0,0.0,0.0,0.129753,0,,,1.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,2.0,,,1.0,,1.0,,,,
11396435,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,92.0,85.0,14.0,11.0,55.0,57.0,30.0,35.0,5.0,10.0,5.0,10.0,,,,,90.0,109.0,7.7,8.0,0.0088,0.0223,0.0219424,1,,,3.0,4.0,,2.0,3.0,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,1.0,
11396435,away,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,64.0,49.0,10.0,4.0,27.0,35.0,24.0,36.0,5.0,7.0,3.0,11.0,,,,,90.0,87.0,6.8,23.0,0.094,0.0,0.856138,2,,,1.0,5.0,,2.0,,,,1.0,3.0,2.0,1.0,,,7.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,
11396435,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,22.0,15.0,2.0,,7.0,8.0,10.0,20.0,,,2.0,3.0,,,,,43.0,41.0,6.7,14.0,0.0,0.0,0.0962669,0,,1.0,2.0,4.0,,1.0,,,,,1.0,,,,,6.0,1.0,,,,,,2.0,1.0,,,,,
11396435,away,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,35.0,27.0,4.0,2.0,19.0,22.0,8.0,13.0,,2.0,,3.0,,,,,79.0,46.0,6.8,11.0,0.11,0.0,0.0129847,1,,,1.0,5.0,,2.0,1.0,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,
11396435,away,1. FSV Mainz 05,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,14,14,False,29.0,18.0,5.0,1.0,14.0,20.0,4.0,9.0,2.0,6.0,2.0,10.0,,,,,69.0,51.0,6.4,19.0,0.0,0.0,0.0706068,0,,,,7.0,,2.0,3.0,2.0,2.0,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,,,,3.0,,,,,
11396435,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,56.0,50.0,8.0,6.0,19.0,20.0,33.0,42.0,2.0,7.0,1.0,6.0,,,,,90.0,83.0,6.9,16.0,0.0,0.0,0.0850812,0,,,2.0,7.0,,,3.0,1.0,,,1.0,1.0,,,,6.0,2.0,,,2.0,,,2.0,2.0,,,,,
11396435,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,33.0,27.0,2.0,1.0,6.0,7.0,21.0,27.0,2.0,5.0,,3.0,,,,,90.0,42.0,6.7,9.0,0.0,0.0,0.0205079,0,,,4.0,8.0,,,1.0,1.0,,1.0,,2.0,1.0,,,1.0,2.0,,,1.0,,,,1.0,1.0,,,,
11396435,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,17.0,9.0,2.0,1.0,5.0,7.0,4.0,10.0,2.0,6.0,,2.0,,,,,80.0,31.0,6.6,13.0,0.04,0.0,0.00364288,1,,,2.0,8.0,,,,,1.0,2.0,,3.0,1.0,,,,1.0,1.0,,3.0,,,,2.0,,,,,
11396435,away,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,False,18.0,12.0,1.0,1.0,4.0,6.0,8.0,13.0,2.0,4.0,,3.0,,,,,90.0,27.0,7.4,10.0,0.1023,0.297,0.0598689,2,,,3.0,5.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0
11396435,away,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,24.0,16.0,2.0,1.0,3.0,4.0,13.0,24.0,1.0,3.0,1.0,1.0,,,,,47.0,39.0,6.5,14.0,0.0,0.0,0.011888,0,,,1.0,5.0,,,1.0,1.0,,3.0,,,,,,4.0,,,,1.0,,,,1.0,,,,,
11396435,away,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,True,26.0,21.0,2.0,1.0,13.0,16.0,8.0,11.0,4.0,5.0,1.0,4.0,,,,,21.0,31.0,6.9,6.0,0.0,0.0,0.00951631,0,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11396435,away,1. FSV Mainz 05,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2919,M,1198075,EUR,1085961600,M,43,43,True,17.0,12.0,,,4.0,4.0,8.0,13.0,,4.0,,2.0,,,,,21.0,25.0,6.9,7.0,0.105,0.0,0.0249724,2,,,,2.0,,,,,,1.0,1.0,3.0,2.0,,,,,,2.0,2.0,Brajan Gruda,,,,,,,,
11396435,away,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,10,10,True,11.0,9.0,3.0,3.0,1.0,2.0,8.0,9.0,1.0,2.0,,2.0,,,,,11.0,17.0,6.8,4.0,0.0662,0.0,0.0157392,2,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,
11396435,away,1. FSV Mainz 05,Anwar El Ghazi,anwar-el-ghazi,A. E. Ghazi,M,27,188,868,M,362470,EUR,799459200,M,34,34,True,9.0,7.0,,,1.0,1.0,6.0,8.0,,,,,,,,,10.0,11.0,6.7,3.0,0.0293,0.0,0.00731724,1,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
11396435,away,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396435,away,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396435,away,1. FSV Mainz 05,David Mamutovic,mamutovic-david,D. Mamutovic,F,45,189,10,M,991096,EUR,975974400,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
