match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_goals,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside
12437759,home,Rayo Vallecano,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437759,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,70988,EUR,705542400,G,1,1,False,28.0,24.0,5.0,1.0,0.0,24.0,24.0,,4.0,6.0,1.0,,2.0,90.0,37.0,6.4,4.0,5.336e-05,0,-0.7992,TheOctopus,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12437759,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,D,17,17,False,62.0,58.0,2.0,2.0,0.0,24.0,27.0,34.0,41.0,5.0,,,,79.0,91.0,6.9,15.0,0.362898,0,,LucasVaz91,6.0,,5.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,
12437759,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,D,14,14,False,83.0,77.0,8.0,6.0,0.0,52.0,56.0,25.0,27.0,4.0,,,,90.0,96.0,6.5,9.0,0.00846363,0,,ATchouaméni,,3.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,
12437759,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,142622,EUR,731116800,D,22,22,False,65.0,60.0,11.0,9.0,0.0,44.0,46.0,16.0,19.0,4.0,,,,90.0,83.0,6.3,7.0,0.0093569,2,,ARüdiger,,2.0,4.0,3.0,1.0,,7.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,0.054,,,1.0,,,,,1.0,,,,1.0,1.0,
12437759,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,20,20,False,60.0,51.0,8.0,3.0,0.0,19.0,22.0,33.0,43.0,1.0,,,,90.0,92.0,6.8,16.0,0.129339,0,,frangarci11,5.0,1.0,4.0,6.0,1.0,,5.0,1.0,2.0,2.0,,1.0,,,,,,3.0,,,,,1.0,,,,1.0,1.0,,,,,,
12437759,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,M,8,8,False,74.0,62.0,11.0,5.0,0.0,27.0,30.0,35.0,44.0,5.0,,,,90.0,91.0,7.2,16.0,0.0596351,1,,Fede,,,1.0,,1.0,,1.0,3.0,,,3.0,,,,1.0,,,,,0.0255,0.3098,1.0,,1.0,,,,,,,,,,
12437759,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,False,71.0,62.0,7.0,5.0,0.0,25.0,27.0,37.0,47.0,7.0,,,,72.0,81.0,6.8,15.0,0.234507,1,,LModric10,3.0,,4.0,,1.0,,,2.0,,,1.0,,,1.0,,,,,1.0,0.0318,,,,,,,,2.0,True,,,,,
12437759,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,1091116,EUR,1109289600,M,15,15,False,38.0,32.0,5.0,4.0,2.0,6.0,8.0,26.0,31.0,4.0,,,,79.0,55.0,7.5,8.0,0.0404272,3,,AGüler,1.0,,3.0,5.0,1.0,,,2.0,2.0,,,1.0,,3.0,,,,3.0,,0.332,,2.0,,,Arda Guler,,,1.0,,,,1.0,,1.0
12437759,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,991011,EUR,1056844800,M,5,5,False,38.0,31.0,3.0,2.0,0.0,17.0,20.0,14.0,20.0,3.0,,,,90.0,52.0,7.3,13.0,0.0288741,1,,JudeBell,2.0,,4.0,5.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,4.0,,0.0909,0.6242,1.0,2.0,1.0,,,,,,,,,,
12437759,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,21,21,False,16.0,16.0,,,0.0,6.0,6.0,10.0,10.0,2.0,,,,63.0,26.0,6.5,4.0,0.00610551,0,,Brahim,,,5.0,4.0,2.0,1.0,,,2.0,2.0,1.0,,,,,,,1.0,1.0,,,1.0,2.0,,,,,1.0,,,,,,
12437759,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,910536,EUR,978998400,F,11,11,False,43.0,36.0,2.0,,1.0,6.0,8.0,33.0,38.0,2.0,,,,90.0,67.0,8.7,16.0,0.211113,3,,Rodrygo,3.0,,5.0,5.0,6.0,4.0,,2.0,1.0,1.0,6.0,1.0,1.0,,2.0,1.0,,,1.0,0.1039,0.3279,3.0,,1.0,,,3.0,1.0,,,,,,
12437759,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,868812,EUR,963360000,F,7,7,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,,,27.0,12.0,6.8,5.0,0.0250445,1,,ViniJr,,,3.0,3.0,2.0,1.0,,,,,2.0,1.0,1.0,,1.0,,,2.0,1.0,0.0402,0.0604,1.0,1.0,,,,,,,,,,,
12437759,away,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,973887,EUR,1036886400,M,6,6,True,25.0,23.0,1.0,,0.0,12.0,12.0,11.0,13.0,1.0,,,,18.0,30.0,6.7,3.0,0.00383463,0,,Tacklevinga,,,2.0,3.0,3.0,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12437759,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,547838,EUR,839376000,M,19,19,True,16.0,15.0,1.0,,0.0,8.0,8.0,7.0,8.0,1.0,,,,11.0,18.0,6.6,1.0,0.00206798,0,,Danifuli10,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437759,away,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,1174937,EUR,1153440000,F,16,16,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,11.0,4.0,6.7,1.0,0.00024524,1,,Endrick,,1.0,2.0,2.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,0.0145,0.1375,,,,,,,,,,,,,
12437759,away,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11703,M,1403015,EUR,1108252800,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Sergio Mestre,,,,,,,,,
12437759,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,ALunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437759,away,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,117937,M,1156645,EUR,1045094400,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437759,away,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,jesusvallejo1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437759,away,Real Madrid,Lorenzo Aguado,lorenzo-aguado-herrera,L. Aguado,D,2,177,2022,M,1526535,EUR,1032393600,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437759,away,Real Madrid,Youssef Enriquez Lekhedim,youssef-lekhedim,Y. Lekhedim,M,3,170,10112,M,1403364,EUR,1128643200,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,yuusiii3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437759,away,Real Madrid,Victor Muñoz,victor-munoz,V. Muñoz,F,21,173,8442,M,1145642,EUR,1058054400,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
