match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_totalOffside,captain,stat_wonContest,player_sofascoreId,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_hitWoodwork
10433841,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,False,24.0,21.0,4.0,3.0,19.0,22.0,2.0,2.0,7.0,1.0,1.0,90.0,33.0,7.2,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433841,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,D,42,42,False,43.0,35.0,3.0,2.0,15.0,19.0,20.0,24.0,3.0,,,74.0,61.0,6.9,11.0,0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10433841,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,54.0,48.0,4.0,1.0,36.0,39.0,12.0,15.0,3.0,,,90.0,60.0,7.3,6.0,1,,1.0,4.0,,3.0,,,,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433841,home,Başakşehir FK,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1812,M,985934,EUR,909446400,D,55,55,False,76.0,68.0,13.0,9.0,47.0,51.0,21.0,25.0,10.0,,,90.0,92.0,9.0,10.0,2,2.0,5.0,4.0,,3.0,,,,2.0,,4.0,,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,
10433841,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,60,60,False,59.0,49.0,6.0,4.0,22.0,26.0,28.0,35.0,3.0,,,90.0,79.0,7.3,17.0,1,3.0,5.0,4.0,1.0,2.0,,,3.0,1.0,,2.0,,1.0,1.0,,,1.0,,,2.0,1.0,2.0,,,,,,,,
10433841,home,Başakşehir FK,Lucas Biglia,lucas-biglia,L. Biglia,M,,178,317,,17799,EUR,507427200,M,20,20,False,63.0,56.0,2.0,1.0,37.0,39.0,19.0,25.0,6.0,,,74.0,71.0,6.6,10.0,0,,5.0,3.0,1.0,,1.0,,,2.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,
10433841,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,35.0,29.0,2.0,1.0,7.0,7.0,26.0,38.0,5.0,,,89.0,56.0,7.7,14.0,0,,2.0,4.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,6.0,1.0,,,,1.0,10.0,4.0,1.0,1.0,,,,,,,
10433841,home,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,False,51.0,42.0,4.0,2.0,16.0,17.0,26.0,35.0,11.0,,,90.0,70.0,7.2,16.0,1,,3.0,4.0,2.0,1.0,3.0,2.0,2.0,,,1.0,1.0,,3.0,,1.0,,,,1.0,,,1.0,True,,,,,,
10433841,home,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,19,19,False,35.0,30.0,1.0,,10.0,10.0,20.0,26.0,7.0,,,90.0,58.0,6.8,14.0,1,,4.0,8.0,5.0,,,,2.0,,,1.0,1.0,,1.0,,2.0,,,2.0,1.0,,4.0,,,3.0,,,,,
10433841,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,False,24.0,22.0,1.0,1.0,6.0,7.0,16.0,19.0,3.0,,,67.0,38.0,6.4,11.0,1,,5.0,3.0,3.0,,,,2.0,1.0,,,,,,,2.0,1.0,,,2.0,,2.0,1.0,,1.0,,,,,
10433841,home,Başakşehir FK,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34499,M,218160,EUR,810345600,F,9,9,False,29.0,24.0,,,9.0,10.0,15.0,19.0,5.0,,,90.0,48.0,6.9,15.0,3,,3.0,5.0,4.0,,1.0,1.0,7.0,,,,1.0,,,,1.0,1.0,,,,,2.0,1.0,,2.0,bertrandtraore10,1.0,,,
