match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_ownGoals,stat_penaltyConceded,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist,stat_goals,stat_penaltyWon
11877065,home,Sunderland,Anthony Patterson,,,anthony-patterson,A. Patterson,G,13,188,359,M,958718,EUR,957916800,G,1,1,False,27.0,18.0,14.0,5.0,14.0,15.0,4.0,12.0,6.0,1.0,1.0,2.0,90.0,34.0,6.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Trai Hume,,,hume-trai,T. Hume,D,32,180,1059,M,989034,EUR,1016409600,D,32,32,False,42.0,30.0,3.0,1.0,20.0,27.0,11.0,16.0,8.0,,,,90.0,68.0,6.5,15.0,0,1.0,1.0,1.0,6.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Luke O'Nien,,,luke-onien,L. O'Nien,D,13,174,563,M,365812,EUR,785376000,D,13,13,False,34.0,25.0,9.0,3.0,22.0,27.0,3.0,7.0,5.0,,,,90.0,46.0,6.5,10.0,0,,,,3.0,5.0,1.0,,,4.0,,3.0,3.0,,1.0,2.0,,True,2.0,1.0,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Daniel Ballard,,,ballard-daniel,D. Ballard,D,5,187,4668,M,958878,EUR,937958400,D,5,5,False,27.0,23.0,4.0,3.0,18.0,20.0,5.0,7.0,3.0,,,,90.0,45.0,6.4,4.0,0,,,,1.0,4.0,,,,8.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11877065,home,Sunderland,Ajibola-Joshua Alese,,,ajibola-joshua-alese,A. Alese,D,34,192,213,M,934228,EUR,979689600,D,42,42,False,25.0,18.0,3.0,,11.0,14.0,7.0,11.0,2.0,,,,90.0,40.0,5.9,15.0,0,,,,3.0,1.0,,,,1.0,1.0,,,4.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,
11877065,home,Sunderland,Pierre Ekwah,,,pierre-ekwah,P. Ekwah,M,17,187,492,M,996908,EUR,1011052800,M,39,39,False,39.0,35.0,3.0,,25.0,26.0,10.0,13.0,4.0,,,,90.0,48.0,5.9,6.0,2,,,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
11877065,home,Sunderland,Dan Neil,,,dan-neil,D. Neil,M,6,178,468,M,964106,EUR,1007078400,M,24,24,False,35.0,32.0,4.0,4.0,12.0,13.0,20.0,23.0,5.0,,,,90.0,61.0,7.1,11.0,0,1.0,,,5.0,11.0,,2.0,2.0,,,4.0,2.0,3.0,4.0,2.0,2.0,,1.0,,,,4.0,,,,,,,,,,,,,
11877065,home,Sunderland,Alex Pritchard,,,alex-pritchard,A. Pritchard,M,,171,97,M,180009,EUR,736387200,M,21,21,False,29.0,22.0,2.0,,10.0,11.0,12.0,20.0,4.0,,,,90.0,40.0,6.8,10.0,2,2.0,,2.0,2.0,3.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,
11877065,home,Sunderland,Jobe Bellingham,Jobe Bellingham,,jobe-bellingham,J. Bellingham,M,7,189,41415,M,1134083,EUR,1127433600,M,7,7,False,20.0,20.0,1.0,1.0,12.0,12.0,8.0,8.0,6.0,,,,90.0,40.0,6.5,7.0,0,,,,7.0,3.0,1.0,2.0,1.0,3.0,1.0,,,2.0,2.0,1.0,,,,,,,4.0,,,,,,Jobe,,,,,,,
11877065,home,Sunderland,Jack Clarke,,,jack-clarke,J. Clarke,M,47,181,1602,M,921005,EUR,974937600,M,20,20,False,19.0,14.0,1.0,1.0,9.0,11.0,5.0,10.0,3.0,,,,90.0,33.0,6.3,12.0,0,2.0,,,6.0,3.0,,5.0,,,2.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Nazariy Rusyn,Nazariy,Rusyn,nazariy-rusyn,N. Rusyn,F,31,177,758,M,851088,EUR,911952000,F,15,15,False,9.0,7.0,,,4.0,4.0,3.0,5.0,2.0,,,,85.0,14.0,6.6,2.0,0,,,3.0,4.0,3.0,,,,1.0,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
11877065,home,Sunderland,Abdoullah Ba,,,abdoullah-ba,A. Ba,M,46,180,423,M,1000139,EUR,1059609600,M,17,17,True,5.0,4.0,,,,,4.0,5.0,,,,,10.0,7.0,6.4,2.0,1,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11877065,home,Sunderland,Nathan Bishop,,,nathan-bishop,N. Bishop,G,1,185,330,M,875479,EUR,939945600,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Jenson Seelt,Jenson Seelt,,jenson-seelt,J. Seelt,D,14,192,602,M,1088897,EUR,1053648000,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Timothee Pembele,,,timothee-pembele,T. Pembele,D,32,182,699,M,1824137,EUR,1031529600,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Chris Rigg,,,chris-rigg,C. Rigg,M,11,177,2170,M,1394089,EUR,1182124800,M,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Adil Aouchiche,,,aouchiche-adil,A. Aouchiche,M,24,181,1387,M,962877,EUR,1026691200,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Nectarios Triantis,Nectarios Triantis,,nectarios-triantis,N. Triantis,M,25,191,436,M,1144146,EUR,1052611200,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Luís Semedo,,,luis-semedo,L. Semedo,F,9,192,489,M,1115751,EUR,1060560000,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877065,home,Sunderland,Mason Burstow,Mason Burstow,,mason-burstow,M. Burstow,F,48,187,648,M,1138421,EUR,1059955200,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877065,away,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3069,M,42209,EUR,600825600,G,1,1,False,21.0,19.0,4.0,3.0,19.0,20.0,,1.0,7.0,,,2.0,90.0,29.0,7.3,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11877065,away,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8330,M,69256,EUR,653702400,D,2,2,False,74.0,62.0,6.0,3.0,29.0,32.0,37.0,55.0,10.0,,,,90.0,107.0,7.7,23.0,1,13.0,4.0,1.0,6.0,3.0,,1.0,,,,3.0,2.0,,,4.0,3.0,True,,,,,,1.0,,,,,ktrippier2,,,1.0,,,,
11877065,away,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3152,M,101882,EUR,693187200,D,5,5,False,65.0,58.0,10.0,7.0,40.0,43.0,18.0,22.0,3.0,,,,89.0,72.0,7.0,8.0,0,,,2.0,2.0,3.0,,,,3.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
11877065,away,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3363,M,910046,EUR,947635200,D,4,4,False,66.0,63.0,1.0,,48.0,48.0,15.0,18.0,3.0,,,,90.0,70.0,7.2,3.0,0,,,,,2.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
