match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,length,description,confirmed,injury
10411572,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411572,,,,,90,,,1,,,card,Luigi Sepe,Argument,False,120538533.0,True,yellow,46714.0,Luigi Sepe,,,,
10411572,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,7.0,,,
10411572,,2.0,2.0,,89,,,2,,,goal,,,,166997727.0,False,regular,132410.0,Daniel Ciofani,,,,
10411572,,,,,89,,,2,,,inGamePenalty,,goalkeeperSave,,118410493.0,False,missed,132410.0,Daniel Ciofani,,Goalkeeper save,,
10411572,,,,,88,,,3,,,varDecision,,,,14254.0,False,review,131910.0,Michele Castagnetti,,,False,
10411572,,,,,85,,,6,,,varDecision,,,,14253.0,False,penaltyNotAwarded,847025.0,Luca Zanimacchia,,,False,
10411572,,,,,82,,,9,,,substitution,,,,121429973.0,True,regular,,,,,,False
10411572,,,,,82,,,9,,,substitution,,,,121429972.0,True,regular,,,,,,False
10411572,,,,,80,,,11,,,substitution,,,,121429943.0,False,regular,,,,,,False
10411572,,,,,76,,,15,,,substitution,,,,121429899.0,False,regular,,,,,,False
10411572,,,,,75,,,16,,,substitution,,,,121429898.0,False,regular,,,,,,False
10411572,,,,,67,,,24,,,substitution,,,,121429811.0,False,regular,,,,,,False
10411572,,,,,67,,,24,,,substitution,,,,121429810.0,False,regular,,,,,,False
10411572,,,,,67,,,24,,,substitution,,,,121429808.0,True,regular,,,,,,False
10411572,,,,,67,,,24,,,substitution,,,,121429809.0,True,regular,,,,,,False
10411572,,,,,51,,,40,,,substitution,,,,121429677.0,True,injury,,,,,,True
10411572,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411572,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,1.0,,,
10411572,,,,,44,,,2,,,card,Leonardo Sernicola,Argument,False,120538107.0,False,yellow,812314.0,Leonardo Sernicola,,,,
10411572,,,,,40,,,6,,,card,Jack Hendry,Foul,False,120538079.0,False,yellow,795696.0,Jack Hendry,,,,
10411572,,2.0,1.0,,38,,,8,,,goal,,,,166995914.0,True,regular,804621.0,Lassana Coulibaly,,,,
10411572,,1.0,1.0,,12,,,34,,,goal,,,,166995218.0,False,regular,831290.0,David Okereke,,,,
10411572,,,,,8,,,38,,,card,Federico Fazio,Foul,False,120537823.0,True,yellow,27569.0,Federico Fazio,,,,
10411572,,1.0,0.0,,3,,,43,,,goal,,,,166994945.0,True,regular,558738.0,Krzysztof Piątek,,,,
