match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,captain,stat_aerialLost,player_lastName,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_hitWoodwork,stat_accurateCross
10913352,home,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800.0,F,14,14,False,14.0,13.0,,,7.0,7.0,7.0,1.0,,2.0,,,78.0,26.0,6.5,4.0,1,6.0,,6.0,,,2.0,1.0,2.0,,,1.0,,,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,,1.0,,,
10913352,home,Damac FC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800.0,D,19,19,True,10.0,8.0,1.0,,4.0,4.0,6.0,2.0,1.0,4.0,,,29.0,19.0,5.9,4.0,0,4.0,,3.0,,1.0,1.0,1.0,,Abdullah Al-Hawsawi,,,,,,,,2.0,1.0,,1.0,,,,,,,1.0,,,
10913352,home,Damac FC,Rian Mansour,rian-mansour,R. Mansour,M,99,,1,M,1134303,EUR,,F,99,99,True,4.0,4.0,,,2.0,2.0,2.0,,,,,,12.0,5.0,6.4,1.0,0,2.0,,,,,,,,Rian Mansour,,,,,,,,,,,,,,,,,,1.0,,,
10913352,home,Damac FC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000.0,M,11,11,True,16.0,12.0,3.0,2.0,3.0,4.0,13.0,1.0,,2.0,,,12.0,21.0,6.7,5.0,0,9.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10913352,home,Damac FC,Ryan Al-Mousa,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000.0,M,8,8,True,10.0,9.0,1.0,1.0,5.0,5.0,5.0,,,1.0,,,12.0,10.0,6.3,1.0,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913352,home,Damac FC,Fares Al-Shahrani,fares-ayed,F. Ayed,M,23,172.0,2,M,1121318,EUR,982713600.0,F,79,79,True,1.0,1.0,,,,,1.0,,,,,,1.0,3.0,,1.0,0,1.0,,,,,,,,Fares Ayed,,,,,,,,,,,,,,,,,,,,,
10913352,home,Damac FC,Bandar Ali,bandar-ali,B. Ali,G,1,,2,M,1161893,EUR,983664000.0,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,Bandar Ali,,,,,,,,,,,,,,,,,,,,,
10913352,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200.0,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913352,home,Damac FC,Waleed Hizam,waleed-hizam,W. Hizam,M,8,168.0,1,M,847475,EUR,761616000.0,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,Waleed,,,Hizam,,,,,,,,,,,,,,,,,,
10913352,home,Damac FC,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400.0,M,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913352,away,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800.0,G,18,18,False,20.0,20.0,6.0,6.0,20.0,20.0,,,,6.0,2.0,2.0,90.0,26.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913352,away,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600.0,D,27,27,False,18.0,17.0,2.0,1.0,9.0,9.0,11.0,3.0,,3.0,,,90.0,31.0,6.7,5.0,0,8.0,2.0,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,
10913352,away,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600.0,D,88,88,False,46.0,41.0,5.0,2.0,24.0,26.0,20.0,3.0,1.0,5.0,,,90.0,54.0,6.5,6.0,0,17.0,,2.0,3.0,,1.0,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,
10913352,away,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800.0,D,4,4,False,52.0,50.0,7.0,5.0,30.0,30.0,22.0,1.0,,7.0,,,83.0,56.0,7.0,2.0,0,20.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,
10913352,away,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800.0,D,16,16,False,26.0,25.0,1.0,1.0,5.0,5.0,21.0,2.0,1.0,6.0,,,90.0,50.0,7.2,8.0,0,20.0,,4.0,,1.0,2.0,2.0,1.0,Hussain Alsebyani,,,,,,,4.0,1.0,1.0,6.0,1.0,,,,,,,2.0,1.0,,
10913352,away,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600.0,M,15,15,False,49.0,43.0,2.0,1.0,16.0,16.0,33.0,4.0,2.0,3.0,,,68.0,54.0,6.5,6.0,1,27.0,,1.0,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,
10913352,away,Al-Shabab,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,76227,EUR,633571200.0,M,23,23,False,54.0,48.0,5.0,4.0,20.0,20.0,34.0,5.0,1.0,5.0,,,83.0,57.0,6.4,7.0,1,28.0,,1.0,,,,,3.0,Grzegorz,,,Krychowiak,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,
10913352,away,Al-Shabab,Aaron-Salem Boupendza,aaron-salem-boupendza,A. Boupendza,F,9,180.0,1126,M,891419,EUR,839376000.0,M,9,9,False,16.0,12.0,1.0,,2.0,3.0,15.0,8.0,1.0,,,,90.0,42.0,10.0,13.0,6,11.0,2.0,7.0,,,1.0,1.0,2.0,,,,,,4.0,1.0,3.0,6.0,5.0,2.0,1.0,,6.0,1.0,,,4.0,,,,1.0
10913352,away,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,11,174.0,1194,M,31981,EUR,583545600.0,M,10,10,False,71.0,63.0,15.0,14.0,10.0,11.0,65.0,8.0,2.0,5.0,,,90.0,97.0,8.3,21.0,3,54.0,5.0,5.0,,,,,,,True,1.0,,1.0,3.0,,3.0,5.0,3.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,,1.0
10913352,away,Al-Shabab,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800.0,M,7,7,False,16.0,15.0,1.0,1.0,6.0,6.0,10.0,3.0,,2.0,,,68.0,27.0,6.7,6.0,2,9.0,,3.0,,,2.0,1.0,1.0,,,,,,2.0,,,,,3.0,1.0,,,,2.0,,,,,,
10913352,away,Al-Shabab,Santi Mina,santi-mina,S. Mina,F,,182.0,384,,306498,EUR,818294400.0,F,77,77,False,17.0,16.0,,,3.0,3.0,14.0,3.0,1.0,1.0,,,89.0,26.0,6.9,2.0,3,13.0,,2.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,
10913352,away,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,6,6,True,12.0,11.0,,,8.0,8.0,5.0,,,1.0,,,22.0,14.0,6.5,3.0,0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913352,away,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,M,11,11,True,9.0,7.0,,,2.0,2.0,7.0,3.0,1.0,1.0,,,22.0,15.0,6.5,5.0,2,5.0,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,2.0,,,,,,,,
10913352,away,Al-Shabab,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600.0,D,25,25,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,2.0,,,11.0,5.0,6.4,1.0,0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10913352,away,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200.0,M,89,89,True,4.0,3.0,,,2.0,2.0,2.0,,,1.0,,,11.0,5.0,6.6,1.0,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10913352,away,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,71,183.0,6,M,1392248,EUR,839462400.0,F,71,71,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,0,1.0,,,,,,,,Ahmed Abdu,,,,,,,,,,,,,,,,,,,,,
10913352,away,Al-Shabab,Hussein Shaian,hussain-abdoh-al-shaian,H. Shaian,G,,190.0,4,M,791429,EUR,611884800.0,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913352,away,Al-Shabab,Khaled Al-Ghamdi,khaled-al-ghamdi,K. Al-Ghamdi,D,,166.0,2,,804259,EUR,575510400.0,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913352,away,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400.0,D,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,,,,,
10913352,away,Al-Shabab,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600.0,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,Mohammed Issa,,,,,,,,,,,,,,,,,,,,,
