match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,captain,stat_totalContest,stat_wonContest,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyWon,stat_goals
12499327,home,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,23,23,False,32.0,20.0,15.0,4.0,0.0,18.0,21.0,2.0,11.0,1.0,7.0,1.0,1.0,1.0,90.0,36.0,6.5,12.0,0.00137197,0,-0.2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499327,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,35.0,31.0,3.0,3.0,0.0,25.0,28.0,6.0,7.0,1.0,1.0,,,,79.0,42.0,6.8,6.0,0.0145554,0,,,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499327,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,54.0,51.0,4.0,2.0,0.0,42.0,45.0,9.0,9.0,5.0,3.0,,,,90.0,63.0,6.8,3.0,0.00286053,0,,,,1.0,3.0,1.0,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499327,home,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,45.0,39.0,7.0,3.0,0.0,30.0,32.0,9.0,13.0,,1.0,,,,90.0,54.0,6.5,8.0,0.00796656,2,,,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,0.0816,,,,,,,,,,,,,,,,,,,,
12499327,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,42.0,39.0,2.0,1.0,0.0,25.0,25.0,14.0,17.0,1.0,6.0,,,,72.0,53.0,6.9,5.0,0.0065219,0,,,,1.0,2.0,6.0,,,3.0,1.0,,,1.0,1.0,1.0,,1.0,,True,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12499327,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,32.0,26.0,,,0.0,16.0,21.0,11.0,12.0,1.0,4.0,,,,90.0,59.0,7.1,7.0,0.0292125,0,,,,,2.0,6.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,
12499327,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,10,10,False,21.0,20.0,,,0.0,6.0,6.0,14.0,20.0,1.0,3.0,,,,78.0,39.0,6.4,10.0,0.0496217,2,,,,,6.0,3.0,2.0,,1.0,1.0,,,,1.0,1.0,2.0,2.0,0.2415,,2.0,,,5.0,,,,,,,,,,,,,,,
12499327,home,Empoli,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,907667,EUR,1006473600,M,8,8,False,40.0,34.0,3.0,1.0,0.0,18.0,19.0,16.0,21.0,1.0,7.0,,,,78.0,61.0,7.2,11.0,0.288732,1,,,,,9.0,7.0,1.0,,4.0,,1.0,1.0,4.0,2.0,1.0,,1.0,0.0092,,6.0,2.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,
12499327,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,22.0,18.0,3.0,,0.0,8.0,10.0,11.0,22.0,,7.0,,,,90.0,59.0,7.1,22.0,0.0251448,1,,,,,7.0,8.0,,,2.0,1.0,1.0,,1.0,2.0,2.0,,3.0,0.0351,,6.0,3.0,2.0,10.0,1.0,,,,1.0,0.2434,,,,,,,,,
12499327,home,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,False,17.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,12.0,,4.0,,,,86.0,26.0,6.8,7.0,0.056595,1,,,,,4.0,2.0,,,,3.0,4.0,2.0,,2.0,,,2.0,0.1888,,,,,1.0,,,1.0,,,,1.0,,,,,,,,
