match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_clearanceOffLine,stat_wonTackle,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_accurateCross,stat_hitWoodwork
13981430,home,Como,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,7,7,False,19.0,15.0,2.0,1.0,1.0,8.0,8.0,7.0,11.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,3.0,,,,,,65.0,30.0,6.7,7.0,0.0106372,,2,,-0.21,0.12,0.0,,1.0,1.0,,,0.9519,,2.0,-0.52,1.0,,,,,,1.0,1.0,,,ÁMorata,,,,2.0,1.0,,,
13981430,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,True,14.0,13.0,2.0,1.0,0.0,11.0,11.0,2.0,3.0,,,2.0,1.0,,,,,,,,,,25.0,17.0,6.4,1.0,0.00048238,,0,,-0.02,0.02,-0.12,,,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,Maximo Perrone,,maxiperrone16,,,,,,,,
13981430,home,Como,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,11,11,True,6.0,4.0,1.0,,0.0,2.0,3.0,2.0,3.0,,1.0,1.0,3.0,,2.0,2.0,1.0,,,,,,25.0,13.0,6.8,4.0,0.0118395,,1,,-0.01,0.1,0.13,,,,,,0.3288,,,0.09,,,,1.0,,,1.0,1.0,,,,,,,,,,,
13981430,home,Como,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,123976,EUR,697420800,M,8,8,True,11.0,9.0,2.0,1.0,0.0,4.0,5.0,5.0,6.0,,,3.0,1.0,,,1.0,,,,,,,17.0,18.0,6.9,4.0,0.00217271,,0,,0.01,-0.03,0.18,,,,,,,,,,,2.0,1.0,,1.0,1.0,,2.0,,,sergiroberto,1.0,,,,,,,
13981430,home,Como,Jayden Addai,jayden-addai,J. Addai,M,42,176,2963,M,1177723,EUR,1125014400,F,42,42,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,,2.0,1.0,,2.0,,,,,,,,17.0,8.0,6.5,2.0,0.00183069,,1,,-0.01,0.08,0.17,,,,,,0.1595,,,-0.45,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,
13981430,home,Como,Martin Baturina,martin-baturina,M. Baturina,M,20,172,10490,M,1090019,EUR,1045353600,M,20,20,True,1.0,1.0,,,0.0,,,1.0,1.0,,,2.0,,,,,,,,,,,12.0,1.0,6.6,,0.184832,,0,,0.31,-0.04,-0.14,,,2.0,,,,,1.0,,,,,,,,,,,,martinbaturina,,,,,,,,
13981430,home,Como,Nikola Čavlina,nikola-cavlina,N. Čavlina,G,44,191,1045,M,1063336,EUR,1022976000,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,home,Como,Mauro Vigorito,mauro-vigorito,M. Vigorito,G,22,186,221,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,home,Como,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,home,Como,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,home,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,home,Como,Ivan Smolčić,ivan-smolcic,I. Smolčić,D,28,181,1381,M,974581,EUR,966470400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,home,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,home,Como,Alberto Cerri,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,24.0,18.0,14.0,8.0,0.0,14.0,17.0,4.0,7.0,,,,,1.0,6.0,,,,2.0,3.0,,,90.0,30.0,7.4,6.0,0.00226311,0.4636,0,0.0277,0.06,0.0,-0.04,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,False,22.0,14.0,2.0,,0.0,10.0,12.0,4.0,10.0,,,,4.0,1.0,4.0,1.0,,,,,,,57.0,38.0,7.0,13.0,0.00182958,,0,,0.01,0.02,0.26,,1.0,,,,,,,,,,,,1.0,,4.0,,,,,,3.0,,,,,,
13981430,away,Genoa,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,5,5,False,51.0,49.0,1.0,1.0,0.0,42.0,42.0,7.0,9.0,5.0,3.0,9.0,4.0,3.0,4.0,1.0,,,,,,,90.0,62.0,6.1,3.0,0.0092076,,2,,0.2,0.05,0.15,,,,,,0.5348,,,-0.7,,,,2.0,2.0,1.0,1.0,5.0,,,,,,,,,,,
13981430,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,48.0,42.0,9.0,5.0,0.0,31.0,32.0,11.0,16.0,1.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,90.0,57.0,6.8,6.0,0.00655677,,2,,0.17,0.05,-0.09,,,1.0,,1.0,0.1375,0.0405,,0.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,True,,1.0,,,
13981430,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,False,37.0,29.0,5.0,2.0,0.0,17.0,17.0,12.0,20.0,,,3.0,5.0,4.0,3.0,1.0,,,,,,,90.0,74.0,7.9,23.0,0.567756,,0,,0.75,0.11,0.23,,11.0,,,,,,4.0,,3.0,2.0,2.0,,1.0,1.0,3.0,,,,,,2.0,,,,,2.0,
13981430,away,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182,291,M,970998,EUR,980553600,M,73,73,False,46.0,33.0,3.0,2.0,0.0,18.0,24.0,15.0,22.0,3.0,,8.0,9.0,,6.0,4.0,2.0,,,,,,90.0,72.0,6.6,18.0,0.00782015,,2,,-0.12,0.05,-0.07,,,,,1.0,0.8464,,,0.06,1.0,1.0,1.0,1.0,,1.0,6.0,4.0,,,,,5.0,,,1.0,,,
13981430,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,31.0,24.0,2.0,,0.0,14.0,15.0,10.0,16.0,,1.0,5.0,8.0,1.0,5.0,1.0,,,,,,,90.0,51.0,7.0,11.0,0.00678297,,0,,-0.02,0.08,0.17,,1.0,3.0,1.0,,,,1.0,,1.0,1.0,,,,,7.0,,,,,,4.0,,,,,,
13981430,away,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,M,15,15,False,39.0,33.0,1.0,1.0,0.0,21.0,22.0,12.0,17.0,,2.0,6.0,10.0,3.0,4.0,1.0,1.0,,,,,,90.0,70.0,7.3,16.0,0.00610529,,1,,-0.25,0.08,0.46,,3.0,,,1.0,0.1879,,,0.03,2.0,7.0,5.0,,1.0,1.0,2.0,2.0,,,,,2.0,,,1.0,,,1.0
13981430,away,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,False,35.0,30.0,4.0,4.0,0.0,18.0,21.0,12.0,14.0,,1.0,5.0,6.0,,5.0,2.0,3.0,,,,,,71.0,48.0,6.8,9.0,0.126337,,1,,0.17,0.24,-0.13,,1.0,1.0,,,0.0556,,,-0.08,1.0,2.0,2.0,1.0,,2.0,,3.0,,,malinovskyi18,,,,,,,,
13981430,away,Genoa,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,1.0,1.0,1.0,3.0,,2.0,6.0,,,,,,,71.0,23.0,6.5,8.0,0.00170096,,1,,-0.11,-0.1,-0.06,,,,,1.0,0.4247,0.2228,,0.05,,,,,,2.0,2.0,,,,,,,,,1.0,,,
13981430,away,Genoa,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,False,15.0,10.0,,,0.0,5.0,7.0,5.0,8.0,5.0,1.0,12.0,5.0,,1.0,5.0,3.0,,,,,,81.0,29.0,6.0,13.0,0.00207948,,2,,-0.1,0.26,-0.11,,,2.0,,1.0,0.3704,0.0845,,-0.57,2.0,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,,,,
13981430,away,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,11.0,9.0,1.0,1.0,0.0,1.0,3.0,8.0,8.0,,,2.0,6.0,1.0,2.0,1.0,2.0,,,,,,33.0,26.0,7.1,6.0,0.0207265,,0,,0.05,0.04,0.16,,1.0,,,,,,,,,4.0,3.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,
13981430,away,Genoa,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,1153083,EUR,1109980800,M,23,23,True,17.0,15.0,,,0.0,5.0,6.0,10.0,11.0,,,1.0,5.0,,4.0,2.0,,,,,,,19.0,27.0,7.0,4.0,0.0228283,,0,,-0.06,0.09,0.15,,,1.0,,,,,,,,3.0,3.0,,,,2.0,,,,valencarboni,,1.0,,,,,,
13981430,away,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,8.0,7.0,1.0,,0.0,1.0,1.0,6.0,7.0,1.0,,1.0,,,,,,,,,,,19.0,9.0,7.6,1.0,0.0459455,,1,,0.04,-0.07,0.0,,,,,1.0,0.3368,0.9682,1.0,0.55,,,,,,,,,,,,,,,,,1.0,,
13981430,away,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,F,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,9.0,2.0,6.6,,0.00966165,,0,,-0.03,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194,176,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190,311,M,1068885,EUR,1035504000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Sebastian Otoa,otoa-sebastian,S. Otoa,D,34,198,372,M,1404639,EUR,1084406400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Seydou,Fini,,,,,,,,,
13981430,away,Genoa,Hugo Cuenca,hugo-cuenca,H. Cuenca,M,30,183,1116,M,1397355,EUR,1105142400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171,4030,M,108673,EUR,736732800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Albert Grønbæk,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,1000263,EUR,990576000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981430,away,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
