match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_clearanceOffLine,stat_wonTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_dispossessed,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_penaltyConceded,stat_goalAssist,stat_goals,stat_totalOffside,stat_penaltyMiss
11369878,away,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,34.0,21.0,10.0,4.0,10.0,13.0,11.0,21.0,7.0,,,,,90.0,50.0,8.0,14.0,0.0119148,1,,,,,7.0,11.0,5.0,1.0,3.0,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,0.0957,0.2764,,,,1.0,,,,,,,,,,,1.0,,,
11369878,away,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187,206,M,1191212,EUR,1027987200,D,66,66,False,19.0,9.0,7.0,2.0,3.0,3.0,6.0,16.0,5.0,,,,,45.0,29.0,6.8,11.0,0.00517045,0,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369878,away,Cercle Brugge,Leonardo Lopes,leonardo-lopes,L. Lopes,M,22,168,202,M,783478,EUR,912384000,M,22,22,False,30.0,27.0,2.0,,9.0,10.0,18.0,20.0,4.0,,,,,90.0,48.0,6.9,7.0,0.0540256,3,,,,,2.0,7.0,1.0,,2.0,2.0,1.0,7.0,3.0,,1.0,1.0,,2.0,0.1934,,,4.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,
11369878,away,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,False,40.0,20.0,8.0,3.0,3.0,8.0,17.0,33.0,9.0,,,,,80.0,53.0,7.1,22.0,0.0389815,1,,,,,2.0,7.0,2.0,,2.0,2.0,1.0,5.0,2.0,,1.0,,1.0,1.0,0.0556,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,
11369878,away,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,225,M,1002804,EUR,921542400,M,34,34,False,32.0,23.0,,,7.0,10.0,16.0,23.0,11.0,,,,,90.0,56.0,7.7,15.0,0.0788354,2,,,,,5.0,7.0,2.0,,1.0,1.0,6.0,7.0,,,1.0,2.0,,2.0,0.1135,,1.0,,,4.0,1.0,,,,,True,,2.0,,,,,,
11369878,away,Cercle Brugge,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,808,M,1130942,EUR,1060214400,M,6,6,False,29.0,23.0,1.0,,4.0,4.0,19.0,27.0,6.0,,,,,80.0,47.0,7.4,13.0,0.125531,2,,,,,1.0,4.0,1.0,,1.0,,2.0,8.0,,,,4.0,,1.0,0.0772,,2.0,3.0,2.0,1.0,2.0,,1.0,,3.0,,,1.0,1.0,,1.0,,,
11369878,away,Cercle Brugge,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,972,M,911851,EUR,979430400,M,10,10,False,16.0,11.0,1.0,,,,11.0,16.0,5.0,,,,,67.0,35.0,6.8,12.0,0.0902707,4,,,,,1.0,5.0,,,,1.0,,7.0,1.0,,,1.0,,,0.2709,,,4.0,3.0,3.0,3.0,,3.0,,2.0,,,1.0,,,,,,
11369878,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3511,M,862470,EUR,975542400,F,9,9,False,22.0,13.0,1.0,1.0,3.0,4.0,10.0,18.0,2.0,,,,,90.0,41.0,6.7,18.0,0.123456,4,,,,,1.0,4.0,,,2.0,1.0,4.0,11.0,,,1.0,1.0,1.0,,1.3224,0.9835,,1.0,,5.0,4.0,,1.0,1.0,3.0,,1.0,2.0,,,,1.0,1.0,1.0
11369878,away,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180,637,M,1006113,EUR,1058659200,F,20,20,True,10.0,5.0,5.0,1.0,2.0,5.0,3.0,6.0,6.0,,,,,45.0,21.0,6.8,7.0,0.001701,2,,,,,,2.0,,,2.0,,,3.0,3.0,,2.0,,,2.0,0.0444,,1.0,,,1.0,,,,1.0,,,,2.0,,,,,,
11369878,away,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190,321,M,921180,EUR,961632000,M,3,3,True,14.0,9.0,3.0,1.0,2.0,3.0,7.0,11.0,3.0,,,,,23.0,26.0,6.9,7.0,0.00972794,0,,,,,2.0,5.0,1.0,,2.0,,1.0,4.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,
11369878,away,Cercle Brugge,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178,763,M,1004346,EUR,1041465600,F,19,19,True,7.0,6.0,,,1.0,1.0,5.0,6.0,2.0,,,,,23.0,13.0,7.6,1.0,0.246159,1,,,,,,2.0,1.0,,,,,,,,,1.0,1.0,,0.1374,0.5807,,2.0,2.0,,,,,,,,,,,,,1.0,,
11369878,away,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182,74,M,1101701,EUR,1043625600,M,27,27,True,6.0,3.0,,,,1.0,4.0,7.0,1.0,,,,,10.0,10.0,6.7,4.0,0.0097801,0,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,
11369878,away,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171,2590,M,1122552,EUR,1052870400,M,11,11,True,6.0,4.0,,,1.0,2.0,3.0,4.0,1.0,,,,,10.0,13.0,6.6,6.0,0.01073,2,,,,,1.0,2.0,,,,,1.0,3.0,,,,,,,0.1737,,,1.0,1.0,,,,1.0,,2.0,,,1.0,,,,,,
11369878,away,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369878,away,Cercle Brugge,Jordan Semedo Varela,jordan-varela,J. Semedo Varela,D,20,175,96,M,1158020,EUR,1042588800,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,Jordan,Semedo Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
