match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_interceptionWon,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goodHighClaim,player_sofascoreId,stat_goals,stat_goalAssist,stat_totalOffside
10389988,home,Auxerre,Benoît Costil,benoit-costil,B. Costil,G,188,146,M,26965,EUR,552268800,G,23,23,False,15.0,11.0,7.0,3.0,9.0,10.0,2.0,5.0,5.0,2.0,1.0,2.0,90.0,20.0,5.6,4.0,0.0,0.0,0.00061248,0,-1.1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389988,home,Auxerre,Akim Zedadka,akim-zedadka,A. Zedadka,D,173,1095,M,558524,EUR,801792000,D,13,13,False,13.0,10.0,3.0,2.0,5.0,6.0,6.0,11.0,1.0,,,,45.0,32.0,5.4,9.0,0.0,0.0,0.00966344,0,,80,4.0,1.0,3.0,1.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10389988,home,Auxerre,Jubal,jubal,Jubal,D,190,384,M,329195,EUR,746582400,D,4,4,False,35.0,29.0,8.0,7.0,16.0,18.0,13.0,17.0,3.0,,,,90.0,45.0,6.0,8.0,0.0,0.0,0.0241458,0,,5,,,4.0,1.0,7.0,4.0,,1.0,,3.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10389988,home,Auxerre,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,183,630,M,250477,EUR,702000000,D,27,27,False,43.0,37.0,6.0,4.0,26.0,28.0,11.0,15.0,5.0,,,,90.0,51.0,6.4,6.0,0.1053,0.0429,0.00769832,2,,,,,,2.0,4.0,5.0,,,,1.0,3.0,,,,,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10389988,home,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,177,2401,M,844942,EUR,900720000,D,14,14,False,25.0,22.0,1.0,1.0,14.0,16.0,9.0,11.0,4.0,,,,77.0,38.0,6.5,5.0,0.0,0.0,0.169817,0,,14,2.0,1.0,1.0,,2.0,4.0,,,,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10389988,home,Auxerre,Lassine Sinayoko,sinayoko-lassine,L. Sinayoko,F,186,10455,M,927005,EUR,944611200,M,17,17,False,19.0,14.0,2.0,1.0,4.0,4.0,12.0,19.0,1.0,,,,67.0,35.0,6.4,12.0,0.1207,0.3593,0.132447,2,,10,4.0,2.0,1.0,,5.0,4.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,3.0,,4.0,1.0,,2.0,,,,1.0,,,,,,,,,,
10389988,home,Auxerre,Rayan Raveloson,rayan-raveloson,R. Raveloson,M,182,2740,M,757742,EUR,853372800,M,97,97,False,24.0,22.0,1.0,1.0,10.0,10.0,12.0,16.0,4.0,,,,90.0,40.0,6.9,6.0,0.2606,0.0,0.0171292,3,,45,2.0,,1.0,1.0,3.0,4.0,,1.0,1.0,1.0,2.0,2.0,,,,2.0,,2.0,,1.0,,,,,,2.0,3.0,,,,,,,,
10389988,home,Auxerre,Birama Touré,birama-toure,B. Touré,M,183,136,M,246507,EUR,707788800,M,12,12,False,37.0,27.0,6.0,4.0,14.0,16.0,13.0,23.0,11.0,,,,90.0,49.0,6.2,14.0,0.1024,0.0,0.0406948,2,,60,2.0,,1.0,4.0,5.0,5.0,,,,,,,,,1.0,3.0,1.0,2.0,,,,,,,,2.0,1.0,True,,,,,,,
10389988,home,Auxerre,Hamza Sakhi,hamza-sakhi,H. Sakhi,M,172,812,M,340547,EUR,834105600,M,22,22,False,23.0,16.0,3.0,,7.0,8.0,10.0,20.0,6.0,,,,67.0,38.0,7.1,11.0,0.1235,0.4646,0.0815785,2,,78,5.0,1.0,,,,3.0,,,,,1.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
10389988,home,Auxerre,M'Baye Niang,mbaye-niang,M. Niang,F,188,1652,M,139228,EUR,787795200,F,11,11,False,17.0,12.0,1.0,1.0,7.0,9.0,5.0,8.0,2.0,,,,90.0,36.0,6.3,14.0,0.0867,0.0,0.00515236,1,,29,,,6.0,3.0,12.0,4.0,2.0,,,4.0,,,,,1.0,2.0,2.0,6.0,1.0,,,,,,,1.0,,,,,,,,,
10389988,home,Auxerre,Matthis Abline,abline-matthis,M. Abline,F,182,1315,M,999070,EUR,1048809600,F,19,19,False,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,,,,45.0,17.0,6.2,9.0,0.0351,0.0,0.00083147,1,,10,,,2.0,,8.0,2.0,3.0,,,1.0,1.0,,,,1.0,2.0,1.0,6.0,,1.0,,,,,,,,,,,,,,,
10389988,home,Auxerre,Youssouf M'Changama,youssouf-mchangama,Y. M'Changama,M,175,694,M,197550,EUR,651888000,M,6,6,True,21.0,17.0,3.0,1.0,4.0,4.0,14.0,20.0,1.0,,,,45.0,38.0,7.5,7.0,0.0747,0.0,0.138632,2,,10,3.0,1.0,,,1.0,5.0,,,,,3.0,1.0,,,2.0,1.0,,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,
10389988,home,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,169,447,M,827506,EUR,834105600,M,10,10,True,21.0,17.0,,,5.0,5.0,13.0,17.0,3.0,,,,45.0,30.0,6.5,8.0,0.0534,0.0,0.188562,1,,28,1.0,1.0,,1.0,4.0,2.0,1.0,3.0,1.0,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
10389988,home,Auxerre,Gauthier Hein,gauthier-hein,G. Hein,M,170,632,M,842391,EUR,839376000,F,7,7,True,9.0,7.0,1.0,1.0,1.0,1.0,8.0,12.0,,,,,23.0,17.0,7.1,6.0,0.0504,0.0,0.149075,1,,10,4.0,2.0,,1.0,,2.0,,,,,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,
10389988,home,Auxerre,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,184,1014,M,209374,EUR,666144000,M,9,9,True,8.0,5.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,,,,23.0,20.0,6.2,9.0,0.0843,0.0,0.112336,1,,10,2.0,1.0,,1.0,4.0,3.0,1.0,4.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
10389988,home,Auxerre,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,206,1092,M,1012650,EUR,1048809600,D,95,95,True,9.0,8.0,,,6.0,6.0,2.0,3.0,,,,,13.0,10.0,6.3,1.0,0.0,0.0,0.001815,0,,95,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
