match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_bigChanceMissed,captain,stat_totalOffside,stat_goalAssist,stat_accurateCross,stat_punches,stat_hitWoodwork
10406961,home,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,1,1,False,34.0,27.0,19.0,13.0,21.0,22.0,6.0,12.0,1.0,1.0,1.0,13.0,1.0,3.0,3.0,90.0,47.0,7.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406961,home,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,False,42.0,28.0,13.0,5.0,16.0,23.0,12.0,21.0,,2.0,2.0,5.0,,,,90.0,75.0,6.6,22.0,1,,,sandywalsh,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10406961,home,KV Mechelen,David Bates,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,27,27,False,44.0,33.0,3.0,,31.0,37.0,2.0,7.0,6.0,10.0,6.0,7.0,,,,90.0,60.0,7.7,11.0,3,,,,,3.0,4.0,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10406961,home,KV Mechelen,Dimitri Lavalėe,dimitri-lavalee,D. Lavalėe,D,24,187,148,M,857458,EUR,853113600,D,14,14,False,46.0,29.0,17.0,8.0,26.0,39.0,3.0,7.0,2.0,4.0,4.0,6.0,,,,90.0,62.0,7.1,18.0,1,,,,,2.0,3.0,,1.0,3.0,2.0,,,,,,,,1.0,3.0,,,,,,,,,,,
10406961,home,KV Mechelen,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,18,18,False,44.0,25.0,6.0,1.0,17.0,27.0,8.0,18.0,3.0,9.0,2.0,10.0,,,,90.0,75.0,6.8,24.0,1,,,,1.0,1.0,3.0,,,1.0,5.0,2.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,
10406961,home,KV Mechelen,Birger Verstraete,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,66,66,False,37.0,26.0,6.0,3.0,11.0,15.0,15.0,22.0,3.0,6.0,3.0,6.0,,,,90.0,52.0,6.8,15.0,0,,,,,1.0,4.0,,,5.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,
10406961,home,KV Mechelen,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,M,22,22,False,20.0,13.0,2.0,1.0,6.0,8.0,7.0,12.0,4.0,11.0,,2.0,,,,59.0,35.0,7.2,11.0,3,,,,,,3.0,1.0,,,1.0,1.0,1.0,5.0,2.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,
10406961,home,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,43.0,37.0,11.0,9.0,12.0,14.0,25.0,29.0,,2.0,,9.0,,,,90.0,60.0,6.9,14.0,1,,,,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,3.0,,,,1.0,,,True,1.0,,,,
10406961,home,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,F,7,7,False,33.0,23.0,6.0,4.0,9.0,11.0,17.0,32.0,1.0,2.0,,4.0,,,,73.0,54.0,7.3,19.0,1,,,,10.0,1.0,3.0,,,,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,3.0,,1.0,,,1.0,3.0,,
10406961,home,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,False,10.0,5.0,,,,,6.0,12.0,,2.0,,1.0,,,,59.0,19.0,6.9,9.0,0,Yonas,Malede,,2.0,1.0,3.0,1.0,,,,,1.0,2.0,,,,,1.0,,,1.0,2.0,,,,3.0,,1.0,,
10406961,home,KV Mechelen,Nikola Storm,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,27.0,20.0,1.0,1.0,7.0,7.0,15.0,27.0,1.0,5.0,,5.0,,,,90.0,54.0,7.3,19.0,4,,,,7.0,,2.0,3.0,1.0,,2.0,1.0,3.0,,2.0,1.0,,,1.0,,,,2.0,2.0,1.0,,,,2.0,,
10406961,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,965741,EUR,1011052800,M,6,6,True,21.0,14.0,1.0,,4.0,6.0,10.0,15.0,1.0,7.0,,,,,,31.0,32.0,6.5,10.0,0,,,,,,4.0,1.0,,,5.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,
10406961,home,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,True,15.0,9.0,1.0,,2.0,5.0,8.0,11.0,,,,,,,,31.0,18.0,6.6,7.0,0,,,,1.0,2.0,3.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,
10406961,home,KV Mechelen,Frederic Soelle Soelle,frederic-soelle-soelle,F. S. Soelle,F,19,190,128,M,1195742,EUR,1135382400,F,28,28,True,5.0,3.0,,,,1.0,3.0,4.0,1.0,2.0,,,,,,17.0,8.0,6.6,3.0,1,Frederic Soelle Soelle,,,,2.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,
10406961,home,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406961,home,KV Mechelen,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7494,M,1391541,EUR,1099440000,M,34,34,True,,,,,,,,,,,,,,,,,,,,0,Ngal'ayel Mukau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406961,home,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406961,home,KV Mechelen,Gustav Engvall,gustav-engvall,G. Engvall,F,9,184,81,M,279521,EUR,830736000,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406961,away,KV Oostende,Dillon Phillips,dillon-phillips,D. Phillips,G,12,188,49,M,377166,EUR,802828800,G,1,1,False,30.0,18.0,25.0,13.0,6.0,8.0,12.0,22.0,1.0,1.0,1.0,13.0,1.0,3.0,4.0,90.0,46.0,7.1,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10406961,away,KV Oostende,Anton Tanghe,tanghe-anton,A. Tanghe,D,3,194,72,M,1005175,EUR,917481600,D,33,33,False,26.0,17.0,7.0,3.0,12.0,14.0,5.0,12.0,3.0,6.0,6.0,7.0,,,,90.0,47.0,6.8,12.0,0,,,,,3.0,5.0,1.0,,2.0,2.0,2.0,,1.0,,,,,,,1.0,,,,,True,,,,,
10406961,away,KV Oostende,Matej Rodin,matej-rodin,M. Rodin,D,80,193,120,M,834079,EUR,824169600,D,88,88,False,33.0,16.0,8.0,4.0,9.0,14.0,7.0,19.0,6.0,7.0,4.0,7.0,,,,90.0,45.0,6.5,17.0,1,,,,,2.0,7.0,,,2.0,1.0,1.0,,,,1.0,,5.0,,2.0,,,,,,,,,,,
10406961,away,KV Oostende,Zech Medley,zech-medley,Z. Medley,D,3,195,93,M,960257,EUR,963100800,D,3,3,False,23.0,12.0,13.0,4.0,2.0,3.0,10.0,20.0,,3.0,1.0,5.0,,,,45.0,32.0,6.4,14.0,0,,,,,3.0,4.0,1.0,,2.0,2.0,1.0,3.0,,,,,,,,1.0,,,1.0,,,,,,,
10406961,away,KV Oostende,Tatsuhiro Sakamoto,sakamoto-tatsuhiro,T. Sakamoto,M,7,170,1000,M,978927,EUR,845942400,M,18,18,False,21.0,13.0,1.0,,2.0,5.0,12.0,20.0,,6.0,1.0,3.0,,,,90.0,49.0,7.2,15.0,1,,,,4.0,3.0,5.0,1.0,,,3.0,1.0,2.0,3.0,,1.0,,,,,1.0,1.0,2.0,,,,,1.0,1.0,,
10406961,away,KV Oostende,Kenny Rocha Santos,kenny-rocha-santos,K. R. Santos,M,10,174,108,M,867520,EUR,946857600,M,10,10,False,42.0,30.0,3.0,1.0,9.0,9.0,21.0,38.0,1.0,3.0,,9.0,,,,90.0,63.0,6.0,23.0,0,,,,5.0,1.0,9.0,3.0,,,2.0,,,,,,,2.0,3.0,,,,2.0,,,,,,,,
10406961,away,KV Oostende,Alfons Amade,alfons-amade,A. Amade,M,14,172,402,M,836701,EUR,942364800,M,23,23,False,19.0,15.0,,,4.0,5.0,11.0,14.0,,2.0,1.0,5.0,,,,62.0,29.0,6.8,8.0,2,,,,,,5.0,1.0,1.0,,2.0,2.0,1.0,,,1.0,,4.0,,1.0,,,,,,,,,,,1.0
10406961,away,KV Oostende,Théo Ndicka Matam,theo-ndicka-matam,T. N. Matam,D,,169,54,M,963070,EUR,956188800,M,7,7,False,17.0,12.0,2.0,1.0,3.0,6.0,9.0,13.0,1.0,3.0,,2.0,,,,73.0,34.0,6.5,10.0,2,,,,2.0,,3.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,
10406961,away,KV Oostende,David Atanga,david-atanga,D. Atanga,F,17,176,145,M,786187,EUR,851472000,F,77,77,False,20.0,17.0,,,,1.0,18.0,20.0,,,,2.0,,,,73.0,40.0,6.9,10.0,4,,,,1.0,4.0,7.0,1.0,2.0,,,,4.0,,2.0,,,1.0,1.0,,,1.0,4.0,,1.0,,,,1.0,,
10406961,away,KV Oostende,Nick Bätzner,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,F,34,34,False,30.0,18.0,4.0,3.0,5.0,6.0,13.0,25.0,1.0,3.0,1.0,6.0,,,,82.0,44.0,7.6,16.0,3,,,,1.0,,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,3.0,1.0,,,,,,,
10406961,away,KV Oostende,Adedapo Awokoya-Mebude,awokoya-mebude-adedapo,A. Awokoya-Mebude,F,62,189,47,M,984860,EUR,996364800,F,14,14,False,19.0,9.0,,,2.0,3.0,8.0,18.0,3.0,4.0,2.0,3.0,,,,76.0,42.0,6.8,21.0,2,,,,2.0,3.0,9.0,4.0,2.0,2.0,,,5.0,,,,,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,1.0,,1.0
10406961,away,KV Oostende,Brecht Capon,brecht-capon,B. Capon,D,,179,7,,42106,EUR,577670400,D,27,27,True,12.0,4.0,4.0,1.0,3.0,3.0,2.0,11.0,,1.0,3.0,2.0,,,,45.0,30.0,6.5,9.0,0,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,
10406961,away,KV Oostende,Pierre Dwomoh,pierre-dwomoh,P. Dwomoh,M,14,185,434,M,996993,EUR,1087776000,M,80,80,True,11.0,10.0,1.0,1.0,4.0,4.0,6.0,7.0,,3.0,,3.0,,,,28.0,18.0,7.0,2.0,0,,,,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,
10406961,away,KV Oostende,Siebe Wylin,wylin-siebe,S. Wylin,D,96,180,58,M,1146792,EUR,1053993600,D,36,36,True,2.0,1.0,,,,,1.0,2.0,,,,1.0,,,,17.0,3.0,6.5,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10406961,away,KV Oostende,Andy Musaev,andy-musayev,A. Musaev,F,33,182,22,M,1390664,EUR,1054425600,F,20,20,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,,17.0,4.0,6.4,1.0,0,Andy,Musaev,,,2.0,3.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10406961,away,KV Oostende,Mohamed Berte,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,8.0,4.0,6.4,2.0,0,Mohamed Berte,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10406961,away,KV Oostende,Guillaume Hubert,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406961,away,KV Oostende,Indy Boonen,indy-boonen,I. Boonen,M,25,173,47,M,839637,EUR,915408000,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
