match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_keyPass,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_outfielderBlock,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_errorLeadToAGoal
12436477,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,False,13.0,11.0,2.0,0.0,11.0,12.0,1.0,2.0,2.0,8.0,1.0,1.0,90.0,21.0,7.0,2.0,1.944e-05,0,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,69256,EUR,653702400,D,2,2,False,57.0,50.0,2.0,0.0,25.0,25.0,35.0,2.0,5.0,6.0,,,78.0,74.0,6.8,14.0,0.0307185,0,,ktrippier2,1.0,25.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,101882,EUR,693187200,D,5,5,False,76.0,72.0,7.0,0.0,32.0,35.0,41.0,3.0,6.0,6.0,,,90.0,89.0,7.9,5.0,0.0856467,2,,,6.0,40.0,,1.0,2.0,,,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0984,0.0631,,,,,,,,,,,,,
12436477,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,99090,EUR,705369600,D,33,33,False,74.0,72.0,2.0,0.0,39.0,40.0,34.0,3.0,4.0,1.0,,,90.0,83.0,7.3,2.0,0.340016,0,,,1.0,33.0,,4.0,4.0,,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,1136730,EUR,1094601600,D,20,20,False,60.0,58.0,3.0,0.0,20.0,20.0,44.0,,3.0,3.0,,,90.0,75.0,7.7,8.0,0.592799,0,,lewishall_10,3.0,39.0,4.0,1.0,2.0,,1.0,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
12436477,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,866469,EUR,879638400,M,39,39,False,50.0,48.0,4.0,0.0,10.0,10.0,41.0,,3.0,7.0,,,89.0,64.0,7.8,7.0,0.397214,4,,BrunoGuimarães,4.0,38.0,1.0,,7.0,1.0,4.0,,1.0,1.0,3.0,,,2.0,,1.0,,2.0,,0.1954,,,4.0,True,1.0,2.0,,,,,,,,
12436477,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,892673,EUR,957744000,M,8,8,False,75.0,65.0,3.0,0.0,22.0,26.0,50.0,,6.0,5.0,,,90.0,90.0,7.3,10.0,0.137677,1,,sandrotonali,2.0,44.0,1.0,,3.0,2.0,,1.0,2.0,2.0,1.0,,,,1.0,1.0,,4.0,1.0,0.3683,0.6036,1.0,1.0,,,,1.0,1.0,,,,,,
12436477,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,560128,EUR,839980800,M,7,7,False,33.0,31.0,1.0,1.0,8.0,8.0,25.0,3.0,3.0,5.0,,,90.0,47.0,8.5,4.0,0.0350641,5,,joelinton34,1.0,23.0,,1.0,5.0,,1.0,3.0,,,3.0,,,1.0,2.0,2.0,1.0,,1.0,0.3496,0.8633,,1.0,,,2.0,,,1.0,,,,,
12436477,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,372336,EUR,793584000,F,23,23,False,23.0,18.0,2.0,1.0,9.0,9.0,17.0,,1.0,4.0,,,78.0,39.0,7.2,11.0,0.61273,3,,,,9.0,3.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,0.577,,,2.0,,1.0,2.0,1.0,,,1.0,,,,
12436477,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,823941,EUR,937872000,F,14,14,False,28.0,22.0,1.0,0.0,3.0,3.0,25.0,1.0,4.0,3.0,,,89.0,47.0,7.9,15.0,0.114655,4,,AlexIsak,,19.0,,,8.0,1.0,3.0,1.0,,,2.0,5.0,3.0,1.0,2.0,,3.0,,2.0,0.9257,1.2672,,4.0,,,1.0,,,1.0,,,,,
12436477,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,914902,EUR,982972800,F,10,10,False,29.0,26.0,5.0,0.0,3.0,3.0,32.0,,2.0,3.0,,,78.0,46.0,8.1,7.0,0.182498,2,,AGordon,5.0,25.0,6.0,,6.0,3.0,,1.0,,,3.0,,,1.0,1.0,,,2.0,,0.1083,0.5145,2.0,2.0,,,,,,1.0,,,,,
12436477,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,816,M,368134,EUR,811382400,D,13,13,True,7.0,7.0,,0.0,2.0,2.0,5.0,,,1.0,,,12.0,9.0,6.6,,0.00294399,0,,,,5.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2651,M,888550,EUR,935107200,M,28,28,True,9.0,9.0,,0.0,1.0,1.0,8.0,,,,,,12.0,10.0,6.4,1.0,0.00769907,0,,,,8.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,M,11,11,True,4.0,4.0,,0.0,,,4.0,,,,,,12.0,5.0,6.8,,0.0073722,1,,,,4.0,,,,,,,,,,,,,1.0,,,,,0.1341,,,,,,,,,,,,,,
12436477,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3304,M,1400650,EUR,1146441600,M,67,67,True,11.0,11.0,,0.0,4.0,4.0,7.0,,1.0,1.0,,,1.0,13.0,,,0.00134,0,,,,7.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,18,18,True,1.0,,,0.0,,,1.0,,1.0,1.0,,,1.0,3.0,,2.0,,0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,865167,EUR,907632000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,333373,EUR,760838400,M,24,24,True,,,,,,,,,,,,,,,,,,0,,miguel_almiron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,866191,EUR,878169600,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,61053,M,158263,EUR,715392000,G,23,23,False,42.0,28.0,22.0,0.0,20.0,22.0,20.0,1.0,1.0,10.0,2.0,4.0,90.0,53.0,6.8,16.0,0.00310219,0,0.3117,EmiMartínez,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,
12436477,away,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185,9380,M,833956,EUR,870912000,D,2,2,False,14.0,11.0,,0.0,5.0,6.0,11.0,,4.0,,,,69.0,30.0,6.5,7.0,0.00531378,1,,mattycash622,,6.0,3.0,1.0,4.0,1.0,,3.0,2.0,,2.0,1.0,1.0,1.0,,,,1.0,,0.0458,,,,,,,,1.0,,,,,,
12436477,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183,3197,M,827679,EUR,877564800,D,4,4,False,27.0,25.0,2.0,0.0,18.0,18.0,9.0,,2.0,,,,90.0,36.0,6.8,3.0,0.00655745,0,,,,7.0,,3.0,4.0,,1.0,3.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,1.0,
12436477,away,Aston Villa,Pau Torres,,,pau-torres,P. Torres,D,14,192,4099,M,864169,EUR,853372800,D,14,14,False,47.0,42.0,4.0,0.0,30.0,34.0,13.0,2.0,2.0,5.0,,,90.0,56.0,6.5,5.0,0.0125422,1,,pauttorres,,12.0,,1.0,2.0,1.0,,5.0,,,,,,1.0,,,,,,0.1858,,,,,,,,2.0,,,,,,
12436477,away,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178,4442,M,96538,EUR,743126400,D,12,12,False,27.0,19.0,3.0,0.0,12.0,14.0,23.0,1.0,3.0,5.0,,,90.0,52.0,6.6,17.0,0.333375,1,,LDigne,,8.0,10.0,2.0,2.0,,,4.0,,,,2.0,2.0,,1.0,1.0,,,,0.0469,0.182,1.0,1.0,,,,,,,,,,,
12436477,away,Aston Villa,Boubacar Kamara,,,boubacar-kamara,B. Kamara,M,44,184,3386,M,826204,EUR,943315200,M,44,44,False,25.0,21.0,1.0,0.0,10.0,12.0,13.0,,5.0,4.0,,,69.0,35.0,6.8,5.0,0.00555157,1,,,,11.0,,1.0,2.0,1.0,,1.0,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,0.0685,,,,,,1.0,,1.0,,,,,,
12436477,away,Aston Villa,Amadou Onana,,,amadou-onana,A. Onana,M,24,195,7180,M,923973,EUR,997920000,M,24,24,False,41.0,35.0,1.0,0.0,16.0,18.0,23.0,1.0,10.0,9.0,,,90.0,56.0,6.7,6.0,0.0137145,0,,its_onana,,19.0,,1.0,2.0,,,2.0,5.0,2.0,1.0,1.0,1.0,,,1.0,,3.0,,,,,,,,,,1.0,,,,,,1.0
12436477,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175,3895,M,250223,EUR,782438400,M,7,7,False,16.0,11.0,,0.0,4.0,7.0,10.0,1.0,3.0,4.0,,,80.0,23.0,6.1,9.0,0.0129158,0,,,,7.0,1.0,,3.0,1.0,,,,,1.0,1.0,,,,,2.0,2.0,1.0,,,,,True,,,,,,,1.0,,,
12436477,away,Aston Villa,Youri Tielemans,,,youri-tielemans,Y. Tielemans,M,8,177,9789,M,331737,EUR,862963200,M,8,8,False,16.0,12.0,1.0,0.0,6.0,7.0,10.0,,3.0,1.0,,,45.0,25.0,6.3,8.0,0.0165593,0,,youritielemans,,6.0,1.0,,4.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,
12436477,away,Aston Villa,Morgan Rogers,,,morgan-rogers,M. Rogers,M,27,187,13638,M,948261,EUR,1027641600,M,27,27,False,11.0,7.0,1.0,0.0,5.0,7.0,5.0,1.0,10.0,1.0,,,69.0,31.0,6.6,11.0,0.00350758,0,,mrogers,1.0,2.0,1.0,2.0,7.0,,2.0,,1.0,,2.0,4.0,3.0,,,1.0,3.0,5.0,,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Jhon Durán,,,jhon-duran,J. Durán,F,10,185,32368,M,974577,EUR,1071273600,F,9,9,False,8.0,5.0,,0.0,1.0,2.0,6.0,,1.0,,,,32.0,10.0,5.4,4.0,0.00444497,0,,jaderduran9,,4.0,,,2.0,,1.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19908,M,555386,EUR,820281600,F,11,11,True,9.0,7.0,,0.0,4.0,4.0,6.0,1.0,1.0,,,,45.0,16.0,6.2,7.0,0.00159806,0,,OllieWatkins,,3.0,1.0,3.0,7.0,,,,,,2.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Kosta Nedeljković,Kosta Nedeljkovic,,kosta-nedeljkovic,K. Nedeljković,D,19,184,2318,M,1152923,EUR,1134691200,D,20,20,True,5.0,5.0,1.0,0.0,4.0,4.0,1.0,,,1.0,,,21.0,6.0,6.3,1.0,0.00074369,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Ross Barkley,,,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,6,6,True,15.0,13.0,2.0,0.0,4.0,6.0,10.0,,,,,,21.0,17.0,6.4,4.0,0.0055996,0,,,2.0,9.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7677,M,808590,EUR,871084800,M,31,31,True,6.0,6.0,1.0,0.0,3.0,3.0,5.0,,,,,,21.0,9.0,6.5,3.0,0.0042765,0,,leonbailey,1.0,3.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170,7699,M,783126,EUR,851472000,M,10,10,True,7.0,7.0,,0.0,3.0,3.0,4.0,,2.0,2.0,,,10.0,11.0,6.8,1.0,0.00270036,0,,EM10Buendia,,4.0,,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
12436477,away,Aston Villa,Robin Olsen,,,robin-olsen,R. Olsen,G,30,198,1289,M,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1992,M,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Diego Carlos,,,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436477,away,Aston Villa,Jaden Philogene-Bidace,,,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,1014461,EUR,1013126400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
