match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_interceptionWon,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,stat_goals,player_lastName,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_bigChanceMissed
14025273,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185.0,4510,M,33902,EUR,659577600,F,18,18,False,21.0,14.0,1.0,,0.0,7.0,8.0,7.0,13.0,3.0,,,,,,81.0,27.0,7.1,9.0,0.0162643,,2,,-0.49,0.37,0.17,,,3.0,,,,,1.0,,,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,0.9199,0.9949,0.45,,,,,1.0,,,1.0,,,,
14025273,home,Brighton & Hove Albion,Tom Watson,watson-tom,T. Watson,M,22,190.0,853,M,1167066,EUR,1144454400,F,14,14,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,9.0,3.0,6.4,1.0,1.313e-05,,0,,-0.04,-0.09,0.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14025273,home,Brighton & Hove Albion,Stefanos Tzimas,tzimas-stefanos,S. Tzimas,F,9,184.0,4563,M,1155321,EUR,1136505600,F,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,9.0,4.0,7.0,,0.0612307,,0,,0.4,0.03,0.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025273,home,Brighton & Hove Albion,Charalampos Kostoulas,kostoulas-charalampos,C. Kostoulas,M,19,185.0,6032,M,1416535,EUR,1180483200,F,19,19,True,,,,,0.0,,,,,,,,,,,2.0,1.0,,1.0,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Charalampos Kostoulas,,,,,
14025273,home,Brighton & Hove Albion,Joe Knight,joe-knight,J. Knight,M,49,,64,M,1565348,EUR,1127260800,M,49,49,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Knight,,,,,
14025273,home,Brighton & Hove Albion,Nehemiah Oriola,nehemiah-oriola,N. Oriola,F,58,,81,M,1899611,EUR,1181520000,F,58,58,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nehemiah Oriola,,,,,
14025273,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188.0,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025273,home,Brighton & Hove Albion,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181.0,1044,M,788784,EUR,879811200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025273,home,Brighton & Hove Albion,Diego Coppola,diego-coppola,D. Coppola,D,42,192.0,1399,M,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025273,home,Brighton & Hove Albion,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183.0,4482,M,997152,EUR,977443200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Lucas Perri,lucas-perri,L. Perri,G,1,196.0,3418,M,871290,EUR,881712000,G,1,1,False,37.0,26.0,16.0,6.0,0.0,25.0,28.0,1.0,9.0,5.0,,4.0,4.0,,,90.0,46.0,7.2,11.0,0.00033788,0.4107,0,1.4765,0.0,-0.06,-0.31,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178.0,805,M,929132,EUR,964656000,D,2,2,False,25.0,21.0,3.0,1.0,0.0,11.0,14.0,10.0,11.0,1.0,,,,,,77.0,39.0,5.3,11.0,0.0119096,,0,,-0.03,0.14,-0.95,,3.0,2.0,,1.0,,,1.0,,,4.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,
14025273,away,Leeds United,Joe Rodon,rodon-joe,J. Rodon,D,6,193.0,1190,M,828640,EUR,877478400,D,6,6,False,57.0,52.0,2.0,1.0,0.0,27.0,28.0,25.0,29.0,3.0,,,,,,90.0,69.0,6.2,5.0,0.011598,,0,,0.11,0.11,-0.47,,,5.0,4.0,,,,7.0,1.0,1.0,,1.0,2.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,15,15,False,86.0,81.0,7.0,5.0,0.0,63.0,64.0,18.0,22.0,6.0,,,,,,90.0,89.0,6.2,5.0,0.00657027,,0,,0.04,0.16,-0.54,,,2.0,1.0,1.0,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181.0,1194,M,834308,EUR,925344000,D,3,3,False,42.0,35.0,2.0,,0.0,20.0,24.0,15.0,18.0,4.0,,,,,,90.0,72.0,6.0,16.0,0.00756502,,0,,-0.27,0.11,-0.53,,1.0,5.0,7.0,2.0,2.0,,5.0,2.0,1.0,2.0,1.0,,1.0,,1.0,4.0,3.0,,,,,,,,1.0,,,,,,,,,,
14025273,away,Leeds United,Ethan Ampadu,ethan-ampadu,E. Ampadu,D,4,182.0,2540,M,847097,EUR,968889600,M,4,4,False,63.0,58.0,4.0,3.0,0.0,36.0,38.0,22.0,25.0,4.0,,,,,,90.0,71.0,6.5,6.0,0.012536,,0,,-0.09,0.03,-0.17,,,4.0,4.0,2.0,,,2.0,2.0,2.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,True,,,,,,,,,,,
14025273,away,Leeds United,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178.0,2596,M,973431,EUR,972172800,M,11,11,False,26.0,24.0,,,0.0,11.0,13.0,13.0,13.0,1.0,,,,,,90.0,41.0,6.1,11.0,0.154783,,0,,0.07,-0.52,-0.24,,,7.0,3.0,1.0,3.0,,,,,4.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187.0,1652,M,866191,EUR,878169600,M,8,8,False,29.0,25.0,1.0,,0.0,15.0,15.0,10.0,14.0,3.0,,,,,,60.0,45.0,6.7,8.0,0.11402,,2,,0.01,0.03,0.19,,5.0,4.0,5.0,1.0,2.0,,,3.0,2.0,,2.0,,,1.0,,,,,1.0,1.0,0.2538,,-0.31,,,,3.0,1.0,1.0,,,,,,
14025273,away,Leeds United,Ao Tanaka,ao-tanaka,A. Tanaka,M,22,180.0,4892,M,871886,EUR,905385600,M,22,22,False,55.0,49.0,5.0,2.0,0.0,32.0,35.0,17.0,20.0,5.0,,,,,,61.0,62.0,6.4,6.0,0.010967,,0,,-0.18,0.22,-0.19,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,
14025273,away,Leeds United,Noah Okafor,noah-okafor,N. Okafor,F,19,185.0,5947,M,865523,EUR,959126400,M,19,19,False,14.0,8.0,3.0,2.0,0.0,,1.0,8.0,13.0,1.0,,,,,,77.0,41.0,6.8,19.0,0.0075051,,0,,-0.12,0.32,-0.14,,6.0,6.0,9.0,,1.0,,,3.0,2.0,3.0,1.0,2.0,,,,8.0,5.0,,,,,,,,1.0,noah.arinze,,,,,,,,,
14025273,away,Leeds United,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187.0,5857,M,372344,EUR,858470400,F,9,9,False,8.0,5.0,,,0.0,,,5.0,8.0,1.0,,,,,,65.0,19.0,6.4,7.0,0.00312345,,1,,-0.14,0.02,0.0,,1.0,5.0,4.0,,2.0,,,,,,1.0,,,2.0,2.0,2.0,1.0,,,,0.0259,,-0.05,,,CalvertLewin14,,1.0,,,,,,,
14025273,away,Leeds United,Anton Stach,anton-stach,A. Stach,M,18,192.0,1468,M,889861,EUR,911088000,M,18,18,True,26.0,24.0,3.0,2.0,0.0,13.0,13.0,11.0,13.0,1.0,,,,,,30.0,34.0,7.2,5.0,0.0124735,,1,,-0.02,0.27,-0.09,,3.0,,4.0,,,,1.0,,,,,,,,2.0,2.0,2.0,1.0,,,0.0852,0.6196,0.14,,1.0,,,,,,,,,,
14025273,away,Leeds United,Daniel James,daniel-james,D. James,M,7,172.0,4111,M,828639,EUR,879120000,M,7,7,True,4.0,2.0,,,0.0,,,2.0,4.0,1.0,,,,,,29.0,6.0,6.2,4.0,0.150506,,0,,0.06,-0.1,-0.16,,,4.0,,1.0,,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,Daniel_James97,,,,,,,,,
14025273,away,Leeds United,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185.0,2406,M,803185,EUR,913593600,F,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,25.0,7.0,6.6,2.0,0.00062261,,1,,-0.04,0.2,0.0,,,3.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,0.1322,0.2641,-0.21,,,,,,,,,,,,1.0
14025273,away,Leeds United,James Justin,james-justin,J. Justin,D,24,183.0,1165,M,827681,EUR,888192000,D,24,24,True,6.0,5.0,1.0,,0.0,4.0,4.0,1.0,2.0,,,,,,,13.0,10.0,6.7,1.0,0.00016943,,0,,0.01,-0.1,-0.01,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Jack Harrison,jack-harrison,J. Harrison,M,17,175.0,1145,M,829570,EUR,848448000,F,20,20,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,,,,,,13.0,9.0,6.4,2.0,0.0164462,,0,,0.03,-0.08,0.0,,,2.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Karl Darlow,karl-darlow,K. Darlow,G,26,185.0,574,M,123689,EUR,655344000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Pascal Struijk,pascal-struijk,P. Struijk,D,5,190.0,1365,M,836675,EUR,934329600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Ilia Gruev,ilia-gruev,I. Gruev,M,44,185.0,2644,M,911679,EUR,957571200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025273,away,Leeds United,Joël Piroe,joel-piroe,J. Piroe,F,10,181.0,2101,M,850823,EUR,933552000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
