match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length
10886830,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,
10886830,,,,,90,,,1,,,substitution,121461952.0,False,False,regular,,,
10886830,,,,,89,,,2,,,substitution,121461951.0,False,False,regular,,,
10886830,,,,,82,,,9,,,substitution,121461907.0,False,False,regular,,,
10886830,,,,,82,,,9,,,substitution,121461906.0,False,False,regular,,,
10886830,,,,,79,,,12,,,substitution,121461893.0,False,True,regular,,,
10886830,,,,,69,,,22,,,substitution,121461853.0,False,True,regular,,,
10886830,,0.0,3.0,,54,,,37,,,goal,167221417.0,,False,regular,288977.0,Jamie Reid,
10886830,,0.0,2.0,,51,,,40,,,goal,167221398.0,,False,regular,151502.0,Luke Norris,
10886830,,0.0,1.0,,49,,,42,,,goal,167221375.0,,False,regular,151502.0,Luke Norris,
10886830,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,
10886830,,,,,45,0.0,,1,,,injuryTime,,,,,,,4.0
10886830,,,,,38,,,8,,,substitution,121461773.0,True,False,injury,,,
10886830,,,,,19,,,27,,,substitution,121461716.0,True,True,injury,,,
