match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_challengeLost,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_goalAssist,stat_goals,stat_punches,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
10352169,home,Energie Cottbus,Alexander Sebald,Alexander,Sebald,alexander-sebald,A. Sebald,G,1,188,11,M,253897,EUR,838425600,G,1,1,False,40.0,23.0,21.0,5.0,20.0,23.0,3.0,17.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,2.0,3.0,2.0,2.0,90.0,49.0,6.5,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10352169,home,Energie Cottbus,Tobias Hasse,,,tobias-hasse,T. Hasse,D,,174,8,M,293557,EUR,820627200,D,14,14,False,33.0,23.0,,,8.0,11.0,15.0,22.0,,,3.0,3.0,3.0,,,,,,,77.0,52.0,6.5,14.0,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10352169,home,Energie Cottbus,Dennis Slamar,Dennis,Slamar,dennis-slamar,D. Slamar,D,27,187,11,M,169045,EUR,778982400,D,27,27,False,10.0,10.0,,,8.0,8.0,3.0,3.0,1.0,,2.0,,1.0,,,,,,,45.0,14.0,6.4,,0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10352169,home,Energie Cottbus,Jonas Hildebrandt,,,jonas-hildebrandt,J. Hildebrandt,M,,184,1,M,798186,EUR,850003200,D,17,17,False,50.0,41.0,10.0,4.0,31.0,32.0,10.0,18.0,6.0,,6.0,2.0,7.0,,,,,,,90.0,67.0,6.8,10.0,1,,,,1.0,8.0,,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,
10352169,home,Energie Cottbus,Axel Borgmann,Axel,Borgmann,axel-borgmann,A. Borgmann,M,20,179,19,M,169215,EUR,773625600,D,20,20,False,39.0,32.0,3.0,1.0,20.0,24.0,12.0,18.0,,,2.0,7.0,10.0,,1.0,,,,,90.0,72.0,7.1,15.0,1,1.0,2.0,2.0,,1.0,,2.0,4.0,,1.0,3.0,,,True,1.0,,,,,,,,,,,
10352169,home,Energie Cottbus,Arnel Kujović,,,arnel-kujovic,A. Kujović,M,29,182,21,M,1064861,EUR,1016064000,M,16,16,False,24.0,15.0,4.0,,7.0,12.0,8.0,12.0,1.0,,4.0,3.0,5.0,,1.0,,,,,77.0,34.0,6.7,11.0,0,1.0,1.0,1.0,,1.0,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,
10352169,home,Energie Cottbus,Jonas Hofmann,Jonas,Hofmann,jonas-hofmann,J. Hofmann,M,6,171,12,M,842867,EUR,855273600,M,6,6,False,30.0,23.0,5.0,5.0,15.0,18.0,9.0,15.0,1.0,,6.0,5.0,3.0,,,,,,,90.0,52.0,7.1,13.0,0,,,,,5.0,,2.0,5.0,3.0,1.0,3.0,1.0,2.0,,,4.0,2.0,,,,,,,,,
10352169,home,Energie Cottbus,Niklas Geisler,Niklas,Geisler,niklas-geisler,N. Geisler,F,10,178,5,M,932820,EUR,976406400,M,19,19,False,14.0,6.0,3.0,1.0,2.0,8.0,4.0,6.0,,,4.0,3.0,6.0,,,,,,,45.0,21.0,6.4,11.0,0,2.0,,,,,,,3.0,1.0,,,,1.0,,,2.0,,,,,,,,,,
10352169,home,Energie Cottbus,Paul Milde,,,paul-milde,P. Milde,D,,178,7,M,335355,EUR,790992000,F,30,30,False,34.0,20.0,7.0,2.0,11.0,16.0,9.0,22.0,3.0,,5.0,4.0,3.0,,3.0,,,,,90.0,49.0,6.6,19.0,1,,1.0,,,1.0,,,1.0,,,4.0,,,,1.0,1.0,,,,,,,,,,
10352169,home,Energie Cottbus,Eric Hottmann,Eric,Hottmann,hottmann-eric,E. Hottmann,F,21,186,21,M,880226,EUR,949968000,F,13,13,False,14.0,8.0,1.0,1.0,4.0,6.0,4.0,10.0,2.0,3.0,10.0,4.0,2.0,,1.0,,,,,90.0,36.0,6.2,19.0,1,3.0,4.0,,,,,,,,1.0,2.0,,4.0,,,,,1.0,1.0,,,,,,,
10352169,home,Energie Cottbus,Ali Abu-Alfa,,,ali-abu-alfa,A. Abu-Alfa,F,,175,17,M,939600,EUR,935798400,F,7,7,False,11.0,6.0,1.0,,6.0,10.0,,1.0,,1.0,4.0,4.0,4.0,,,,,,,45.0,19.0,6.5,9.0,0,,1.0,,,,,,3.0,3.0,1.0,,,2.0,,,2.0,,,1.0,,,,,,,
10352169,home,Energie Cottbus,Tobias Eisenhuth,,,tobias-eisenhuth,T. Eisenhuth,M,6,183,10,M,990388,EUR,1001030400,M,21,21,True,23.0,21.0,4.0,3.0,15.0,15.0,6.0,8.0,,,,1.0,2.0,,1.0,,,,,45.0,30.0,6.8,2.0,0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10352169,home,Energie Cottbus,Maximilian Oesterhelweg,,,maximilian-oesterhelweg,M. Oesterhelweg,M,,177,12,M,124763,EUR,648518400,F,10,10,True,12.0,10.0,2.0,1.0,4.0,4.0,6.0,12.0,1.0,,5.0,4.0,2.0,,2.0,,,,,45.0,27.0,6.9,9.0,3,,5.0,2.0,1.0,,,,,,,4.0,,,,1.0,1.0,1.0,1.0,,,,,,,,
10352169,home,Energie Cottbus,Janis Juckel,Janis,Juckel,janis-juckel,J. Juckel,M,36,180,9,M,1195380,EUR,1091059200,M,36,36,True,6.0,6.0,1.0,1.0,4.0,4.0,2.0,2.0,,,5.0,3.0,,,,,,,,45.0,15.0,6.6,5.0,0,,1.0,,,,,,3.0,3.0,3.0,,,2.0,,,1.0,1.0,,,1.0,,,,,,
10352169,home,Energie Cottbus,Malcolm Badu,,,malcolm-badu,M. Badu,F,7,175,10,M,843103,EUR,867024000,F,23,23,True,7.0,6.0,1.0,,4.0,4.0,2.0,3.0,1.0,,1.0,,2.0,,,,,,,13.0,10.0,6.5,2.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10352169,home,Energie Cottbus,Tim Heike,,,tim-heike,T. Heike,F,9,187,27,M,951706,EUR,951436800,F,9,9,True,5.0,4.0,1.0,1.0,,,4.0,5.0,,,,,,,,,,,,13.0,7.0,7.4,2.0,1,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,
