match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,captain,stat_onTargetScoringAttempt,stat_interceptionWon,player_firstName,player_lastName,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAGoal,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock,stat_goals,stat_penaltyWon
12624940,home,Damac FC,Habib Diallo,habib-diallo,H. Diallo,F,186.0,7474,M,802159,EUR,803433600,F,80,80,False,12.0,10.0,,,0.0,,,10.0,12.0,,,90.0,20.0,6.6,6.0,1,30,,,2.0,3.0,4.0,4.0,,,,,1.0,,,,4.0,,1.0,2.0,,,,,,1.0,,,,,,habibdiallo28,,,,,,,
12624940,home,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,174.0,33,M,1095802,EUR,979171200,F,90,90,True,19.0,12.0,1.0,,0.0,3.0,4.0,11.0,17.0,1.0,,45.0,29.0,6.7,11.0,1,90,2.0,2.0,,,4.0,2.0,1.0,1.0,,,1.0,,2.0,1.0,2.0,,,1.0,,,,Hazzaa Ahmed Al-Ghamdi,,,1.0,1.0,,,,,,,,,,,
12624940,home,Damac FC,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,180.0,439,M,1474690,EUR,1060041600,F,94,94,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,12.0,7.0,6.5,2.0,0,75,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12624940,home,Damac FC,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,194.0,341,M,818493,EUR,862531200,G,97,97,True,,,,,,,,,,,,,,,,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624940,home,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,172.0,51,M,818705,EUR,736128000,D,13,13,True,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624940,home,Damac FC,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,184.0,21,M,1048753,EUR,1019088000,D,87,87,True,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,,,,,,,Mohammed Alkhaibari,,,,,,,,,,,,,,,
12624940,home,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,179.0,18,M,1065328,EUR,794966400,D,4,4,True,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,Noor Al-Rashidi,,,,,,,,,,,,,,,
12624940,home,Damac FC,Jawad Alhassan,jawad-alhassan,J. Alhassan,D,175.0,11,M,1916966,EUR,1104537600,F,23,23,True,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,,,,,,,Jawad Alhassan,,,,,,,,,,,,,,,
12624940,home,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,172.0,38,M,974064,EUR,854668800,M,7,7,True,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624940,home,Damac FC,Ayman Fallatah,ayman-fallatah,A. Fallatah,M,190.0,80,M,1517641,EUR,1065052800,D,95,95,True,,,,,,,,,,,,,,,,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,188.0,518,M,358694,EUR,850435200,G,1,1,False,28.0,18.0,17.0,7.0,0.0,16.0,17.0,2.0,11.0,10.0,,90.0,39.0,7.6,10.0,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,
12624940,away,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,170.0,146,M,1133141,EUR,1042502400,D,29,29,False,25.0,21.0,1.0,1.0,0.0,8.0,11.0,13.0,16.0,2.0,,78.0,45.0,7.0,11.0,0,29,2.0,,,1.0,4.0,4.0,1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,,,3.0,,,1.0,Mohammed Abdulrahman,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,195.0,333,M,795696,EUR,799804800,D,4,4,False,34.0,29.0,5.0,4.0,0.0,21.0,23.0,8.0,11.0,3.0,,90.0,38.0,7.0,5.0,0,4,,,1.0,1.0,2.0,1.0,,,,,,2.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,186.0,189,M,794347,EUR,742694400,D,3,3,False,40.0,35.0,2.0,,0.0,23.0,24.0,12.0,16.0,4.0,,90.0,48.0,7.0,6.0,0,3,,,2.0,,3.0,1.0,,1.0,1.0,,,3.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,170.0,81,M,818813,EUR,777772800,D,33,33,False,26.0,20.0,4.0,3.0,0.0,9.0,11.0,11.0,15.0,2.0,,90.0,55.0,7.4,17.0,0,33,,,2.0,,4.0,8.0,,2.0,1.0,,,5.0,5.0,3.0,4.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,175.0,8339,M,22126,EUR,658281600,M,8,8,False,24.0,23.0,1.0,1.0,0.0,12.0,13.0,11.0,11.0,4.0,,90.0,31.0,7.1,2.0,0,8,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,True,,1.0,,,,1.0,1.0,1.0,,,gwijnaldum,,,,,,,
12624940,away,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,170.0,376,M,818840,EUR,781833600,M,88,88,False,30.0,24.0,3.0,2.0,0.0,13.0,14.0,11.0,16.0,1.0,,65.0,35.0,6.7,7.0,0,88,,,,,4.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,,
12624940,away,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,184.0,1784,M,355152,EUR,835920000,M,11,11,False,11.0,9.0,,,0.0,4.0,4.0,7.0,13.0,1.0,,90.0,31.0,6.3,13.0,0,10,6.0,2.0,,,12.0,4.0,1.0,6.0,2.0,,,,2.0,1.0,2.0,,,6.0,,,,,,,2.0,1.0,,,,,,,,,,,
12624940,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,178.0,3973,M,242054,EUR,750124800,M,14,14,False,41.0,35.0,6.0,3.0,0.0,12.0,14.0,24.0,31.0,3.0,,90.0,55.0,7.5,10.0,1,11,4.0,1.0,,,3.0,3.0,1.0,1.0,,,,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,
12624940,away,Al-Ettifaq,Abdullah Radif,abdullah-radif,A. H. Radif,F,185.0,510,M,1101759,EUR,1043107200,M,21,21,False,11.0,10.0,,,1.0,2.0,3.0,8.0,9.0,5.0,,63.0,24.0,7.1,7.0,1,21,1.0,,1.0,1.0,7.0,5.0,3.0,2.0,1.0,,1.0,,2.0,2.0,1.0,,1.0,1.0,,,1.0,Abdullah Radif,,,1.0,1.0,1.0,,,,,,,,,,
12624940,away,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,183.0,2632,M,318653,EUR,837129600,F,9,9,False,19.0,11.0,,,1.0,2.0,4.0,9.0,15.0,2.0,,90.0,37.0,8.8,14.0,4,9,,,6.0,3.0,10.0,4.0,,,,1.0,2.0,1.0,,,3.0,,1.0,2.0,,2.0,,,,,1.0,3.0,1.0,,,,,,,,,2.0,1.0
12624940,away,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,178.0,623,M,1397478,EUR,1111968000,F,18,18,True,6.0,4.0,1.0,,0.0,,,4.0,7.0,1.0,,27.0,19.0,6.2,10.0,0,18,1.0,,,,8.0,2.0,3.0,2.0,,,,1.0,1.0,1.0,4.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,176.0,321,M,537018,EUR,763689600,M,10,10,True,15.0,12.0,,,0.0,2.0,2.0,10.0,13.0,4.0,,25.0,21.0,6.8,3.0,0,10,,,,,,3.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,173.0,38,M,920498,EUR,794966400,D,70,70,True,1.0,1.0,,,0.0,1.0,1.0,,,,,12.0,5.0,6.5,3.0,0,70,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,181.0,80,M,949218,EUR,854841600,D,25,25,True,,,,,,,,,,,,,,,,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,177.0,40,M,1156413,EUR,986947200,D,87,87,True,,,,,,,,,,,,,,,,0,87,,,,,,,,,,,,,,,,,,,,,,Meshal Ali Khayrallah,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,182.0,344,M,1067777,EUR,1076457600,F,46,46,True,,,,,,,,,,,,,,,,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,184.0,39,M,1547401,EUR,1060992000,M,77,77,True,,,,,,,,,,,,,,,,0,11,,,,,,,,,,,,,,,,,,,,,,Majed Dawran,,,,,,,,,,,,,,,
12624940,away,Al-Ettifaq,Hassan Murtadh Al-Musallam,hassan-murtadh-al-musallam,H. M. Al-Musallam,M,,16,M,1797659,EUR,1127088000,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Hassan Murtadh Al-Musallam,,,,,,,,,,,,,,,
