match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_totalOffside,stat_outfielderBlock,stat_lastManTackle,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_keyPass,stat_wasFouled,player_firstName,player_lastName,stat_wonContest,stat_goals,captain,stat_dispossessed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_clearanceOffLine,stat_penaltyConceded
11540873,home,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185.0,571,M,158293,EUR,750816000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540873,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540873,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,999296,EUR,896140800,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540873,home,Kasımpaşa,Oğulcan Çağlayan,ogulcan-caglayan,O. Çağlayan,F,17,188.0,194,M,387050,EUR,827452800,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540873,away,Antalyaspor,Helton Leite,helton-leite,H. Leite,G,23,196.0,372,M,329081,EUR,657504000,G,1,1,False,33.0,26.0,14.0,8.0,22.0,22.0,4.0,11.0,,13.0,1.0,90.0,45.0,7.6,8.0,0.00201671,0,0.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,5.0,,
11540873,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185.0,109,M,98276,EUR,585792000,D,89,89,False,30.0,25.0,3.0,2.0,13.0,14.0,13.0,17.0,3.0,8.0,,90.0,55.0,7.5,12.0,0.103715,1,,1.0,1.0,1.0,8.0,,,2.0,2.0,2.0,,0.5151,,2.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,,1.0,4.0,,,,,True,,,,,1.0,
11540873,away,Antalyaspor,Naldo,naldo,Naldo,D,5,188.0,74,M,243719,EUR,588470400,D,44,44,False,55.0,47.0,8.0,5.0,34.0,37.0,13.0,18.0,1.0,3.0,,73.0,62.0,6.5,8.0,0.00560584,0,,,,2.0,2.0,,,2.0,1.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
11540873,away,Antalyaspor,Ömer Toprak,omer-toprak,Ö. Toprak,D,,187.0,127,M,39015,EUR,616982400,D,21,21,False,4.0,3.0,,,3.0,3.0,,1.0,,,,13.0,8.0,6.8,1.0,3.809e-05,0,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11540873,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177.0,69,M,43559,EUR,581990400,D,11,11,False,36.0,31.0,1.0,1.0,11.0,12.0,20.0,29.0,1.0,2.0,,90.0,55.0,6.2,12.0,0.0385425,0,,5.0,1.0,4.0,1.0,,,,1.0,,2.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,
11540873,away,Antalyaspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178.0,77,M,142541,EUR,752544000,M,17,17,False,17.0,15.0,1.0,1.0,4.0,4.0,12.0,15.0,,1.0,,80.0,29.0,6.0,6.0,0.0927384,2,,2.0,1.0,3.0,2.0,2.0,,,,1.0,1.0,0.0849,,,2.0,,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0
11540873,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185.0,896,M,1019026,EUR,1036022400,M,18,18,False,54.0,46.0,4.0,2.0,27.0,29.0,19.0,26.0,,2.0,,90.0,69.0,6.3,14.0,0.0254493,1,,1.0,2.0,6.0,3.0,,,1.0,1.0,1.0,1.0,0.1433,,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,,,1.0,,,,,
11540873,away,Antalyaspor,Dario Šarić,dario-saric,D. Šarić,M,88,180.0,555,M,848385,EUR,864950400,M,8,8,False,27.0,23.0,2.0,2.0,5.0,5.0,18.0,23.0,2.0,4.0,,73.0,36.0,7.1,7.0,0.0277711,0,,1.0,1.0,2.0,5.0,,,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,3.0,,,,,,,,,,,
11540873,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179.0,231,M,229800,EUR,734400000,M,10,10,False,26.0,22.0,1.0,,3.0,5.0,20.0,23.0,1.0,3.0,,83.0,40.0,7.0,11.0,1.01783,1,,2.0,,3.0,3.0,3.0,,,,1.0,,0.0524,,1.0,1.0,,,,,,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,
11540873,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,186949,EUR,814233600,F,16,16,False,41.0,34.0,1.0,,9.0,10.0,28.0,36.0,,3.0,,90.0,52.0,6.9,11.0,0.329123,0,,5.0,2.0,4.0,4.0,,,,,1.0,1.0,,,1.0,,,,,,,3.0,,,,,2.0,3.0,,,,,,1.0,,,,,
11540873,away,Antalyaspor,Britt Assombalonga,britt-assombalonga,B. Assombalonga,F,27,177.0,240,M,151512,EUR,723600000,F,97,97,False,18.0,17.0,,,7.0,7.0,10.0,12.0,,,,90.0,35.0,5.8,9.0,0.0196071,3,,1.0,3.0,7.0,6.0,4.0,,,,2.0,,0.4929,,1.0,3.0,,3.0,,,,,,,2.0,,,4.0,,,1.0,,,1.0,,,,,
11540873,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193.0,60,M,1123371,EUR,1019779200,D,4,4,True,55.0,47.0,7.0,3.0,40.0,45.0,7.0,10.0,2.0,2.0,,77.0,64.0,7.3,9.0,0.394848,1,,,2.0,2.0,2.0,,1.0,2.0,,,,0.5345,0.9011,2.0,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,
11540873,away,Antalyaspor,Emre Uzun,uzun-emre,E. Uzun,M,11,177.0,141,M,1212159,EUR,1119225600,M,80,80,True,4.0,3.0,,,1.0,1.0,3.0,4.0,,,,17.0,9.0,6.8,2.0,0.174376,1,,1.0,,2.0,2.0,1.0,,,,,,0.228,,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,
11540873,away,Antalyaspor,Deni Milošević,deni-milosevic,D. Milošević,M,27,182.0,153,M,190403,EUR,794707200,M,20,20,True,17.0,16.0,,,6.0,7.0,10.0,10.0,,4.0,,17.0,20.0,6.5,2.0,0.0149486,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,Deni,Milošević,,,,,,,,,
11540873,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174.0,32,M,881966,EUR,920851200,D,27,27,True,4.0,3.0,,,2.0,2.0,1.0,3.0,,2.0,,13.0,9.0,6.7,2.0,0.00033858,0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11540873,away,Antalyaspor,Doğukan Özkan,dogukan-ozkan,D. Özkan,G,13,187.0,16,M,902045,EUR,949622400,G,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540873,away,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194.0,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540873,away,Antalyaspor,Harun Toprak,toprak-harun,H. Toprak,D,72,188.0,9,M,1548125,EUR,1114732800,D,72,72,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harun Toprak,,,,,,,,,,
11540873,away,Antalyaspor,Burak Ingenç,burak-ingenc,B. Ingenc,M,30,175.0,45,M,1417030,EUR,1144972800,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burak Ingenc,,,,,,,,,,
11540873,away,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180.0,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
