match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_errorLeadToAGoal,stat_shotOffTarget,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,captain,stat_dispossessed,stat_goals,stat_interceptionWon,stat_errorLeadToAShot,stat_penaltyWon,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_bigChanceMissed
12530735,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,26.0,10.0,22.0,6.0,0.0,8.0,10.0,2.0,16.0,1.0,14.0,1.0,1.0,1.0,1.0,3.0,90.0,35.0,6.1,16.0,0.00038379,0,-0.6906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530735,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,27.0,19.0,3.0,1.0,0.0,5.0,7.0,14.0,21.0,7.0,2.0,,2.0,,,,90.0,49.0,6.5,15.0,0.388779,2,,1.0,4.0,2.0,7.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.085,0.2233,1.0,,,,,,,,,,,,,,,,,,,
12530735,home,Kasımpaşa,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191.0,2379,M,942335,EUR,961545600,D,91,91,False,35.0,29.0,8.0,5.0,1.0,18.0,19.0,11.0,16.0,4.0,1.0,,,,,,90.0,50.0,6.7,7.0,0.442504,0,,,3.0,4.0,5.0,,,,,8.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12530735,home,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,False,29.0,25.0,1.0,,0.0,21.0,23.0,4.0,6.0,1.0,4.0,,1.0,,,,90.0,43.0,6.7,4.0,0.00082312,2,,,1.0,1.0,2.0,,,1.0,,9.0,1.0,,,,0.2609,0.0098,,,,1.0,,1.0,,,,,,,,,,,,,,
12530735,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,18.0,10.0,4.0,1.0,0.0,5.0,9.0,5.0,9.0,5.0,1.0,,1.0,,,,45.0,28.0,6.4,11.0,0.0040708,0,,,4.0,,1.0,,,,,2.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12530735,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,6,6,False,23.0,18.0,6.0,5.0,1.0,6.0,9.0,12.0,14.0,3.0,1.0,,1.0,,,,90.0,30.0,7.1,7.0,0.175704,0,,,1.0,2.0,4.0,,,,,3.0,1.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12530735,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,M,7,7,False,20.0,16.0,1.0,,0.0,5.0,7.0,12.0,16.0,3.0,3.0,,,,,,90.0,37.0,6.8,12.0,0.145085,1,,3.0,2.0,1.0,4.0,2.0,1.0,1.0,,3.0,1.0,1.0,4.0,1.0,0.2005,0.1547,2.0,,,,,,,,1.0,2.0,,,,,,,,,,
12530735,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,45.0,34.0,3.0,1.0,0.0,11.0,16.0,27.0,37.0,7.0,7.0,,1.0,,,,90.0,74.0,7.5,21.0,0.163559,1,,8.0,2.0,,5.0,,,1.0,,,2.0,1.0,2.0,3.0,0.7884,0.8534,3.0,1.0,,1.0,,,,,4.0,,True,3.0,1.0,1.0,1.0,,,,,
12530735,home,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175.0,2226,M,357598,EUR,898560000,M,9,9,False,34.0,29.0,4.0,3.0,0.0,13.0,15.0,17.0,22.0,4.0,6.0,,1.0,,,,77.0,48.0,7.1,11.0,0.105782,3,,3.0,,,1.0,3.0,1.0,3.0,,1.0,,,,,0.197,0.9329,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
12530735,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,False,35.0,22.0,4.0,1.0,0.0,10.0,13.0,12.0,22.0,6.0,2.0,,1.0,,,,89.0,52.0,6.6,20.0,0.145958,1,,,1.0,1.0,3.0,3.0,,1.0,,,2.0,,1.0,,0.5484,0.9845,,,,,,,,,,,,1.0,1.0,,,,,,,
