match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceCreated,stat_outfielderBlock,player_firstName,player_lastName,stat_goals,player_sofascoreId,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded
10388232,home,Hertha BSC,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,1,1,False,32.0,10.0,31.0,9.0,2.0,3.0,8.0,29.0,11.0,1.0,1.0,2.0,1.0,1.0,90.0,41.0,6.6,22.0,0.0,0.0,0.00161873,0,-0.3774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388232,home,Hertha BSC,Filip Uremović,filip-uremovic,F. Uremović,D,22,186,976,M,805712,EUR,855619200,D,5,5,False,28.0,17.0,3.0,,14.0,20.0,4.0,9.0,3.0,,,,,,90.0,50.0,7.0,19.0,0.148,0.0,0.06928,1,,1.0,1.0,3.0,7.0,5.0,9.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388232,home,Hertha BSC,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,882,M,226974,EUR,791251200,D,20,20,False,28.0,21.0,3.0,2.0,17.0,18.0,4.0,10.0,4.0,,,,,,90.0,46.0,7.0,8.0,0.1781,0.0251,0.00301736,2,,,,7.0,7.0,7.0,9.0,,1.0,9.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10388232,home,Hertha BSC,Márton Dárdai,marton-dardai,M. Dárdai,D,31,186,1095,M,980618,EUR,1013472000,D,31,31,False,29.0,12.0,13.0,2.0,9.0,12.0,3.0,17.0,4.0,,,,,,90.0,38.0,6.4,17.0,0.0,0.0,0.00147057,0,,,,1.0,3.0,1.0,4.0,,,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10388232,home,Hertha BSC,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,120298,EUR,701308800,M,6,6,False,23.0,20.0,3.0,2.0,11.0,13.0,11.0,17.0,7.0,,,,,,64.0,40.0,6.5,11.0,0.0166,0.0,0.255673,1,,7.0,2.0,3.0,2.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10388232,home,Hertha BSC,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,M,23,23,False,28.0,10.0,5.0,,5.0,9.0,5.0,21.0,8.0,,,,,,72.0,52.0,6.1,32.0,0.0904,0.0,0.00432953,2,,2.0,,3.0,1.0,7.0,3.0,1.0,,,,,1.0,,,,,,,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,
10388232,home,Hertha BSC,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,False,16.0,8.0,2.0,1.0,2.0,3.0,6.0,14.0,4.0,,,,,,90.0,33.0,6.7,11.0,0.0559,0.0,0.0270052,1,,1.0,,12.0,5.0,15.0,11.0,1.0,,1.0,3.0,,2.0,1.0,,,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
10388232,home,Hertha BSC,Suat Serdar,suat-serdar,S. Serdar,M,8,183,677,M,800408,EUR,860716800,M,8,8,False,18.0,10.0,1.0,,3.0,4.0,7.0,14.0,7.0,,,,,,89.0,38.0,6.7,13.0,0.0328,0.0289,0.0127261,1,,,,1.0,,6.0,6.0,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,4.0,,2.0,1.0,,,,,,,,,,,,,,
10388232,home,Hertha BSC,Marvin Plattenhardt,marvin-plattenhardt,M. Plattenhardt,D,,181,84,,108584,EUR,696384000,M,21,21,False,20.0,12.0,5.0,3.0,8.0,12.0,5.0,16.0,6.0,,,,,,90.0,54.0,7.3,29.0,0.0,0.0,0.193418,0,,8.0,1.0,,2.0,1.0,3.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,,,,True,1.0,1.0,,,,,,,
10388232,home,Hertha BSC,Florian Niederlechner,florian-niederlechner,F. Niederlechner,F,7,186,341,M,156146,EUR,656726400,F,7,7,False,4.0,1.0,,,,1.0,1.0,3.0,1.0,,,,,,64.0,17.0,6.4,5.0,0.0994,0.0269,0.00051652,1,,,,4.0,1.0,8.0,5.0,,,,,,2.0,,,1.0,,3.0,1.0,2.0,,1.0,1.0,,,,,,Florian,Niederlechner,,,,,
