match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_punches
12530712,home,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,False,12.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,9.0,2.0,,,,67.0,27.0,7.3,10.0,0.011919,4,,,1.0,,3.0,3.0,7.0,5.0,,2.0,,,1.0,1.0,,2.0,1.0,4.0,2.0,0.9216,0.9691,,,,,,,3.0,1.0,,1.0,,,
12530712,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,6.0,4.0,,,0.0,3.0,4.0,1.0,2.0,,,,,23.0,11.0,6.5,4.0,0.00514227,0,,,,,,,3.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,
12530712,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,2.0,,,,23.0,9.0,6.6,2.0,0.00115185,0,,,,,,,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
12530712,home,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,,,,23.0,13.0,7.1,3.0,0.286737,3,,,,,,,3.0,2.0,,,4.0,1.0,3.0,,,1.0,1.0,,,0.9366,1.4333,2.0,,,,,1.0,,1.0,,2.0,,nazon,
12530712,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,1.0,,,,0.0,,,,1.0,,,,,9.0,5.0,7.6,1.0,,2,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,0.932,0.9851,,,,,,,1.0,1.0,,,,,
12530712,home,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,,,,,0.0,,,1.0,1.0,,,,,9.0,3.0,6.6,,0.0272407,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530712,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530712,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530712,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530712,home,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530712,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,
12530712,away,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,False,33.0,22.0,13.0,3.0,0.0,20.0,23.0,2.0,10.0,19.0,,4.0,7.0,90.0,58.0,7.3,11.0,0.00063976,0,0.8434,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0
12530712,away,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,False,12.0,9.0,2.0,1.0,0.0,4.0,6.0,5.0,7.0,1.0,,,,45.0,23.0,6.4,6.0,0.11242,0,,True,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,
12530712,away,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,34.0,30.0,1.0,,0.0,24.0,25.0,6.0,9.0,4.0,,,,90.0,43.0,5.9,5.0,0.00216772,0,,,,,2.0,1.0,4.0,4.0,2.0,,,,,3.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,
12530712,away,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,False,36.0,32.0,3.0,2.0,0.0,23.0,24.0,9.0,12.0,1.0,,,,77.0,51.0,6.7,6.0,0.0067264,1,,,,,1.0,2.0,4.0,6.0,1.0,1.0,,,,5.0,2.0,1.0,1.0,,1.0,0.0101,,,1.0,3.0,,,,1.0,,,,,,
12530712,away,Hatayspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,False,44.0,33.0,8.0,2.0,0.0,18.0,23.0,15.0,22.0,7.0,,,,90.0,73.0,6.5,17.0,0.0101177,1,,,1.0,,,,5.0,8.0,2.0,1.0,5.0,3.0,,2.0,2.0,3.0,2.0,,,0.0189,,,,2.0,,,,1.0,,,,,,
12530712,away,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,8,8,False,54.0,43.0,6.0,2.0,0.0,27.0,28.0,16.0,26.0,6.0,,,,90.0,68.0,7.3,15.0,0.311827,1,,,,,1.0,,2.0,5.0,1.0,,1.0,1.0,,2.0,,3.0,3.0,2.0,,0.0056,,2.0,,1.0,Chandrel Massanga,,1.0,1.0,,,,,,
12530712,away,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,False,46.0,41.0,2.0,2.0,0.0,20.0,22.0,21.0,24.0,1.0,,,,90.0,62.0,6.6,7.0,0.0267257,0,,,,,3.0,2.0,3.0,8.0,,,,,,3.0,1.0,1.0,,2.0,,,,,,5.0,,,,,,,,,,
12530712,away,Hatayspor,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,M,98,98,False,26.0,23.0,,,0.0,8.0,9.0,16.0,24.0,2.0,,,,90.0,53.0,6.7,15.0,0.0569271,4,,,7.0,1.0,1.0,,6.0,5.0,,2.0,4.0,2.0,2.0,,1.0,3.0,2.0,2.0,1.0,0.4283,0.1416,1.0,,,,,,1.0,,,1.0,1.0,,
12530712,away,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,False,35.0,29.0,6.0,5.0,0.0,18.0,19.0,13.0,22.0,1.0,,,,60.0,49.0,6.8,13.0,0.0832152,1,,,6.0,2.0,,,2.0,1.0,,1.0,,,,,1.0,,,2.0,1.0,0.0754,,2.0,,1.0,,,,1.0,,,,,,
12530712,away,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173,115,M,822469,EUR,915840000,M,7,7,False,7.0,6.0,,,0.0,2.0,2.0,4.0,6.0,1.0,,,,45.0,21.0,7.0,7.0,0.0068295,3,,,1.0,,1.0,,4.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,0.4155,0.3379,2.0,,,,,1.0,2.0,,,,,,
12530712,away,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,False,7.0,3.0,,,0.0,3.0,4.0,,3.0,1.0,,,,60.0,11.0,6.5,5.0,0.00012072,1,,,,,2.0,2.0,2.0,2.0,,,,,,1.0,,,,1.0,,0.0365,,,,,,,,,,,,1.0,,
12530712,away,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,F,77,77,True,6.0,6.0,,,0.0,2.0,2.0,4.0,7.0,,,,,45.0,19.0,6.1,7.0,0.00113622,0,,,3.0,,1.0,,5.0,1.0,,,4.0,1.0,,,,,,1.0,1.0,,,,,,Joelson Mendes,,,,,,,,,
12530712,away,Hatayspor,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,9,9,True,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,,,,,45.0,21.0,6.4,9.0,0.00496494,1,,,,,3.0,1.0,5.0,2.0,,,2.0,,,,,,,5.0,,0.034,,,,1.0,,,,,,,,1.0,aboubakarvincent,
12530712,away,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182,143,M,862672,EUR,890352000,F,14,14,True,27.0,23.0,2.0,2.0,0.0,9.0,9.0,14.0,18.0,2.0,,,,30.0,31.0,6.7,6.0,0.0207183,0,,,,,,,2.0,1.0,,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12530712,away,Hatayspor,Jonathan Okoronkwo,jonathan-okoronkwo,J. Okoronkwo,F,10,175,164,M,1188543,EUR,1063411200,F,11,11,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,30.0,10.0,6.3,2.0,0.00215207,1,,,,,1.0,,2.0,1.0,,1.0,,,1.0,,,1.0,,,,0.08,0.0989,,,,Jonathan Okoronkwo,,,,,,1.0,,,
12530712,away,Hatayspor,Selimcan Temel,selimcan-temel,S. Temel,M,,173,17,M,1003319,EUR,959385600,M,16,16,True,9.0,8.0,,,0.0,1.0,1.0,7.0,9.0,,,,,13.0,13.0,6.5,2.0,0.00500048,0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12530712,away,Hatayspor,Demir Sarıcalı,demir-saricali,D. Sarıcalı,G,34,195,19,M,1548585,EUR,1104537600,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Demir Saricali,,,,,,,,,
12530712,away,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530712,away,Hatayspor,Yigit Ali Buz,yigit-ali-buz,Y. A. Buz,D,95,188,15,M,2010670,EUR,1174521600,D,95,95,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530712,away,Hatayspor,Baran Sarka,baran-sarka,B. Sarka,M,6,176,15,M,1521046,EUR,992217600,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530712,away,Hatayspor,Ali Yıldız,ali-yildiz,A. Yıldız,M,20,173,28,M,1516749,EUR,1173657600,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
