match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,reason,injury
11761764,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,
11761764,,,,,90,8.0,,1,,,card,Tyler Bindon,False,121025777.0,True,yellow,1514870.0,Tyler Bindon,,
11761764,,,,,90,4.0,,1,,,card,Max Dean,False,120989536.0,False,yellow,1065233.0,Max Dean,Foul,
11761764,,3.0,2.0,,90,3.0,,1,,,goal,,,174142829.0,False,regular,1065233.0,Max Dean,,
11761764,,,,,85,,,6,,,substitution,,,122161694.0,True,regular,,,,False
11761764,,,,,81,,,10,,,substitution,,,122161600.0,False,regular,,,,False
11761764,,,,,81,,,10,,,substitution,,,122161599.0,False,regular,,,,False
11761764,,,,,77,,,14,,,card,Harvey Knibbs,False,120989400.0,True,yellow,886651.0,Harvey Knibbs,Foul,
11761764,,3.0,1.0,,68,,,23,,,goal,,,174141285.0,True,regular,895575.0,Lewis Wing,,
11761764,,,,,66,,,25,,,substitution,,,122161252.0,False,regular,,,,False
11761764,,,,,66,,,25,,,substitution,,,122161251.0,False,regular,,,,False
11761764,,2.0,1.0,,64,,,27,,,goal,,,174141086.0,True,regular,886651.0,Harvey Knibbs,,
11761764,,,,,60,,,31,,,substitution,,,122161143.0,True,regular,,,,False
11761764,,,,,59,,,32,,,substitution,,,122161142.0,True,regular,,,,False
11761764,,,,,49,,,42,,,card,Sam Hutchinson,False,120989206.0,True,yellow,24808.0,Sam Hutchinson,Foul,
11761764,,,,,46,,,45,,,substitution,,,122160956.0,True,regular,,,,False
11761764,,,,,46,,,45,,,substitution,,,122160955.0,True,regular,,,,False
11761764,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,
11761764,,1.0,1.0,,39,,,7,,,goal,,,174138757.0,False,regular,254823.0,Alex Gilbey,,
11761764,,,,,28,,,18,,,card,Ben Elliott,False,120988935.0,True,yellow,996918.0,Ben Elliott,Foul,
11761764,,,,,20,,,26,,,substitution,,,122160569.0,False,regular,,,,False
11761764,,1.0,0.0,,3,,,43,,,goal,,,174136549.0,True,regular,1086629.0,Kelvin Ehibhatiomhan,,
