match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_outfielderBlock,captain,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_punches
11450127,home,Fatih Karagümrük,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,192.0,499,M,18954,EUR,537408000,G,31,31,False,31.0,22.0,16.0,7.0,17.0,19.0,5.0,12.0,1.0,6.0,2.0,1.0,1.0,90.0,38.0,7.2,10.0,0.00073266,0,0.2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450127,home,Fatih Karagümrük,Nazım Sangaré,nazim-sangare,N. Sangaré,M,180.0,168,M,169425,EUR,770256000,D,30,30,False,37.0,28.0,6.0,2.0,18.0,21.0,10.0,16.0,3.0,4.0,,,,90.0,73.0,7.5,14.0,0.0103739,0,,30,1.0,1.0,3.0,6.0,2.0,2.0,6.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11450127,home,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,182.0,102,M,233252,EUR,773107200,D,4,4,False,57.0,46.0,10.0,3.0,38.0,43.0,8.0,14.0,7.0,9.0,,,,90.0,71.0,7.5,13.0,0.00204597,0,,4,1.0,7.0,3.0,11.0,,,,3.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11450127,home,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,188.0,33,M,179189,EUR,679276800,D,54,54,False,35.0,21.0,8.0,1.0,19.0,23.0,2.0,12.0,8.0,4.0,,,,57.0,47.0,6.7,15.0,0.00029987,0,,24,3.0,3.0,4.0,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11450127,home,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,176.0,1693,M,1085938,EUR,976406400,D,18,18,False,46.0,37.0,6.0,3.0,18.0,22.0,19.0,24.0,4.0,5.0,,,,90.0,71.0,7.4,13.0,0.0156923,0,,22,2.0,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,1.0,True,1.0,,,,,,,,,,,,,,,
11450127,home,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,182.0,77,M,209082,EUR,673920000,M,6,6,False,27.0,24.0,1.0,1.0,12.0,14.0,12.0,13.0,4.0,2.0,,,,83.0,42.0,6.7,6.0,0.00867895,1,,8,,,1.0,2.0,,,,1.0,1.0,2.0,1.0,,,,1.0,,,,1.0,1.0,0.0152,,,,,,,,,,,,
11450127,home,Fatih Karagümrük,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,179.0,98,M,47568,EUR,663552000,M,91,91,False,50.0,42.0,6.0,3.0,20.0,23.0,22.0,27.0,,7.0,,,,68.0,57.0,6.9,11.0,0.00771589,0,,,,1.0,2.0,5.0,2.0,1.0,,,,2.0,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,
11450127,home,Fatih Karagümrük,Emre Mor,emre-mor,E. Mor,M,169.0,2594,M,826258,EUR,869702400,M,11,11,False,24.0,16.0,1.0,,7.0,8.0,9.0,16.0,1.0,2.0,,,,68.0,45.0,7.7,14.0,0.0353945,1,,99,,,5.0,10.0,6.0,4.0,,2.0,1.0,3.0,4.0,1.0,,,1.0,,,2.0,,,0.8846,1.0,1.0,1.0,0.9802,,,,,,,,
11450127,home,Fatih Karagümrük,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,181.0,141,M,139798,EUR,701481600,M,9,9,False,48.0,34.0,4.0,2.0,15.0,16.0,20.0,36.0,,5.0,,,,90.0,69.0,8.2,26.0,0.689075,2,,,,1.0,4.0,2.0,1.0,,,1.0,1.0,2.0,,,,,3.0,1.0,,2.0,,,0.0321,,2.0,,0.4002,2.0,4.0,1.0,2.0,,,,
11450127,home,Fatih Karagümrük,Can Keleş,can-keles,C. Keleş,F,180.0,519,M,918408,EUR,999388800,M,7,7,False,22.0,12.0,2.0,1.0,3.0,8.0,9.0,14.0,1.0,6.0,,,,90.0,42.0,6.6,17.0,0.0316708,3,,70,1.0,,6.0,5.0,4.0,2.0,,2.0,2.0,3.0,1.0,2.0,,,1.0,,,1.0,1.0,2.0,0.4213,1.0,1.0,,0.483,,,,,1.0,1.0,,
11450127,home,Fatih Karagümrük,Güven Yalçın,guven-yalcin,G. Yalçın,F,184.0,385,M,826162,EUR,916617600,F,10,10,False,25.0,18.0,4.0,,9.0,11.0,9.0,14.0,2.0,5.0,,,,83.0,48.0,7.0,14.0,0.00657996,4,,10,2.0,1.0,7.0,4.0,2.0,1.0,,1.0,,4.0,1.0,2.0,,,2.0,,,,3.0,1.0,0.2065,,1.0,1.0,0.1985,,,,,,,,
11450127,home,Fatih Karagümrük,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,187.0,130,M,139410,EUR,705542400,D,26,26,True,11.0,3.0,6.0,1.0,2.0,7.0,1.0,4.0,3.0,,,,,33.0,17.0,6.5,8.0,9.879e-05,0,,23,,1.0,1.0,3.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11450127,home,Fatih Karagümrük,Ryan Mendes,ryan-mendes,R. Mendes,M,175.0,536,M,52797,EUR,631756800,F,20,20,True,14.0,11.0,2.0,,4.0,4.0,7.0,11.0,,2.0,,,,22.0,18.0,6.7,4.0,0.0259252,0,,20,,,,2.0,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,
