match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_errorLeadToAShot,stat_ownGoals,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork
14065149,home,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,23.0,3.0,6.3,1.0,0.00013767,3.8293858515433,1.0,1.47,1.47,,0,,-0.06,0.01,-0.01,,,2.0,3.0,,,,,,1.0,,Nelson Weiper,,,,,,,,,,,,,,,,,,,,,,,
14065149,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,,,,,,,,,,,9.0,3.0,6.6,2.0,1.03e-06,,,,,,0,,-0.01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065149,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065149,home,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Nikolas Veratschnig,,,,,,,,,,,,,,,,,,,,,,,
14065149,home,1. FSV Mainz 05,William Bøving,william-boving,W. Bøving,M,14,176,768,M,1021075,EUR,1046476800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065149,home,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065149,home,1. FSV Mainz 05,Ben Justus Bobzien,ben-justus-bobzien,B. J. Bobzen,F,20,174,165,M,1134525,EUR,1051574400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065149,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,33.0,17.0,23.0,7.0,0.0,13.0,15.0,4.0,18.0,1.0,1.0,1.0,6.0,1.0,,,1.0,,,90.0,38.0,6.5,16.0,0.00892585,25.61040621392,6.0,0.10499999999999,2.31,,0,-0.231,0.16,-0.01,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
14065149,away,TSG Hoffenheim,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1730,M,138024,EUR,714441600,D,34,34,False,41.0,28.0,5.0,2.0,0.0,7.0,10.0,21.0,31.0,3.0,12.0,3.0,9.0,,,,,,,90.0,81.0,7.7,23.0,0.0778261,86.558400694436,12.0,-26.67,11.76,,3,,0.08,0.07,0.27,,4.0,1.0,2.0,,2.0,1.0,1.0,3.0,,,,,1.0,1.0,5.0,,,,0.1387,0.1,,,1.0,1.0,1.0,3.0,,,1.0,,,0.1086,,
14065149,away,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,False,44.0,38.0,3.0,3.0,0.0,23.0,25.0,15.0,19.0,2.0,3.0,4.0,2.0,,,,,,,90.0,56.0,6.8,7.0,0.0430345,80.65843968575,12.0,-1.155,14.28,,0,,0.28,0.01,-0.03,,,1.0,4.0,,2.0,2.0,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14065149,away,TSG Hoffenheim,Albian Hajdari,albian-hajdari,A. Hajdari,D,21,189,835,M,1000269,EUR,1053216000,D,21,21,False,54.0,40.0,7.0,3.0,0.0,26.0,31.0,14.0,23.0,3.0,7.0,7.0,4.0,,,,,,,90.0,72.0,6.8,14.0,0.102544,77.126399271614,11.0,-38.43,3.675,,1,,0.1,0.04,0.18,,,4.0,7.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,2.0,,2.0,,,,0.0496,-0.49,,,,,1.0,2.0,,,,,,,,
14065149,away,TSG Hoffenheim,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,13,13,False,50.0,33.0,6.0,2.0,0.0,19.0,24.0,14.0,26.0,8.0,11.0,7.0,2.0,,,,,,,90.0,77.0,8.2,19.0,0.118799,33.872278671198,7.0,-17.01,4.41,,0,,0.22,0.02,0.86,,1.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,3.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,
14065149,away,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,59.0,42.0,4.0,2.0,0.0,16.0,18.0,26.0,41.0,4.0,7.0,4.0,5.0,,,,,,,90.0,76.0,7.2,18.0,0.462712,182.64588105645,16.0,-145.425,1.05,,3,,0.16,0.47,-0.02,,,,1.0,,,1.0,1.0,,,4.0,,,1.0,1.0,1.0,,,,0.1569,-0.55,,,2.0,2.0,2.0,1.0,,,,,,,,
14065149,away,TSG Hoffenheim,Leon Avdullahu,avdullahu-leon,L. Avdullahu,M,7,185,842,M,1493305,EUR,1077494400,M,7,7,False,44.0,37.0,3.0,1.0,0.0,25.0,26.0,12.0,18.0,1.0,1.0,3.0,3.0,,,,,,,90.0,53.0,6.8,7.0,0.0141895,88.492650169294,14.0,-51.345,4.41,,1,,0.05,0.07,0.33,,,,2.0,,1.0,3.0,,,1.0,,,,1.0,,,,,,0.0577,-0.06,,,,,,,,,1.0,,,0.0209,,
14065149,away,TSG Hoffenheim,Wouter Burger,wouter-burger,W. Burger,M,18,190,820,M,916946,EUR,982281600,M,18,18,False,42.0,29.0,6.0,3.0,0.0,8.0,13.0,21.0,29.0,3.0,5.0,,6.0,,,,,,,90.0,56.0,6.4,15.0,0.16546,66.416073926123,9.0,24.57,11.34,,1,,0.27,0.03,-0.08,,3.0,7.0,9.0,,,2.0,,,2.0,,,,,1.0,1.0,,,1.0,0.0497,-0.09,1.0,,1.0,1.0,,1.0,,,,,,,,
14065149,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,24.0,21.0,,,0.0,6.0,7.0,15.0,17.0,,,,3.0,,,,,,,58.0,37.0,6.4,10.0,0.0203843,86.427440828452,11.0,-14.91,10.605,,2,,-0.04,0.03,-0.02,,5.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,0.0723,-0.25,,1.0,,,1.0,,,,,,,,andrejkramaric,
14065149,away,TSG Hoffenheim,Bazoumana Touré,bazoumana-toure,B. Touré,M,29,175,3686,M,1568123,EUR,1141257600,F,29,29,False,25.0,16.0,2.0,,0.0,5.0,8.0,11.0,17.0,3.0,4.0,1.0,4.0,,,,,,,77.0,46.0,6.4,19.0,0.101785,167.47328867142,14.0,-110.04,2.94,,1,,-0.37,0.39,-0.02,,3.0,,4.0,,,,3.0,1.0,1.0,1.0,Bazoumana Touré,,,1.0,,,,,0.0395,-0.44,,1.0,2.0,,,,,,,,,,,
14065149,away,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,1010117,EUR,1028764800,F,11,11,False,29.0,22.0,,,0.0,7.0,9.0,15.0,20.0,1.0,4.0,2.0,5.0,,,,,,,89.0,40.0,6.4,11.0,0.192575,36.233038224088,6.0,-12.81,6.615,,2,,0.19,0.05,0.14,,,7.0,11.0,,,,2.0,3.0,1.0,4.0,,,1.0,1.0,,,,,0.1802,0.01,,,2.0,,,,,1.0,1.0,,,0.1214,,
14065149,away,TSG Hoffenheim,Tim Lemperle,tim-lemperle,T. Lemperle,F,19,186,851,M,1014290,EUR,1012867200,F,19,19,True,15.0,10.0,,,0.0,1.0,1.0,9.0,14.0,,2.0,,3.0,,,,,,,32.0,26.0,6.3,7.0,0.131636,78.248435439693,7.0,-46.935,3.885,,5,,-0.34,0.31,-0.09,,,1.0,5.0,,,,1.0,,2.0,2.0,,,2.0,1.0,2.0,,,1.0,0.6321,-0.45,,,,,2.0,1.0,,1.0,2.0,,,0.3324,,1.0
14065149,away,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,1418703,EUR,1137283200,F,33,33,True,6.0,4.0,,,0.0,,,4.0,6.0,,2.0,1.0,1.0,,,,,,,13.0,15.0,6.5,5.0,0.0284851,,,,,,0,,-0.08,-0.03,0.16,,1.0,2.0,2.0,,,,1.0,1.0,,,Max Moerstedt,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
14065149,away,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,9.0,4.0,6.4,,0.00892717,10.143182981688,1.0,-9.345,-9.345,,0,,-0.02,-0.51,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065149,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065149,away,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Arthur Chaves,,,,,,,,,,,,,,,,,,,,,,,
14065149,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065149,away,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Umut Tohumcu,,,,,,,,,,,,,,,,,,,,,,,
14065149,away,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065149,away,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
