match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_errorLeadToAShot,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside
12530745,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,Osimhen9,822471,EUR,914889600,F,45,45,False,,9.0,8.0,,,0.0,1.0,1.0,7.0,9.0,7.0,3.0,3.0,,,,89.0,20.0,6.6,7.0,0.00620039,1,,1.0,,3.0,4.0,6.0,1.0,1.0,,,2.0,2.0,1.0,,0.0181,,,,,1.0,,,,,,,,,
12530745,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,F,11,11,True,,17.0,14.0,,,0.0,1.0,3.0,14.0,16.0,1.0,1.0,1.0,,,,21.0,22.0,6.7,5.0,0.0355768,0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12530745,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,F,10,10,True,,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,1.0,,,,,,12.0,5.0,6.7,1.0,0.00096125,0,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12530745,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,True,,,,,,0.0,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530745,home,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,,906049,EUR,951868800,F,21,21,True,,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,,1.0,3.0,,1.0,0.00025623,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530745,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,home,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178,2410,M,,1126433,EUR,1055376000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Elias,Jelert,,,,,,,,,,,
12530745,home,Galatasaray,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4436,M,,839095,EUR,920937600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173,4507,M,yusufdemir.10,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,,594618,EUR,891216000,G,1,1,False,,23.0,9.0,21.0,7.0,0.0,5.0,8.0,4.0,15.0,1.0,6.0,1.0,2.0,,1.0,90.0,33.0,7.0,16.0,0.00388303,0,0.0898,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,
12530745,away,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4168,M,soyuncu_caglar,758608,EUR,832809600,D,4,4,False,,22.0,17.0,3.0,2.0,0.0,13.0,16.0,4.0,6.0,8.0,3.0,1.0,,,,61.0,39.0,7.3,6.0,0.00428943,1,,,,1.0,3.0,3.0,,9.0,4.0,3.0,1.0,2.0,,,0.0211,,,,,,,1.0,0.1706,,,,,,
12530745,away,Fenerbahçe,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9862,M,milanskriniar,187205,EUR,792460800,D,37,37,False,,35.0,30.0,4.0,1.0,0.0,25.0,27.0,5.0,8.0,3.0,2.0,1.0,,,,90.0,45.0,7.0,5.0,0.00216127,0,,,,,2.0,3.0,,6.0,,,,3.0,,1.0,,,,,,,,,,,,,,,
12530745,away,Fenerbahçe,Yusuf Akçiçek,akcicek-yusuf,Y. Akçiçek,D,4,193,4010,M,,1479523,EUR,1138147200,D,95,95,False,,28.0,26.0,1.0,,0.0,15.0,15.0,11.0,13.0,4.0,2.0,1.0,,,,90.0,45.0,7.4,2.0,0.0122851,0,,,,2.0,1.0,4.0,,9.0,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,
12530745,away,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,,999396,EUR,972604800,M,70,70,False,,18.0,9.0,4.0,,0.0,5.0,10.0,4.0,13.0,1.0,4.0,,,,,83.0,41.0,6.3,18.0,0.00145828,0,,5.0,,2.0,,5.0,,3.0,,,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,
12530745,away,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,13,13,False,,50.0,40.0,8.0,2.0,0.0,22.0,24.0,18.0,26.0,7.0,9.0,3.0,,,,90.0,64.0,7.1,12.0,0.0309457,3,,,,2.0,1.0,4.0,,,1.0,1.0,2.0,1.0,2.0,,0.0756,,,,1.0,2.0,2.0,,,,,,1.0,,
12530745,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,,11.0,7.0,,,0.0,1.0,4.0,6.0,7.0,6.0,2.0,3.0,,,,61.0,23.0,6.9,6.0,0.00950464,0,,,,1.0,,3.0,,1.0,3.0,3.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,
12530745,away,Fenerbahçe,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,18,18,False,,29.0,20.0,6.0,2.0,0.0,14.0,16.0,9.0,26.0,6.0,7.0,2.0,,,,90.0,68.0,7.3,24.0,0.38465,0,,13.0,3.0,2.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,3.0,,,,,
12530745,away,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,dusantadic,38560,EUR,595987200,F,10,10,False,,16.0,12.0,2.0,1.0,0.0,3.0,4.0,10.0,15.0,2.0,3.0,2.0,,,,90.0,36.0,6.6,13.0,0.0533938,1,,3.0,1.0,1.0,,7.0,5.0,,,,1.0,1.0,,1.0,0.5973,,,,,,,,,2.0,,,1.0,1.0,
12530745,away,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34492,M,ennesyri15,846470,EUR,865123200,F,19,19,False,,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,1.0,,,,,,90.0,16.0,6.6,5.0,0.00016287,3,,,,5.0,1.0,8.0,2.0,2.0,,,1.0,,3.0,1.0,0.1329,,,,,1.0,,,,,,,,,
12530745,away,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,True,16.0,9.0,2.0,1.0,0.0,3.0,4.0,6.0,12.0,5.0,3.0,2.0,,,,83.0,31.0,6.9,12.0,0.00579009,1,,,,5.0,3.0,7.0,1.0,2.0,,,4.0,1.0,,,0.5754,,,,,,,1.0,0.5831,1.0,,,,,2.0
12530745,away,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,True,,9.0,8.0,2.0,2.0,0.0,6.0,6.0,2.0,3.0,2.0,,,,,,29.0,16.0,6.8,1.0,0.0003446,1,,,,2.0,2.0,3.0,,3.0,,,,1.0,,2.0,0.0949,,,,,,,1.0,0.2456,,,,,,
12530745,away,Fenerbahçe,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,sofyanamrabat,359272,EUR,840585600,M,34,34,True,,9.0,4.0,3.0,1.0,0.0,3.0,5.0,1.0,4.0,2.0,2.0,1.0,,,,29.0,14.0,6.3,7.0,0.00118345,0,,,,1.0,1.0,3.0,,,,,1.0,1.0,,1.0,,1.0,,,,2.0,1.0,,,,,,,,
12530745,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,,836683,EUR,923097600,D,16,16,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,13.0,6.0,6.7,,0.0007198,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530745,away,Fenerbahçe,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191,20484,M,AndersonTalisca,329245,EUR,760060800,M,94,94,True,,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,13.0,6.0,6.2,4.0,3.27e-06,0,,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,
12530745,away,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,away,Fenerbahçe,Osman Ertuğrul Çetin,osman-ertugrul-cetin,O. E. Çetin,G,34,188,500,M,,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,away,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,away,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530745,away,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,,72127,EUR,676252800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
