match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_ownGoals,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_shotOffTarget,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_lastManTackle,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
14065165,home,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,False,36.0,31.0,10.0,5.0,0.0,28.0,30.0,3.0,6.0,12.0,2.0,3.0,4.0,90.0,48.0,8.2,6.0,0.00075534,52.949164945459,8.0,10.5,5.355,0.9647,0,0.4426,0.02,-0.01,0.16,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065165,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,79.0,66.0,8.0,2.0,0.0,38.0,41.0,28.0,38.0,7.0,,,,90.0,89.0,6.3,13.0,0.0465874,309.59933034319,33.0,200.865,22.47,,0,,0.35,0.3,-0.64,,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065165,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,69.0,61.0,7.0,3.0,0.0,44.0,45.0,17.0,24.0,7.0,,,,90.0,91.0,7.1,8.0,0.0202187,281.7269528201,33.0,132.09,19.95,,0,,0.2,0.14,0.5,,4.0,2.0,8.0,5.0,1.0,12.0,1.0,2.0,,3.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14065165,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,False,69.0,57.0,9.0,3.0,0.0,37.0,42.0,20.0,27.0,2.0,,,,90.0,84.0,7.3,14.0,0.0110586,156.1262996829,25.0,60.48,11.34,,1,,0.17,0.09,0.2,,3.0,3.0,3.0,4.0,,7.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0182,-0.17,,,,,,,,,,,,,,,,
14065165,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,28.0,25.0,3.0,2.0,0.0,13.0,13.0,12.0,15.0,3.0,,,,77.0,44.0,7.3,7.0,0.0119507,91.880340447328,9.0,48.195,18.48,,0,,-0.18,0.09,0.53,,2.0,2.0,2.0,5.0,,2.0,,3.0,,,,,1.0,3.0,,,,,1.0,,,True,,,,,,,,,,,,,,,
14065165,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,68.0,51.0,7.0,5.0,0.0,22.0,26.0,29.0,42.0,16.0,,,,90.0,92.0,7.8,21.0,0.193204,194.00872890514,25.0,112.56,16.59,,0,,0.34,0.31,0.16,,2.0,5.0,5.0,11.0,2.0,2.0,5.0,2.0,,,,,,2.0,1.0,1.0,,,2.0,,,,1.0,3.0,3.0,1.0,3.0,,,,,,,,,,
14065165,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,10,10,False,48.0,37.0,3.0,1.0,0.0,13.0,16.0,24.0,32.0,6.0,,,,90.0,77.0,6.6,28.0,0.209798,163.96506325632,21.0,73.815,15.015,,0,,0.14,0.14,0.52,,1.0,,6.0,2.0,,,,1.0,,,,,,,,10.0,,,4.0,,,,2.0,4.0,1.0,,2.0,2.0,1.0,,,,,,,,
14065165,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,M,7,7,False,33.0,27.0,,,0.0,12.0,15.0,15.0,18.0,3.0,,,,88.0,54.0,6.9,10.0,0.368503,62.442240391428,9.0,3.465,10.185,,2,,0.27,-0.34,-0.08,,2.0,3.0,6.0,6.0,1.0,2.0,3.0,3.0,,2.0,,,,1.0,,1.0,1.0,,2.0,0.0723,-0.11,,,2.0,,1.0,2.0,1.0,,1.0,,,,,,,
14065165,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,17.0,12.0,1.0,,0.0,6.0,6.0,6.0,11.0,2.0,,,,66.0,38.0,6.3,13.0,0.0848845,32.993710855922,4.0,10.08,10.92,,0,,0.09,0.07,-0.01,,1.0,,8.0,2.0,1.0,1.0,,1.0,,2.0,,,,1.0,1.0,2.0,,,2.0,,,,4.0,,,,,,,,,,,,,,
14065165,home,1. FSV Mainz 05,Fabio Moreno Fell,fabio-moreno-fell,F. M. Fell,F,36,189,80,M,1065051,EUR,960076800,F,36,36,False,22.0,12.0,,,0.0,4.0,6.0,8.0,16.0,2.0,,,,77.0,33.0,6.2,17.0,0.021997,76.760312034854,6.0,41.79,18.27,,1,,-0.25,0.3,0.0,,3.0,1.0,6.0,2.0,,,,,,,Fabio Moreno Fell,,,,,,1.0,,4.0,0.0734,-0.09,,3.0,1.0,1.0,,,,,,1.0,,,,,,
