match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_fouls,player_sofascoreId,stat_wonTackle,stat_wasFouled,stat_unsuccessfulTouch,captain,stat_outfielderBlock,stat_keyPass,stat_bigChanceCreated,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot
14131964,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,20.0,20.0,1.0,1.0,0.0,20.0,20.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,90.0,31.0,7.0,3.775e-05,25.27877508903,4.0,17.64,10.5,0.0023,0,0.0718,0.03,0.01,0.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131964,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,False,36.0,33.0,2.0,2.0,0.0,15.0,15.0,,,,,,,,60.0,48.0,7.6,0.103161,297.10878244766,21.0,232.785,40.74,,2,,-0.11,0.28,-0.06,,18.0,21.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,0.2069,0.608,0.5,,,,,,,,,,,,,,,,,,
14131964,home,Sporting CP,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,False,94.0,90.0,2.0,1.0,0.0,62.0,65.0,2.0,2.0,,,,,,90.0,101.0,8.6,0.0105674,383.68322779053,44.0,267.015,27.405,,1,,0.27,0.33,0.21,,28.0,29.0,,,2.0,,,,1.0,,1.0,2.0,4.0,0.0526,0.3233,0.53,1.0,3.0,5.0,2.0,1.0,,,,,,,,,,,,,
14131964,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,95.0,90.0,6.0,4.0,0.0,56.0,56.0,1.0,5.0,,,,,,90.0,104.0,7.8,0.0111876,304.7807681297,38.0,169.575,16.485,,0,,0.28,0.24,0.43,,34.0,39.0,,,2.0,,,,,,,,5.0,,,,1.0,,5.0,3.0,1.0,goncaloinacio_25,3.0,2.0,,,,,,,,,,
14131964,home,Sporting CP,Maximiliano Araújo,Maximiliano,Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,D,20,20,False,23.0,22.0,2.0,2.0,0.0,11.0,11.0,1.0,4.0,,,,,,45.0,42.0,6.9,0.0102717,66.981690840213,9.0,12.18,8.61,,0,,-0.08,0.08,0.22,,11.0,12.0,1.0,,2.0,,,1.0,,,,1.0,5.0,,,,,,4.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,
14131964,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,51.0,47.0,1.0,1.0,0.0,20.0,21.0,,7.0,,,,,,78.0,57.0,7.2,0.0473322,114.45888065241,18.0,36.435,15.12,,0,,0.22,0.2,0.19,,27.0,30.0,,,,,,,,,,1.0,5.0,,,,,1.0,3.0,,,,,2.0,1.0,True,1.0,1.0,,,,,,
14131964,home,Sporting CP,Hidemasa Morita,Hidemasa,Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,76.0,69.0,6.0,4.0,1.0,31.0,32.0,2.0,4.0,,,,,,90.0,94.0,7.3,0.346994,172.06587576551,22.0,77.595,29.19,,0,,0.59,0.21,0.13,,38.0,44.0,,,11.0,1.0,3.0,2.0,,,,1.0,14.0,,,,1.0,1.0,5.0,3.0,4.0,,3.0,1.0,1.0,,,2.0,1.0,,,,,
14131964,home,Sporting CP,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,10,10,False,24.0,23.0,1.0,1.0,0.0,6.0,6.0,,2.0,,,,,,60.0,33.0,7.2,0.0849986,153.45908775494,16.0,78.33,17.64,,1,,0.41,0.3,0.13,,17.0,18.0,1.0,,5.0,,,6.0,,,,,7.0,0.0442,,-0.52,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,
14131964,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,M,17,17,False,34.0,32.0,1.0,1.0,2.0,6.0,6.0,,4.0,,,,,,78.0,55.0,8.3,0.146253,164.65092273659,15.0,86.94,36.435,,3,,0.31,0.71,0.14,,26.0,28.0,5.0,1.0,4.0,,2.0,4.0,,2.0,,1.0,10.0,0.6866,,-0.66,,,7.0,2.0,1.0,trincao,2.0,2.0,1.0,,,3.0,1.0,3.0,1.0,,1.0,
14131964,home,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,7,7,False,42.0,34.0,3.0,2.0,0.0,15.0,19.0,,6.0,,,,,,90.0,58.0,6.9,0.0722241,146.03140257294,18.0,67.515,35.805,,2,,0.25,0.31,0.0,,19.0,23.0,1.0,1.0,8.0,1.0,1.0,2.0,,1.0,,,13.0,0.1188,,-0.51,3.0,,5.0,4.0,1.0,GeoQuenda07,3.0,1.0,2.0,,,1.0,,,1.0,,,
14131964,home,Sporting CP,Luis Javier Suárez,Luis,Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,97,97,False,18.0,13.0,1.0,1.0,0.0,3.0,5.0,,2.0,,,,,,90.0,35.0,8.5,0.0648366,89.897065888972,7.0,70.14,18.48,,5,,0.04,0.46,-0.05,,10.0,13.0,,,5.0,1.0,1.0,1.0,3.0,,2.0,,11.0,1.0915,0.7446,0.8,2.0,,1.0,1.0,,,1.0,,4.0,,,3.0,,,2.0,,1.0,
14131964,home,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,26.0,24.0,,,0.0,16.0,16.0,1.0,1.0,,,,,,45.0,39.0,6.8,0.0300916,145.95331978098,13.0,76.44,25.095,,2,,0.09,0.26,-0.03,,8.0,10.0,3.0,1.0,4.0,1.0,,,,1.0,,,5.0,0.0306,,-0.23,2.0,,2.0,2.0,1.0,,1.0,,,,,1.0,,,1.0,,,
14131964,home,Sporting CP,Giorgos Vagiannidis,,,vagiannidis-giorgos,G. Vagiannidis,D,13,181,2782,M,1166952,EUR,1000252800,D,13,13,True,14.0,12.0,2.0,1.0,0.0,5.0,7.0,2.0,1.0,,,,,,30.0,23.0,6.6,0.018693,66.409914941638,7.0,20.475,25.41,,0,,0.0,0.02,0.15,,7.0,7.0,,,3.0,,2.0,,,,,,4.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,
14131964,home,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,8,8,True,18.0,14.0,2.0,2.0,0.0,5.0,5.0,1.0,2.0,,,,,,30.0,23.0,6.8,0.0344074,59.932330188484,9.0,29.925,14.91,,1,,-0.21,0.21,0.19,,9.0,13.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,5.0,0.0581,0.0527,-0.3,,1.0,2.0,,,pedroogoncalves28,,,,,,2.0,,1.0,,,,
14131964,home,Sporting CP,Giorgi Kochorashvili,,,giorgi-kochorashvili,G. Kochorashvili,M,14,176,3699,M,886402,EUR,930528000,M,14,14,True,14.0,11.0,2.0,1.0,0.0,6.0,7.0,,1.0,,,,,,12.0,17.0,6.8,0.00257354,4.4682363411082,1.0,-2.1,-2.1,,0,,-0.03,-0.06,0.17,,5.0,7.0,,,1.0,,,,,,,,3.0,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,
14131964,home,Sporting CP,Alisson Santos,Alisson Santos,,alisson-santos,A. Santos,F,27,177,4195,M,1122835,EUR,1033084800,F,27,27,True,4.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,12.0,14.0,6.7,0.00023465,56.272616989205,5.0,24.57,23.73,,2,,-0.03,0.08,0.26,,1.0,2.0,,,2.0,,2.0,,,1.0,,,5.0,0.0666,,-0.23,,,3.0,1.0,,,1.0,2.0,2.0,,,,,,1.0,,,
14131964,home,Sporting CP,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131964,home,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ousdiomande,,,,,,,,,,,,
14131964,home,Sporting CP,João Simões,João Simões,,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131964,home,Sporting CP,Rodrigo Ribeiro,,,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,1215904,EUR,1114646400,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131964,away,CF Estrela Amadora,Renan Ribeiro,,,renan-ribeiro,R. Ribeiro,G,40,193,156,M,82598,EUR,638150400,G,40,40,False,30.0,27.0,10.0,7.0,0.0,26.0,27.0,,2.0,,2.0,2.0,,,90.0,34.0,5.4,0.00032398,55.081095268177,9.0,-6.405,2.52,0.0279,0,-2.2714,0.08,-0.18,-0.42,-1.0,1.0,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
14131964,away,CF Estrela Amadora,Luan Patrick,,,luan-patrick,Luan Patrick,D,30,190,249,M,1002565,EUR,1011484800,D,30,30,False,45.0,37.0,6.0,3.0,0.0,33.0,38.0,6.0,6.0,,,,,,90.0,62.0,6.0,0.00156531,102.39501600218,15.0,-60.27,4.83,,0,,0.04,0.04,-0.4,,4.0,7.0,,,5.0,1.0,,1.0,,,,1.0,9.0,,,,1.0,1.0,1.0,,2.0,,,,,,3.0,,,,,,,
14131964,away,CF Estrela Amadora,Bernardo Schappo,,,schappo-bernardo,B. Schappo,D,14,191,188,M,1017590,EUR,922060800,D,14,14,False,48.0,40.0,4.0,3.0,0.0,30.0,33.0,2.0,6.0,,,,,,90.0,63.0,5.5,0.0086672,147.81311235934,22.0,-61.635,6.615,,0,,-0.11,0.09,-0.89,,10.0,15.0,,,4.0,1.0,1.0,,,,,4.0,10.0,,,,2.0,3.0,5.0,2.0,,,1.0,,1.0,,1.0,,,,,,,2.0
14131964,away,CF Estrela Amadora,Atanas Chernev,,,chernev-atanas,A. Chernev,D,16,193,204,M,1031642,EUR,1017014400,D,79,79,False,9.0,8.0,,,0.0,8.0,9.0,,,,,,,,33.0,11.0,5.9,4.25e-05,26.953304850267,4.0,16.8,10.185,,0,,0.01,-0.01,-0.49,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
14131964,away,CF Estrela Amadora,Sidny Lopes Cabral,Sidny Lopes Cabral,,sidny-lopes-cabral,S. L. Cabral,D,15,176,1269,M,1117723,EUR,1032307200,M,55,55,False,14.0,12.0,,,0.0,11.0,13.0,,4.0,,,,,,90.0,47.0,6.1,0.00710069,119.94002863855,11.0,-74.34,4.935,,2,,-0.12,0.23,-0.21,,1.0,1.0,5.0,,8.0,,1.0,7.0,,1.0,,1.0,16.0,0.0508,,-0.24,,,5.0,3.0,1.0,,2.0,1.0,2.0,,,,,1.0,1.0,,,
14131964,away,CF Estrela Amadora,Paulo Moreira,Paulo,Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,False,32.0,29.0,3.0,2.0,0.0,18.0,20.0,4.0,3.0,,,,,,90.0,47.0,6.7,0.00550498,89.457488914077,16.0,2.52,8.085,,0,,0.09,-0.03,-0.12,,11.0,12.0,,,5.0,1.0,2.0,1.0,,,,1.0,7.0,,,,,1.0,5.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,
14131964,away,CF Estrela Amadora,Oumar Ngom,,,ngom-oumar,O. Ngom,M,79,184,780,M,1175854,EUR,1078790400,M,6,6,False,40.0,35.0,3.0,1.0,0.0,22.0,23.0,,6.0,,,,,,90.0,51.0,6.7,0.0213396,143.13137597897,18.0,-67.41,2.73,,0,,0.01,0.19,-0.31,,13.0,17.0,,,2.0,1.0,,1.0,,,,1.0,7.0,,,,,,7.0,5.0,1.0,,4.0,1.0,2.0,,,1.0,,1.0,,,,1.0
14131964,away,CF Estrela Amadora,Guilherme Montóia,,,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,M,21,21,False,14.0,10.0,2.0,1.0,0.0,8.0,10.0,,3.0,,,,,,45.0,20.0,6.7,0.00192508,39.295828267275,4.0,-2.835,4.2,,0,,-0.3,0.3,-0.02,,2.0,4.0,,,,,,,,,,,5.0,,,,,,3.0,3.0,,,3.0,,1.0,,,,,,,1.0,,
