match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,description,reason,player_id,player_name,confirmed,playerName,rescinded,from
14566573,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14566573,,,,,90,2.0,,1,,,substitution,125372407.0,False,True,regular,,,,,,,,,
14566573,,,,,90,2.0,,1,,,substitution,125372403.0,False,True,regular,,,,,,,,,
14566573,,,,,90,0.0,,1,,,injuryTime,,,,,4.0,,,,,,,,
14566573,,,,,82,,,9,,,substitution,125372367.0,False,False,regular,,,,,,,,,
14566573,,,,,82,,,9,,,substitution,125372360.0,False,False,regular,,,,,,,,,
14566573,,,,,81,,,10,,,inGamePenalty,118599907.0,,True,missed,,Woodwork,woodwork,108579.0,Harry Kane,,,,
14566573,,,,,79,,,12,,,varDecision,94003.0,,True,penaltyNotAwarded,,,,978838.0,Michael Olise,False,,,
14566573,,,,,67,,,24,,,substitution,125372226.0,False,True,regular,,,,,,,,,
14566573,,,,,67,,,24,,,substitution,125372225.0,False,True,regular,,,,,,,,,
14566573,,,,,67,,,24,,,substitution,125372228.0,False,False,regular,,,,,,,,,
14566573,,,,,67,,,24,,,substitution,125372227.0,False,False,regular,,,,,,,,,
14566573,,,,,67,,,24,,,substitution,125372195.0,False,False,regular,,,,,,,,,
14566573,,,,,66,,,25,,,card,124539731.0,,False,yellow,,,Foul,1119328.0,Promise David,,Promise David,False,
14566573,,,,,63,,,28,,,card,124539709.0,,True,yellowRed,,,Foul,896569.0,Min-jae Kim,,Min-jae Kim,False,
14566573,,,,,58,,,33,,,card,124539707.0,,True,yellow,,,Foul,978838.0,Michael Olise,,Michael Olise,False,
14566573,,2.0,0.0,,55,,,36,,,goal,335652500.0,,True,penalty,,,,108579.0,Harry Kane,,,,penalty
14566573,,1.0,0.0,,52,,,39,,,goal,335652425.0,,True,regular,,,,108579.0,Harry Kane,,,,
14566573,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14566573,,,,,45,0.0,,1,,,injuryTime,,,,,2.0,,,,,,,,
14566573,,,,,18,,,28,,,card,124539482.0,,True,yellow,,,Foul,896569.0,Min-jae Kim,,Min-jae Kim,False,
