match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,from,length,injury,reason
12530760,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12530760,,,,,90,4.0,,1,,,card,João Mário,False,121908010.0,False,yellow,97001.0,João Mário,,,,
12530760,,0.0,2.0,,90,4.0,,1,,,goal,,,200118309.0,False,penalty,97001.0,João Mário,penalty,,,
12530760,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,6.0,,
12530760,,,,,89,,,2,,,substitution,,,123553415.0,False,regular,,,,,False,
12530760,,,,,87,,,4,,,substitution,,,123553414.0,True,regular,,,,,False,
12530760,,,,,82,,,9,,,substitution,,,123553345.0,True,regular,,,,,False,
12530760,,,,,78,,,13,,,substitution,,,123553308.0,False,injury,,,,,True,
12530760,,,,,70,,,21,,,substitution,,,123553258.0,True,regular,,,,,False,
12530760,,,,,64,,,27,,,substitution,,,123553166.0,False,regular,,,,,False,
12530760,,,,,64,,,27,,,substitution,,,123553167.0,False,regular,,,,,False,
12530760,,,,,54,,,37,,,substitution,,,123553082.0,False,regular,,,,,False,
12530760,,,,,47,,,44,,,card,Ernest Muçi,False,121907136.0,False,yellow,924670.0,Ernest Muçi,,,,Foul
12530760,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12530760,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,7.0,,
12530760,,0.0,1.0,,43,,,3,,,goal,,,199696007.0,False,regular,895009.0,Emirhan Topçu,,,,
12530760,,,,,38,,,8,,,substitution,,,123552588.0,True,injury,,,,,True,
12530760,,,,,38,,,8,,,substitution,,,123552587.0,True,injury,,,,,True,
