match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,player_firstName,player_lastName,stat_aerialLost,captain,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_penaltyConceded,stat_errorLeadToAShot,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,player_sofascoreId,stat_penaltyWon
12530760,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187.0,62,M,94540,EUR,647568000,G,35,35,False,29.0,24.0,11.0,7.0,0.0,22.0,24.0,2.0,5.0,12.0,1.0,2.0,2.0,1.0,4.0,90.0,43.0,7.5,6.0,0.00048509,0,-0.0386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530760,home,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,175.0,23,M,844640,EUR,809136000,D,23,23,False,42.0,35.0,5.0,1.0,0.0,16.0,18.0,19.0,26.0,1.0,1.0,,,,,87.0,69.0,6.8,13.0,0.0129401,0,,22,2.0,5.0,3.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530760,home,Sivasspor,Noah Sonko Sundberg,noah-sonko-sundberg,N. S. Sundberg,D,186.0,238,M,279541,EUR,834019200,D,27,27,False,40.0,34.0,7.0,1.0,0.0,25.0,26.0,9.0,14.0,4.0,,,,,,90.0,55.0,6.9,6.0,0.0021696,0,,20,,1.0,5.0,,,,,9.0,,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12530760,home,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,187.0,79,M,783466,EUR,818812800,D,44,44,False,61.0,57.0,3.0,,0.0,35.0,36.0,22.0,25.0,3.0,,,,,,90.0,66.0,6.4,4.0,0.0283365,0,,15,,7.0,2.0,1.0,,,,1.0,1.0,,1.0,,,1.0,Achilleas,Poungouras,6.0,,,,,,,,,,,,,,,,,,,,
12530760,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182.0,28,M,138312,EUR,568339200,D,58,58,False,16.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,13.0,1.0,1.0,,,,,38.0,26.0,6.6,7.0,0.00289883,0,,,2.0,,,,,,,3.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
12530760,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177.0,130,M,317297,EUR,789868800,M,8,8,False,21.0,18.0,3.0,3.0,0.0,10.0,11.0,8.0,11.0,2.0,1.0,,,,,70.0,34.0,6.8,6.0,0.0061241,1,,8,1.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,4.0,0.1399,0.0867,,,,,,,,,,,,,,,
12530760,home,Sivasspor,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,185.0,114,M,120298,EUR,701308800,M,30,30,False,24.0,22.0,5.0,4.0,0.0,13.0,14.0,9.0,11.0,1.0,,,,,,38.0,27.0,7.0,3.0,0.23907,0,,38,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
12530760,home,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,178.0,6621,M,892624,EUR,839808000,M,12,12,False,45.0,35.0,3.0,,0.0,17.0,19.0,19.0,32.0,5.0,3.0,,,,,90.0,65.0,7.0,19.0,0.0208334,1,,92,6.0,1.0,3.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,,Samuel,Moutoussamy,1.0,,1.0,,0.0188,0.1242,,1.0,1.0,,,,,,,,,,,,
12530760,home,Sivasspor,Veljko Simić,veljko-simic,V. Simić,M,180.0,292,M,188117,EUR,792979200,F,22,22,False,32.0,26.0,,,0.0,12.0,15.0,14.0,18.0,13.0,2.0,,,,,90.0,50.0,6.6,12.0,0.0157215,2,,21,1.0,5.0,5.0,1.0,,3.0,1.0,1.0,,,3.0,3.0,,,,,2.0,,,1.0,0.1958,,,1.0,,1.0,2.0,1.0,,,,,,,,,
12530760,home,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,182.0,2059,M,587882,EUR,856742400,F,9,9,False,15.0,14.0,1.0,1.0,0.0,7.0,7.0,7.0,9.0,1.0,5.0,,,,,90.0,32.0,7.1,8.0,0.00499536,0,,9,1.0,4.0,10.0,,1.0,4.0,4.0,1.0,,,,,1.0,3.0,,,2.0,,,3.0,,,,,,,,1.0,,,,,,,,,
